# x_mm	value
0.0168561	5.60551
0.0505682	7.66834
0.0842803	9.17942
0.117992	10.3668
0.151705	11.4541
0.185417	12.445
0.219129	13.1961
0.252841	13.8229
0.286553	14.4991
0.320265	15.1657
0.353977	15.6685
0.387689	15.8049
0.421402	16.1873
0.455114	16.6936
0.488826	16.8263
0.522538	17.3676
0.55625	17.3853
0.589962	17.8511
0.623674	18.1547
0.657386	18.4891
0.691098	18.7806
0.724811	19.139
0.758523	19.4142
0.792235	19.6329
0.825947	20.102
0.859659	20.2725
0.893371	20.6735
0.927083	21.0414
0.960795	21.3778
0.994508	21.982
1.02822	22.2567
1.06193	22.8571
1.09564	23.1996
1.12936	23.9864
1.16307	24.6596
1.19678	25.2948
1.23049	26.3105
1.2642	26.673
1.29792	27.4012
1.33163	27.9683
1.36534	28.4824
1.39905	28.9989
1.43277	29.1344
1.46648	29.076
1.50019	28.9777
1.5339	28.3007
1.56761	27.5636
1.60133	26.4372
1.63504	25.3132
1.66875	24.1255
1.70246	22.3886
1.73617	20.841
1.76989	19.4333
1.8036	17.8583
1.83731	16.4966
1.87102	15.0094
1.90473	13.1241
1.93845	11.0829
1.97216	8.87083
2.00587	6.73613
2.03958	4.96896
2.0733	3.81535
2.10701	2.71275
2.14072	2.14811
2.17443	2.08496
2.20814	1.72494
2.24186	1.61207
2.27557	1.72899
2.30928	1.53021
2.34299	1.66106
2.3767	1.90206
2.41042	2.32454
2.44413	2.73503
2.47784	3.60295
2.51155	4.14433
2.54527	5.28112
2.57898	5.94705
2.61269	6.67769
2.6464	7.49653
2.68011	7.96029
2.71383	9.07799
2.74754	9.79111
2.78125	10.597
2.81496	10.8848
2.84867	11.2677
2.88239	11.6401
2.9161	11.7412
2.94981	11.8385
2.98352	11.786
3.01723	11.732
3.05095	11.4445
3.08466	11.2237
3.11837	10.9268
3.15208	10.6182
3.1858	10.4131
3.21951	10.2006
3.25322	10.0966
3.28693	9.87094
3.32064	9.64713
3.35436	9.70191
3.38807	9.25967
3.42178	9.06209
3.45549	8.981
3.4892	8.73332
3.52292	8.56897
3.55663	8.39016
3.59034	8.21815
3.62405	7.88827
3.65777	7.79112
3.69148	7.63485
3.72519	7.45174
3.7589	7.41685
3.79261	7.11476
3.82633	7.10853
3.86004	7.15691
3.89375	6.99679
3.92746	7.04532
3.96117	6.96796
3.99489	6.91713
4.0286	6.83394
4.06231	6.71028
4.09602	6.56748
4.12973	6.41056
4.16345	6.41565
4.19716	6.12501
4.23087	6.08385
4.26458	5.97501
4.2983	5.73218
4.33201	5.56646
4.36572	5.33915
4.39943	5.00012
4.43314	4.56093
