# x_mm	value
0.0168561	7.20021
0.0505682	9.31825
0.0842803	10.0767
0.117992	12.3547
0.151705	13.4035
0.185417	14.3216
0.219129	15.2469
0.252841	15.7709
0.286553	16.554
0.320265	17.085
0.353977	17.6665
0.387689	17.9131
0.421402	18.2215
0.455114	18.4319
0.488826	19.0044
0.522538	18.4825
0.55625	18.5908
0.589962	19.6117
0.623674	20.0134
0.657386	20.2552
0.691098	20.3515
0.724811	20.4449
0.758523	20.6605
0.792235	20.9165
0.825947	21.3254
0.859659	21.6286
0.893371	21.9323
0.927083	22.1182
0.960795	22.7135
0.994508	22.6684
1.02822	22.9905
1.06193	23.4326
1.09564	23.7152
1.12936	24.0591
1.16307	24.29
1.19678	24.5955
1.23049	25.0795
1.2642	25.436
1.29792	25.8435
1.33163	26.1973
1.36534	26.067
1.39905	26.3676
1.43277	26.1195
1.46648	25.6561
1.50019	25.3043
1.5339	24.7937
1.56761	23.5284
1.60133	22.4497
1.63504	21.0439
1.66875	19.7211
1.70246	18.605
1.73617	17.556
1.76989	16.2002
1.8036	14.7286
1.83731	13.0948
1.87102	11.2963
1.90473	9.77406
1.93845	8.23544
1.97216	6.2719
2.00587	4.59887
2.03958	3.4215
2.0733	2.68203
2.10701	2.12909
2.14072	1.72199
2.17443	1.6664
2.20814	1.61367
2.24186	1.41731
2.27557	1.33056
2.30928	1.56343
2.34299	1.37062
2.3767	1.63233
2.41042	2.12456
2.44413	2.57459
2.47784	3.06359
2.51155	3.79043
2.54527	4.58531
2.57898	5.31501
2.61269	6.17881
2.6464	7.17676
2.68011	8.15405
2.71383	9.41557
2.74754	10.7297
2.78125	11.9022
2.81496	12.921
2.84867	13.9606
2.88239	14.7285
2.9161	15.3693
2.94981	16.0489
2.98352	16.3896
3.01723	16.5245
3.05095	16.9381
3.08466	16.9397
3.11837	16.7431
3.15208	16.6008
3.1858	16.595
3.21951	16.4223
3.25322	16.0954
3.28693	15.8347
3.32064	15.8812
3.35436	15.3707
3.38807	15.1153
3.42178	14.9665
3.45549	14.5944
3.4892	14.5185
3.52292	13.7152
3.55663	13.5236
3.59034	13.5062
3.62405	12.9771
3.65777	12.9063
3.69148	12.7169
3.72519	12.2348
3.7589	11.897
3.79261	11.8432
3.82633	11.5274
3.86004	11.4757
3.89375	11.0855
3.92746	11.019
3.96117	11.0391
3.99489	10.7562
4.0286	10.4956
4.06231	10.4012
4.09602	10.3107
4.12973	10.2193
4.16345	9.96576
4.19716	9.18495
4.23087	9.11159
4.26458	8.67757
4.2983	7.91807
4.33201	7.48877
4.36572	6.53261
4.39943	5.73873
4.43314	4.47092
