# x_mm	value
0.0168561	7.27959
0.0505682	9.39322
0.0842803	10.915
0.117992	12.182
0.151705	13.3799
0.185417	14.3223
0.219129	15.0352
0.252841	15.8694
0.286553	16.479
0.320265	17.1258
0.353977	17.7437
0.387689	17.9691
0.421402	18.4209
0.455114	18.9184
0.488826	19.0713
0.522538	19.7153
0.55625	19.7768
0.589962	20.1705
0.623674	20.4888
0.657386	20.754
0.691098	21.1403
0.724811	21.6476
0.758523	21.9539
0.792235	22.1808
0.825947	22.7526
0.859659	23.0749
0.893371	23.5929
0.927083	24.0327
0.960795	24.5402
0.994508	25.2282
1.02822	25.6933
1.06193	26.4423
1.09564	27.0224
1.12936	28.0123
1.16307	28.8434
1.19678	29.6595
1.23049	30.9829
1.2642	31.5476
1.29792	32.536
1.33163	33.2973
1.36534	33.9621
1.39905	34.9467
1.43277	35.2959
1.46648	35.4821
1.50019	35.5576
1.5339	35.0094
1.56761	34.2443
1.60133	32.9979
1.63504	31.9299
1.66875	30.4781
1.70246	28.4946
1.73617	26.5143
1.76989	24.5318
1.8036	22.4262
1.83731	20.438
1.87102	18.1053
1.90473	15.5883
1.93845	12.7168
1.97216	10.0717
2.00587	7.61551
2.03958	5.61482
2.0733	4.43307
2.10701	3.24681
2.14072	2.66669
2.17443	2.49149
2.20814	2.26876
2.24186	2.14488
2.27557	2.07405
2.30928	2.18393
2.34299	2.3473
2.3767	2.64263
2.41042	3.12801
2.44413	3.75273
2.47784	4.66298
2.51155	5.50929
2.54527	6.65105
2.57898	7.57005
2.61269	8.3746
2.6464	9.13081
2.68011	10.017
2.71383	11.0806
2.74754	12.104
2.78125	13.1986
2.81496	13.6252
2.84867	14.3173
2.88239	14.8977
2.9161	15.0896
2.94981	15.3066
2.98352	15.4074
3.01723	15.5048
3.05095	15.3807
3.08466	15.1863
3.11837	14.8941
3.15208	14.6995
3.1858	14.4291
3.21951	14.1896
3.25322	14.0239
3.28693	13.7975
3.32064	13.5275
3.35436	13.5378
3.38807	13.0174
3.42178	12.6635
3.45549	12.5061
3.4892	12.2182
3.52292	11.9285
3.55663	11.7063
3.59034	11.5325
3.62405	11.1992
3.65777	11.0436
3.69148	10.8899
3.72519	10.5368
3.7589	10.5152
3.79261	10.1375
3.82633	10.137
3.86004	10.0529
3.89375	9.85568
3.92746	9.82911
3.96117	9.66955
3.99489	9.61525
4.0286	9.49841
4.06231	9.13303
4.09602	8.93627
4.12973	8.6277
4.16345	8.49279
4.19716	8.18583
4.23087	7.92447
4.26458	7.67163
4.2983	7.32328
4.33201	6.96707
4.36572	6.53612
4.39943	5.95844
4.43314	5.32586
