# x_mm	value
0.0168561	17.6327
0.0505682	19.8179
0.0842803	20.7159
0.117992	22.5477
0.151705	24.0743
0.185417	25.6476
0.219129	26.6294
0.252841	27.5352
0.286553	28.5567
0.320265	29.1369
0.353977	29.9708
0.387689	30.2837
0.421402	30.7022
0.455114	31.0544
0.488826	31.5053
0.522538	31.0401
0.55625	31.6057
0.589962	32.2299
0.623674	32.5433
0.657386	33.0016
0.691098	33.1237
0.724811	33.0806
0.758523	33.5188
0.792235	33.9888
0.825947	34.4488
0.859659	34.8788
0.893371	35.601
0.927083	35.9234
0.960795	36.6657
0.994508	36.7083
1.02822	37.4619
1.06193	37.8973
1.09564	38.5134
1.12936	39.5951
1.16307	39.902
1.19678	40.5806
1.23049	41.7498
1.2642	42.5035
1.29792	43.3672
1.33163	44.0027
1.36534	43.9676
1.39905	44.7342
1.43277	44.5394
1.46648	43.9235
1.50019	43.5095
1.5339	42.7132
1.56761	40.6219
1.60133	39.0032
1.63504	36.6038
1.66875	34.1608
1.70246	31.8475
1.73617	29.1488
1.76989	26.2647
1.8036	23.2049
1.83731	19.7661
1.87102	16.1569
1.90473	12.6563
1.93845	9.16875
1.97216	6.2235
2.00587	4.1732
2.03958	2.43379
2.0733	2.13978
2.10701	1.91576
2.14072	1.72837
2.17443	1.65495
2.20814	1.69288
2.24186	1.63462
2.27557	2.03491
2.30928	2.43833
2.34299	2.30905
2.3767	3.50972
2.41042	4.64145
2.44413	6.16602
2.47784	7.57476
2.51155	9.32227
2.54527	10.9657
2.57898	12.1795
2.61269	13.3948
2.6464	14.4927
2.68011	15.7421
2.71383	17.292
2.74754	18.9403
2.78125	20.5298
2.81496	21.7782
2.84867	23.2179
2.88239	24.1955
2.9161	25.0121
2.94981	25.8281
2.98352	25.8336
3.01723	26.3326
3.05095	26.597
3.08466	26.1618
3.11837	25.6585
3.15208	25.3448
3.1858	25.1355
3.21951	24.8033
3.25322	24.1594
3.28693	23.7936
3.32064	23.5075
3.35436	22.765
3.38807	22.4662
3.42178	22.1768
3.45549	21.6637
3.4892	21.3417
3.52292	20.4642
3.55663	20.0145
3.59034	19.3973
3.62405	19.4223
3.65777	19.0356
3.69148	18.6237
3.72519	18.0832
3.7589	17.7984
3.79261	17.5583
3.82633	17.2014
3.86004	17.07
3.89375	16.5952
3.92746	16.4072
3.96117	16.5402
3.99489	15.988
4.0286	15.6371
4.06231	15.4309
4.09602	15.1704
4.12973	14.715
4.16345	13.9609
4.19716	13.3602
4.23087	12.664
4.26458	11.8835
4.2983	10.9548
4.33201	9.32958
4.36572	7.30371
4.39943	4.90899
4.43314	2.38229
