# x_mm	value
0.0168561	6.59008
0.0505682	7.66506
0.0842803	8.25018
0.117992	8.82327
0.151705	9.33241
0.185417	9.56947
0.219129	9.89384
0.252841	10.0968
0.286553	10.2698
0.320265	10.6215
0.353977	10.6857
0.387689	10.6698
0.421402	10.7155
0.455114	10.9191
0.488826	11.0265
0.522538	10.9362
0.55625	11.1129
0.589962	11.378
0.623674	11.5744
0.657386	11.7971
0.691098	11.8867
0.724811	12.1962
0.758523	12.3946
0.792235	12.7263
0.825947	12.9797
0.859659	13.4089
0.893371	13.8662
0.927083	14.3679
0.960795	15.1126
0.994508	15.6811
1.02822	16.3953
1.06193	16.9649
1.09564	17.9127
1.12936	18.7584
1.16307	19.7777
1.19678	20.7745
1.23049	21.9575
1.2642	23.3809
1.29792	24.6843
1.33163	25.8326
1.36534	26.7843
1.39905	27.5972
1.43277	28.0672
1.46648	28.5288
1.50019	28.4425
1.5339	28.146
1.56761	27.9471
1.60133	27.3206
1.63504	26.5387
1.66875	26.0657
1.70246	24.5862
1.73617	23.313
1.76989	21.9092
1.8036	20.2737
1.83731	18.6251
1.87102	16.2747
1.90473	13.5865
1.93845	10.8994
1.97216	8.2804
2.00587	6.09307
2.03958	4.45768
2.0733	3.50417
2.10701	2.91611
2.14072	2.47867
2.17443	2.47043
2.20814	2.5515
2.24186	2.38706
2.27557	2.35675
2.30928	2.64898
2.34299	3.19021
2.3767	3.65949
2.41042	4.59722
2.44413	5.90783
2.47784	7.616
2.51155	9.42598
2.54527	11.3437
2.57898	12.6147
2.61269	13.6657
2.6464	14.5209
2.68011	15.4697
2.71383	16.1218
2.74754	17.0501
2.78125	17.4837
2.81496	17.8749
2.84867	18.3017
2.88239	18.3571
2.9161	18.3376
2.94981	18.0617
2.98352	17.9418
3.01723	17.6847
3.05095	17.249
3.08466	16.373
3.11837	15.6886
3.15208	15.0911
3.1858	14.4139
3.21951	13.6252
3.25322	13.1276
3.28693	12.5264
3.32064	11.7794
3.35436	11.2081
3.38807	10.6871
3.42178	10.0295
3.45549	9.62961
3.4892	9.39521
3.52292	9.04241
3.55663	8.55669
3.59034	8.05648
3.62405	7.93132
3.65777	7.75223
3.69148	7.39024
3.72519	7.16357
3.7589	6.90004
3.79261	6.75545
3.82633	6.88159
3.86004	6.90687
3.89375	6.98992
3.92746	6.98388
3.96117	6.78086
3.99489	6.80469
4.0286	7.00582
4.06231	6.89413
4.09602	6.90799
4.12973	6.9719
4.16345	6.91373
4.19716	6.97756
4.23087	6.68854
4.26458	6.45438
4.2983	6.06447
4.33201	5.37248
4.36572	4.57643
4.39943	3.81055
4.43314	2.79606
