# x_mm	value
0.0168561	7.74395
0.0505682	10.4347
0.0842803	12.0059
0.117992	14.2341
0.151705	15.7118
0.185417	16.9913
0.219129	17.913
0.252841	18.7663
0.286553	19.5269
0.320265	20.2094
0.353977	21.1385
0.387689	21.4683
0.421402	21.8938
0.455114	22.1927
0.488826	22.8525
0.522538	22.6156
0.55625	23.0709
0.589962	23.35
0.623674	24.1386
0.657386	24.4146
0.691098	24.6824
0.724811	24.7392
0.758523	25.0817
0.792235	25.4589
0.825947	25.8121
0.859659	26.2398
0.893371	26.7187
0.927083	26.9065
0.960795	27.5741
0.994508	27.6339
1.02822	28.1887
1.06193	28.3206
1.09564	28.8466
1.12936	29.5904
1.16307	29.7674
1.19678	30.287
1.23049	30.9448
1.2642	31.5257
1.29792	32.1503
1.33163	32.644
1.36534	32.6671
1.39905	33.2915
1.43277	33.187
1.46648	32.681
1.50019	32.0951
1.5339	31.9398
1.56761	30.2298
1.60133	28.7683
1.63504	27.1673
1.66875	25.5832
1.70246	23.8894
1.73617	21.9681
1.76989	20.0427
1.8036	18.1933
1.83731	16.2597
1.87102	14.14
1.90473	12.1945
1.93845	10.3423
1.97216	8.41851
2.00587	6.45612
2.03958	4.64124
2.0733	3.81419
2.10701	2.95093
2.14072	2.44252
2.17443	2.26838
2.20814	2.03083
2.24186	1.8167
2.27557	1.73154
2.30928	1.79517
2.34299	1.66274
2.3767	1.96867
2.41042	2.1697
2.44413	2.65306
2.47784	3.02501
2.51155	3.87331
2.54527	4.7909
2.57898	5.94324
2.61269	6.95275
2.6464	7.86785
2.68011	9.27155
2.71383	10.8622
2.74754	12.3983
2.78125	13.9583
2.81496	15.2542
2.84867	16.6238
2.88239	17.6905
2.9161	18.5141
2.94981	19.4677
2.98352	19.7067
3.01723	20.1889
3.05095	20.9166
3.08466	21.0249
3.11837	20.8884
3.15208	20.72
3.1858	20.7157
3.21951	20.5669
3.25322	20.3344
3.28693	20.2286
3.32064	20.0059
3.35436	19.5361
3.38807	19.1793
3.42178	19.0701
3.45549	18.6683
3.4892	18.2693
3.52292	17.7338
3.55663	17.2835
3.59034	16.9814
3.62405	16.8597
3.65777	16.4242
3.69148	16.0314
3.72519	15.5752
3.7589	15.2241
3.79261	15.0444
3.82633	14.606
3.86004	14.4567
3.89375	14.1446
3.92746	14.0268
3.96117	13.8222
3.99489	13.4694
4.0286	13.2976
4.06231	12.8522
4.09602	12.8553
4.12973	12.5739
4.16345	11.9084
4.19716	11.5142
4.23087	10.8854
4.26458	10.1125
4.2983	9.56643
4.33201	8.88171
4.36572	7.98765
4.39943	7.38336
4.43314	6.28698
