# x_mm	value
0.0168561	11.108
0.0505682	14.4948
0.0842803	16.4142
0.117992	18.623
0.151705	20.3348
0.185417	21.9646
0.219129	22.962
0.252841	23.8317
0.286553	24.9003
0.320265	25.6943
0.353977	26.4312
0.387689	26.8773
0.421402	27.3515
0.455114	27.7291
0.488826	28.2945
0.522538	27.9738
0.55625	28.2889
0.589962	29.2374
0.623674	29.5016
0.657386	29.9778
0.691098	30.2036
0.724811	30.2883
0.758523	30.5986
0.792235	31.0243
0.825947	31.4231
0.859659	31.9596
0.893371	32.5648
0.927083	32.8818
0.960795	33.5759
0.994508	33.821
1.02822	34.4501
1.06193	34.8117
1.09564	35.2535
1.12936	36.1832
1.16307	36.7822
1.19678	37.2886
1.23049	38.1932
1.2642	39.0074
1.29792	39.8514
1.33163	40.5884
1.36534	40.8571
1.39905	41.5767
1.43277	41.6113
1.46648	41.0977
1.50019	40.9822
1.5339	40.363
1.56761	38.5931
1.60133	37.1491
1.63504	34.8417
1.66875	32.582
1.70246	30.4574
1.73617	27.9522
1.76989	25.4614
1.8036	22.877
1.83731	20.0164
1.87102	17.4821
1.90473	14.8622
1.93845	12.2823
1.97216	9.72062
2.00587	7.59248
2.03958	5.69388
2.0733	4.52884
2.10701	3.60933
2.14072	3.12472
2.17443	2.91279
2.20814	2.69051
2.24186	2.48561
2.27557	2.52973
2.30928	2.63773
2.34299	2.47768
2.3767	2.64889
2.41042	2.99021
2.44413	4.04437
2.47784	4.52783
2.51155	5.44935
2.54527	6.65702
2.57898	7.74664
2.61269	8.99026
2.6464	10.0422
2.68011	11.5958
2.71383	13.4861
2.74754	15.4127
2.78125	17.1871
2.81496	18.6816
2.84867	20.3966
2.88239	21.5747
2.9161	22.6449
2.94981	23.8126
2.98352	24.0003
3.01723	24.4919
3.05095	25.2689
3.08466	25.3038
3.11837	25.072
3.15208	24.9995
3.1858	24.9489
3.21951	24.7596
3.25322	24.3035
3.28693	24.2043
3.32064	23.9176
3.35436	23.214
3.38807	22.9165
3.42178	22.7099
3.45549	22.2061
3.4892	21.8252
3.52292	21.0467
3.55663	20.5747
3.59034	20.3379
3.62405	20.1262
3.65777	19.7093
3.69148	19.2512
3.72519	18.778
3.7589	18.5052
3.79261	18.1892
3.82633	17.8412
3.86004	17.5975
3.89375	17.147
3.92746	17.0297
3.96117	16.7966
3.99489	16.4063
4.0286	16.0421
4.06231	15.6678
4.09602	15.4421
4.12973	15.1092
4.16345	14.3864
4.19716	13.7315
4.23087	13.1356
4.26458	12.2997
4.2983	11.5681
4.33201	10.6996
4.36572	9.57025
4.39943	8.5887
4.43314	7.09993
