# x_mm	value
0.0168561	12.2553
0.0505682	13.1836
0.0842803	13.7019
0.117992	14.4998
0.151705	15.4415
0.185417	16.1943
0.219129	16.84
0.252841	17.5659
0.286553	18.2066
0.320265	18.9033
0.353977	19.4248
0.387689	19.575
0.421402	20.023
0.455114	20.5606
0.488826	20.6554
0.522538	21.3129
0.55625	21.4098
0.589962	21.8795
0.623674	22.1933
0.657386	22.4385
0.691098	22.8097
0.724811	23.3066
0.758523	23.626
0.792235	23.9173
0.825947	24.5473
0.859659	24.98
0.893371	25.5855
0.927083	26.1039
0.960795	26.7457
0.994508	27.5786
1.02822	28.141
1.06193	28.98
1.09564	29.7671
1.12936	30.7672
1.16307	31.7746
1.19678	32.6595
1.23049	34.0436
1.2642	34.654
1.29792	35.6143
1.33163	36.5294
1.36534	37.2446
1.39905	38.0227
1.43277	38.3674
1.46648	38.4729
1.50019	38.3805
1.5339	37.6766
1.56761	36.8754
1.60133	35.6176
1.63504	34.3424
1.66875	32.7473
1.70246	30.5673
1.73617	28.0948
1.76989	25.6341
1.8036	22.8728
1.83731	20.0964
1.87102	16.7054
1.90473	13.1428
1.93845	9.28693
1.97216	6.27208
2.00587	3.92113
2.03958	2.34691
2.0733	1.75245
2.10701	1.31318
2.14072	1.05347
2.17443	1.12247
2.20814	1.19677
2.24186	1.21406
2.27557	1.58261
2.30928	1.86254
2.34299	2.17679
2.3767	2.98754
2.41042	4.07439
2.44413	5.1163
2.47784	6.56028
2.51155	8.06872
2.54527	9.48261
2.57898	10.6757
2.61269	11.4613
2.6464	12.0024
2.68011	12.7554
2.71383	13.3808
2.74754	14.1083
2.78125	15.0526
2.81496	15.3602
2.84867	15.9192
2.88239	16.388
2.9161	16.5836
2.94981	16.7456
2.98352	16.622
3.01723	16.6135
3.05095	16.2657
3.08466	15.9618
3.11837	15.4363
3.15208	15.107
3.1858	14.7403
3.21951	14.4537
3.25322	14.2526
3.28693	13.8909
3.32064	13.5943
3.35436	13.4489
3.38807	12.9952
3.42178	12.5983
3.45549	12.2756
3.4892	12.0371
3.52292	11.5954
3.55663	11.3106
3.59034	11.2236
3.62405	10.9025
3.65777	10.769
3.69148	10.6849
3.72519	10.3425
3.7589	10.2404
3.79261	9.96425
3.82633	9.93586
3.86004	9.90181
3.89375	9.68582
3.92746	9.74609
3.96117	9.53624
3.99489	9.43366
4.0286	9.20427
4.06231	8.9732
4.09602	8.67453
4.12973	8.24633
4.16345	7.81634
4.19716	7.71017
4.23087	7.36217
4.26458	7.0375
4.2983	6.6354
4.33201	5.7613
4.36572	4.47065
4.39943	2.65028
4.43314	0.617991
