# x_mm	value
0.0168561	10.234
0.0505682	12.1978
0.0842803	13.4389
0.117992	14.5415
0.151705	15.7028
0.185417	16.5147
0.219129	17.1859
0.252841	17.7629
0.286553	18.3921
0.320265	18.99
0.353977	19.5923
0.387689	19.8189
0.421402	20.1721
0.455114	20.6275
0.488826	20.8054
0.522538	21.4348
0.55625	21.3907
0.589962	21.9636
0.623674	22.3289
0.657386	22.5086
0.691098	22.9378
0.724811	23.4493
0.758523	23.7619
0.792235	24.0302
0.825947	24.6937
0.859659	24.9967
0.893371	25.5712
0.927083	26.1235
0.960795	26.6917
0.994508	27.4666
1.02822	28.0255
1.06193	28.8819
1.09564	29.6206
1.12936	30.5474
1.16307	31.5927
1.19678	32.5459
1.23049	34.0278
1.2642	34.6299
1.29792	35.7502
1.33163	36.6152
1.36534	37.4587
1.39905	38.484
1.43277	38.9367
1.46648	39.2228
1.50019	39.3311
1.5339	38.929
1.56761	38.2569
1.60133	37.1017
1.63504	35.9539
1.66875	34.6256
1.70246	32.569
1.73617	30.4893
1.76989	28.3442
1.8036	26.0182
1.83731	23.5168
1.87102	20.4122
1.90473	17.1902
1.93845	13.548
1.97216	10.2531
2.00587	7.52482
2.03958	5.39936
2.0733	4.31359
2.10701	3.23654
2.14072	2.80789
2.17443	2.7865
2.20814	2.40909
2.24186	2.23407
2.27557	2.60798
2.30928	2.70134
2.34299	2.62124
2.3767	3.39472
2.41042	4.11674
2.44413	4.95353
2.47784	6.1816
2.51155	7.14201
2.54527	8.29839
2.57898	9.39271
2.61269	10.0635
2.6464	10.7907
2.68011	11.799
2.71383	12.7397
2.74754	13.7521
2.78125	14.8776
2.81496	15.3064
2.84867	16.0337
2.88239	16.5403
2.9161	16.8402
2.94981	17.0698
2.98352	17.021
3.01723	17.1681
3.05095	16.9618
3.08466	16.7596
3.11837	16.2977
3.15208	15.9847
3.1858	15.739
3.21951	15.4402
3.25322	15.2315
3.28693	15.0313
3.32064	14.6258
3.35436	14.5955
3.38807	14.0441
3.42178	13.5998
3.45549	13.423
3.4892	13.0706
3.52292	12.8611
3.55663	12.6228
3.59034	12.2882
3.62405	11.9964
3.65777	11.8298
3.69148	11.742
3.72519	11.38
3.7589	11.2801
3.79261	11.0774
3.82633	10.8816
3.86004	10.8733
3.89375	10.7295
3.92746	10.7197
3.96117	10.6159
3.99489	10.4951
4.0286	10.2379
4.06231	9.97535
4.09602	9.68141
4.12973	9.35352
4.16345	9.12127
4.19716	8.9832
4.23087	8.50661
4.26458	8.17494
4.2983	7.88982
4.33201	7.25513
4.36572	6.6043
4.39943	5.77976
4.43314	4.64951
