# x_mm	value
0.0180894	18.4634
0.0542683	20.4346
0.0904472	22.8889
0.126626	26.5096
0.162805	29.2357
0.198984	31.9836
0.235163	34.8801
0.271341	36.5162
0.30752	39.829
0.343699	41.9354
0.379878	44.6044
0.416057	46.7359
0.452236	48.7335
0.488415	51.088
0.524593	52.9638
0.560772	55.4252
0.596951	57.8008
0.63313	59.6645
0.669309	61.3125
0.705488	62.1667
0.741667	63.2653
0.777846	64.0232
0.814024	64.9969
0.850203	65.9206
0.886382	67.141
0.922561	68.1322
0.95874	68.8114
0.994919	69.7825
1.0311	70.7899
1.06728	70.821
1.10346	71.5463
1.13963	72.859
1.17581	74.3737
1.21199	75.6479
1.24817	76.5096
1.28435	76.7033
1.32053	76.3307
1.35671	76.2055
1.39289	76.4019
1.42907	76.61
1.46524	75.4661
1.50142	74.0306
1.5376	71.756
1.57378	69.1176
1.60996	66.7462
1.64614	63.4189
1.68232	59.2223
1.7185	51.9943
1.75467	46.4034
1.79085	39.8969
1.82703	32.8776
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	55.2903
2.65915	56.5663
2.69533	56.1193
2.7315	56.9268
2.76768	58.7495
2.80386	60.8383
2.84004	63.4387
2.87622	65.1786
2.9124	67.2351
2.94858	67.9269
2.98476	68.9413
3.02093	69.3137
3.05711	69.1727
3.09329	69.078
3.12947	68.9302
3.16565	68.4803
3.20183	68.06
3.23801	67.9275
3.27419	67.549
3.31037	66.5618
3.34654	64.4644
3.38272	62.8811
3.4189	61.7077
3.45508	61.0793
3.49126	60.8152
3.52744	60.4141
3.56362	59.0604
3.5998	56.831
3.63598	55.1386
3.67215	54.0233
3.70833	53.2772
3.74451	51.8583
3.78069	49.5984
3.81687	47.9799
3.85305	46.2905
3.88923	44.1668
3.92541	42.3447
3.96159	40.3072
3.99776	38.3156
4.03394	37.2276
4.07012	35.0312
4.1063	33.9464
4.14248	32.4041
4.17866	30.7351
4.21484	28.3106
4.25102	25.8541
4.2872	23.2369
4.32337	18.8939
4.35955	16.8963
4.39573	14.6449
4.43191	14.6729
