# x_mm	value
0.0180894	12.7364
0.0542683	14.0755
0.0904472	16.4914
0.126626	19.8927
0.162805	24.3054
0.198984	26.4967
0.235163	30.8932
0.271341	34.7664
0.30752	37.3172
0.343699	39.8505
0.379878	43.447
0.416057	45.6591
0.452236	47.7406
0.488415	50.2691
0.524593	51.8156
0.560772	53.51
0.596951	54.6436
0.63313	56.0959
0.669309	57.4913
0.705488	58.6249
0.741667	59.6509
0.777846	60.7189
0.814024	62.2926
0.850203	64.4532
0.886382	67.3712
0.922561	68.9703
0.95874	69.0711
0.994919	68.5755
1.0311	68.0138
1.06728	69.2584
1.10346	70.5787
1.13963	71.4179
1.17581	72.1821
1.21199	72.542
1.24817	73.2098
1.28435	73.7883
1.32053	73.9609
1.35671	74.1055
1.39289	74.0435
1.42907	74.0592
1.46524	73.924
1.50142	73.4953
1.5376	71.9364
1.57378	68.9992
1.60996	65.2868
1.64614	61.6707
1.68232	57.8201
1.7185	53.8594
1.75467	49.172
1.79085	44.8913
1.82703	42.8919
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	61.1857
2.65915	59.4719
2.69533	58.7941
2.7315	58.4177
2.76768	59.2981
2.80386	60.0484
2.84004	61.7538
2.87622	63.4529
2.9124	65.5954
2.94858	66.6755
2.98476	67.8269
3.02093	67.6443
3.05711	67.5044
3.09329	66.7475
3.12947	66.9097
3.16565	67.0811
3.20183	66.9706
3.23801	65.8002
3.27419	64.501
3.31037	63.5761
3.34654	62.9916
3.38272	62.5138
3.4189	61.7901
3.45508	61.0057
3.49126	60.3492
3.52744	59.2605
3.56362	58.4227
3.5998	57.1168
3.63598	55.7969
3.67215	53.8656
3.70833	51.9044
3.74451	50.4787
3.78069	48.3653
3.81687	46.5508
3.85305	45.3769
3.88923	44.0335
3.92541	42.3448
3.96159	40.9287
3.99776	40.0054
4.03394	39.0393
4.07012	36.0615
4.1063	32.8542
4.14248	30.6788
4.17866	28.6097
4.21484	26.9982
4.25102	24.5193
4.2872	21.7199
4.32337	19.2131
4.35955	17.8587
4.39573	17.3576
4.43191	16.54
