# x_mm	value
0.0180894	10.2114
0.0542683	12.0415
0.0904472	14.7458
0.126626	16.7539
0.162805	20.0867
0.198984	23.6657
0.235163	27.3823
0.271341	31.2413
0.30752	33.6264
0.343699	36.7226
0.379878	39.5901
0.416057	42.3261
0.452236	44.8116
0.488415	47.3049
0.524593	49.146
0.560772	50.5565
0.596951	51.7626
0.63313	53.0362
0.669309	54.6562
0.705488	56.1141
0.741667	57.7322
0.777846	58.7615
0.814024	60.0093
0.850203	61.5064
0.886382	63.8511
0.922561	66.1941
0.95874	67.078
0.994919	67.0823
1.0311	66.563
1.06728	67.3968
1.10346	68.5368
1.13963	69.944
1.17581	70.7749
1.21199	71.1723
1.24817	72.0823
1.28435	72.678
1.32053	73.3569
1.35671	73.6594
1.39289	73.7529
1.42907	73.9207
1.46524	74.0171
1.50142	73.8094
1.5376	73.0151
1.57378	70.7351
1.60996	67.7511
1.64614	63.6228
1.68232	60.0092
1.7185	55.756
1.75467	52.0173
1.79085	47.565
1.82703	46.3147
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	51.5111
2.65915	50.8215
2.69533	51.5714
2.7315	51.6847
2.76768	52.7202
2.80386	54.4815
2.84004	56.3495
2.87622	58.5346
2.9124	60.324
2.94858	62.5291
2.98476	64.1108
3.02093	64.6614
3.05711	64.6995
3.09329	64.4641
3.12947	64.3087
3.16565	64.4288
3.20183	64.5369
3.23801	64.1365
3.27419	62.9321
3.31037	61.9616
3.34654	61.264
3.38272	60.948
3.4189	60.4667
3.45508	59.984
3.49126	59.1836
3.52744	58.0847
3.56362	57.5683
3.5998	56.1973
3.63598	54.652
3.67215	53.0771
3.70833	51.7608
3.74451	49.7655
3.78069	47.5303
3.81687	46.2498
3.85305	44.8337
3.88923	43.5063
3.92541	42.2408
3.96159	40.2905
3.99776	39.3669
4.03394	38.3798
4.07012	36.2179
4.1063	33.3622
4.14248	31.1615
4.17866	28.8284
4.21484	27.6802
4.25102	25.416
4.2872	22.5095
4.32337	20.3216
4.35955	18.4956
4.39573	17.5867
4.43191	16.8111
