# x_mm	value
0.0180894	9.98569
0.0542683	11.7979
0.0904472	13.9271
0.126626	16.1821
0.162805	18.7309
0.198984	21.2447
0.235163	23.9062
0.271341	27.4719
0.30752	30.1669
0.343699	32.3109
0.379878	34.4156
0.416057	35.6638
0.452236	37.3676
0.488415	39.4552
0.524593	41.3791
0.560772	43.6071
0.596951	45.5115
0.63313	46.8983
0.669309	49.3318
0.705488	51.6926
0.741667	53.5172
0.777846	55.2895
0.814024	56.4993
0.850203	57.5018
0.886382	58.7135
0.922561	60.5142
0.95874	61.7325
0.994919	62.8283
1.0311	63.8172
1.06728	65.2075
1.10346	66.689
1.13963	68.6701
1.17581	70.4023
1.21199	71.6988
1.24817	72.7011
1.28435	72.9904
1.32053	73.3354
1.35671	73.8101
1.39289	73.8816
1.42907	73.3226
1.46524	72.5954
1.50142	71.3918
1.5376	70.5296
1.57378	70.1674
1.60996	67.7391
1.64614	65.6727
1.68232	63.0786
1.7185	60.5666
1.75467	57.1264
1.79085	54.9115
1.82703	52.6908
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	43.8879
2.65915	46.7769
2.69533	48.0333
2.7315	51.0887
2.76768	51.9196
2.80386	53.1205
2.84004	54.6038
2.87622	56.8776
2.9124	58.1911
2.94858	59.2969
2.98476	61.0148
3.02093	62.7992
3.05711	64.2125
3.09329	65.6659
3.12947	66.6122
3.16565	67.5833
3.20183	67.842
3.23801	67.0801
3.27419	66.4844
3.31037	65.9704
3.34654	65.7091
3.38272	64.6921
3.4189	64.0158
3.45508	63.4496
3.49126	62.7679
3.52744	61.9738
3.56362	61.2018
3.5998	60.55
3.63598	59.0912
3.67215	57.2883
3.70833	55.6973
3.74451	54.7049
3.78069	53.8005
3.81687	52.2823
3.85305	51.028
3.88923	50.4505
3.92541	49.3702
3.96159	47.7673
3.99776	46.1363
4.03394	44.7883
4.07012	42.2784
4.1063	40.0344
4.14248	38.4758
4.17866	36.7108
4.21484	34.1059
4.25102	29.6421
4.2872	27.0272
4.32337	24.3086
4.35955	22.5247
4.39573	19.3734
4.43191	17.7862
