# x_mm	value
0.0180894	19.8759
0.0542683	22.9065
0.0904472	25.907
0.126626	26.7527
0.162805	27.3422
0.198984	28.686
0.235163	32.1975
0.271341	34.2148
0.30752	36.8586
0.343699	38.8812
0.379878	41.9806
0.416057	44.59
0.452236	47.1266
0.488415	48.4701
0.524593	49.6366
0.560772	51.3669
0.596951	52.7719
0.63313	54.6063
0.669309	55.8648
0.705488	56.496
0.741667	57.0705
0.777846	58.813
0.814024	61.3361
0.850203	63.9041
0.886382	65.575
0.922561	66.8597
0.95874	67.9421
0.994919	68.7782
1.0311	69.5898
1.06728	70.51
1.10346	71.0558
1.13963	71.7466
1.17581	72.8555
1.21199	74.4137
1.24817	75.3343
1.28435	75.5851
1.32053	75.3303
1.35671	74.9405
1.39289	74.6025
1.42907	74.1265
1.46524	72.3827
1.50142	70.6791
1.5376	68.3313
1.57378	64.9304
1.60996	61.0456
1.64614	54.7174
1.68232	49.1615
1.7185	45.5706
1.75467	42.3757
1.79085	40.6556
1.82703	38.7121
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	58.9457
2.65915	58.4668
2.69533	58.7661
2.7315	58.7933
2.76768	59.6604
2.80386	61.4408
2.84004	64.2598
2.87622	65.8123
2.9124	66.6201
2.94858	66.6589
2.98476	66.9063
3.02093	66.8753
3.05711	67.033
3.09329	66.8063
3.12947	67.1714
3.16565	66.8841
3.20183	66.5869
3.23801	65.2022
3.27419	63.5496
3.31037	62.1627
3.34654	61.4157
3.38272	60.8814
3.4189	60.7252
3.45508	60.3285
3.49126	59.3679
3.52744	58.1393
3.56362	57.2051
3.5998	56.8538
3.63598	56.2809
3.67215	54.9888
3.70833	53.4771
3.74451	51.5403
3.78069	48.9815
3.81687	46.645
3.85305	45.062
3.88923	43.423
3.92541	42.0199
3.96159	39.7636
3.99776	36.9791
4.03394	33.0309
4.07012	31.203
4.1063	29.1268
4.14248	26.4897
4.17866	25.1733
4.21484	22.9072
4.25102	21.0588
4.2872	18.1822
4.32337	15.6332
4.35955	13.2401
4.39573	10.7115
4.43191	9.06876
