# x_mm	value
0.0180894	16.0966
0.0542683	17.7014
0.0904472	19.3382
0.126626	21.2462
0.162805	23.6221
0.198984	25.5231
0.235163	28.3032
0.271341	29.8604
0.30752	31.5575
0.343699	33.3577
0.379878	35.4427
0.416057	36.9937
0.452236	38.3089
0.488415	39.416
0.524593	40.5888
0.560772	41.2692
0.596951	41.8729
0.63313	42.4644
0.669309	43.8708
0.705488	44.9831
0.741667	46.3829
0.777846	47.2578
0.814024	48.2963
0.850203	49.7753
0.886382	52.101
0.922561	54.2676
0.95874	54.913
0.994919	54.4494
1.0311	53.4909
1.06728	54.1134
1.10346	55.127
1.13963	56.4384
1.17581	57.6215
1.21199	57.9662
1.24817	58.8741
1.28435	59.3984
1.32053	60.0051
1.35671	60.0302
1.39289	60.0769
1.42907	59.8779
1.46524	59.4091
1.50142	58.0931
1.5376	56.2809
1.57378	52.8874
1.60996	49.3486
1.64614	44.4237
1.68232	41.0594
1.7185	37.9703
1.75467	34.2972
1.79085	29.5555
1.82703	28.573
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	31.8107
2.65915	30.9633
2.69533	30.9679
2.7315	31.2289
2.76768	31.8958
2.80386	32.4843
2.84004	33.6837
2.87622	34.9704
2.9124	35.7911
2.94858	37.213
2.98476	38.3341
3.02093	37.8967
3.05711	37.4607
3.09329	36.5632
3.12947	35.8143
3.16565	36.2128
3.20183	37.1157
3.23801	37.3401
3.27419	36.6192
3.31037	36.7517
3.34654	36.9141
3.38272	36.954
3.4189	37.3004
3.45508	37.3579
3.49126	37.0722
3.52744	36.8434
3.56362	36.7622
3.5998	36.2487
3.63598	36.0375
3.67215	35.5184
3.70833	34.861
3.74451	34.1221
3.78069	33.2686
3.81687	32.6464
3.85305	32.4784
3.88923	31.9231
3.92541	31.0527
3.96159	29.3894
3.99776	28.5053
4.03394	27.5501
4.07012	25.7106
4.1063	23.0865
4.14248	21.1937
4.17866	19.5464
4.21484	18.3828
4.25102	16.9394
4.2872	14.4571
4.32337	12.7552
4.35955	11.5039
4.39573	10.6293
4.43191	10.4967
