# x_mm	value
0.0180894	14.7467
0.0542683	14.9355
0.0904472	16.1488
0.126626	18.4796
0.162805	20.7609
0.198984	23.7348
0.235163	26.0269
0.271341	29.2974
0.30752	30.2409
0.343699	30.79
0.379878	31.4951
0.416057	33.5438
0.452236	35.669
0.488415	37.8817
0.524593	40.4006
0.560772	42.1199
0.596951	43.9108
0.63313	45.3619
0.669309	47.2842
0.705488	48.2902
0.741667	49.2738
0.777846	50.6376
0.814024	52.33
0.850203	53.4043
0.886382	55.1043
0.922561	56.3787
0.95874	57.4461
0.994919	57.6268
1.0311	57.5059
1.06728	56.9467
1.10346	56.866
1.13963	56.9823
1.17581	57.1282
1.21199	57.4738
1.24817	57.4594
1.28435	57.9227
1.32053	58.5484
1.35671	59.1797
1.39289	58.5841
1.42907	57.0585
1.46524	55.3141
1.50142	53.5223
1.5376	52.3769
1.57378	51.8684
1.60996	50.4523
1.64614	49.6474
1.68232	46.7491
1.7185	45.4711
1.75467	43.8047
1.79085	41.2637
1.82703	43.0064
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	25.1829
2.65915	29.828
2.69533	35.3213
2.7315	42.8074
2.76768	48.2047
2.80386	52.7319
2.84004	54.134
2.87622	56.7405
2.9124	58.8137
2.94858	60.4112
2.98476	60.4997
3.02093	60.8351
3.05711	60.9413
3.09329	61.4668
3.12947	62.1395
3.16565	62.3352
3.20183	61.7349
3.23801	60.2931
3.27419	59.2536
3.31037	58.4138
3.34654	57.3119
3.38272	56.5724
3.4189	55.5333
3.45508	54.1885
3.49126	53.4002
3.52744	52.094
3.56362	50.7829
3.5998	49.4335
3.63598	47.1556
3.67215	45.064
3.70833	43.4742
3.74451	42.3453
3.78069	40.3361
3.81687	38.8347
3.85305	37.9952
3.88923	37.1326
3.92541	35.9073
3.96159	34.7106
3.99776	32.3946
4.03394	29.8272
4.07012	27.4272
4.1063	25.2796
4.14248	22.2986
4.17866	18.9095
4.21484	16.0973
4.25102	14.368
4.2872	13.584
4.32337	13.5979
4.35955	14.4759
4.39573	13.9114
4.43191	12.7841
