# x_rel_mm	value	x_abs_mm	center_mm
-2.68475	6.8317	3.56117	6.24592
-2.66256	7.0852	3.58336	6.24592
-2.64037	6.98653	3.60555	6.24592
-2.61818	6.97626	3.62774	6.24592
-2.596	6.38883	3.64993	6.24592
-2.57381	6.29727	3.67211	6.24592
-2.55162	5.88051	3.6943	6.24592
-2.52943	6.40137	3.71649	6.24592
-2.50724	6.70744	3.73868	6.24592
-2.48506	7.28777	3.76087	6.24592
-2.46287	7.32858	3.78305	6.24592
-2.44068	7.53183	3.80524	6.24592
-2.41849	7.40714	3.82743	6.24592
-2.3963	7.03848	3.84962	6.24592
-2.37412	7.32761	3.87181	6.24592
-2.35193	8.33404	3.89399	6.24592
-2.32974	8.84268	3.91618	6.24592
-2.30755	9.06121	3.93837	6.24592
-2.28536	8.93088	3.96056	6.24592
-2.26318	8.80009	3.98275	6.24592
-2.24099	8.77413	4.00493	6.24592
-2.2188	8.7284	4.02712	6.24592
-2.19661	8.2555	4.04931	6.24592
-2.17442	7.99145	4.0715	6.24592
-2.15224	7.74974	4.09369	6.24592
-2.13005	8.3296	4.11587	6.24592
-2.10786	8.94164	4.13806	6.24592
-2.08567	9.02546	4.16025	6.24592
-2.06348	9.31975	4.18244	6.24592
-2.0413	9.92465	4.20463	6.24592
-2.01911	10.9091	4.22681	6.24592
-1.99692	12.2515	4.249	6.24592
-1.97473	12.6115	4.27119	6.24592
-1.95254	12.8359	4.29338	6.24592
-1.93036	13.0559	4.31557	6.24592
-1.90817	12.7334	4.33775	6.24592
-1.88598	12.9427	4.35994	6.24592
-1.86379	13.0001	4.38213	6.24592
-1.8416	13.0609	4.40432	6.24592
-1.81942	13.9564	4.42651	6.24592
-1.79723	14.5857	4.44869	6.24592
-1.77504	14.2051	4.47088	6.24592
-1.75285	13.8222	4.49307	6.24592
-1.73066	14.1875	4.51526	6.24592
-1.70848	13.897	4.53745	6.24592
-1.68629	13.6679	4.55963	6.24592
-1.6641	14.2095	4.58182	6.24592
-1.64191	13.8184	4.60401	6.24592
-1.61972	13.6295	4.6262	6.24592
-1.59754	13.4022	4.64839	6.24592
-1.57535	13.4251	4.67057	6.24592
-1.55316	12.941	4.69276	6.24592
-1.53097	12.6243	4.71495	6.24592
-1.50878	13.1876	4.73714	6.24592
-1.4866	14.0344	4.75933	6.24592
-1.46441	14.1359	4.78151	6.24592
-1.44222	14.2805	4.8037	6.24592
-1.42003	13.9547	4.82589	6.24592
-1.39784	14.0573	4.84808	6.24592
-1.37566	14.1588	4.87027	6.24592
-1.35347	14.5082	4.89245	6.24592
-1.33128	14.7897	4.91464	6.24592
-1.30909	15.3798	4.93683	6.24592
-1.2869	15.935	4.95902	6.24592
-1.26472	16.525	4.98121	6.24592
-1.24253	17.0814	5.00339	6.24592
-1.22034	17.1623	5.02558	6.24592
-1.19815	17.2205	5.04777	6.24592
-1.17596	17.1065	5.06996	6.24592
-1.15378	17.3403	5.09215	6.24592
-1.13159	18.0084	5.11433	6.24592
-1.1094	18.7357	5.13652	6.24592
-1.08721	19.8646	5.15871	6.24592
-1.06502	20.4237	5.1809	6.24592
-1.04284	21.1387	5.20309	6.24592
-1.02065	22.0441	5.22527	6.24592
-0.99846	22.8742	5.24746	6.24592
-0.976272	23.7938	5.26965	6.24592
-0.954084	25.0887	5.29184	6.24592
-0.931896	26.3638	5.31403	6.24592
-0.909708	27.2357	5.33621	6.24592
-0.88752	27.7845	5.3584	6.24592
-0.865332	28.66	5.38059	6.24592
-0.843144	29.807	5.40278	6.24592
-0.820956	30.9564	5.42497	6.24592
-0.798768	31.8407	5.44715	6.24592
-0.77658	32.2223	5.46934	6.24592
-0.754392	32.1141	5.49153	6.24592
-0.732204	32.0021	5.51372	6.24592
-0.710016	32.1098	5.53591	6.24592
-0.687828	32.2482	5.55809	6.24592
-0.66564	32.4319	5.58028	6.24592
-0.643452	32.3111	5.60247	6.24592
-0.621264	32.0779	5.62466	6.24592
-0.599076	31.5704	5.64685	6.24592
-0.576888	30.6229	5.66903	6.24592
-0.5547	29.9208	5.69122	6.24592
-0.532512	29.2885	5.71341	6.24592
-0.510324	29.4671	5.7356	6.24592
-0.488136	30.3122	5.75779	6.24592
-0.465948	31.1132	5.77997	6.24592
-0.44376	31.1735	5.80216	6.24592
-0.421572	24.0191	5.82435	6.24592
-0.399384	14.8519	5.84654	6.24592
-0.377196	4.95764	5.86873	6.24592
-0.355008	0.40371	5.89091	6.24592
-0.33282	0	5.9131	6.24592
-0.310632	0	5.93529	6.24592
-0.288444	0	5.95748	6.24592
-0.266256	0	5.97967	6.24592
-0.244068	0	6.00185	6.24592
-0.22188	0	6.02404	6.24592
-0.199692	0	6.04623	6.24592
-0.177504	0	6.06842	6.24592
-0.155316	0	6.09061	6.24592
-0.133128	0	6.11279	6.24592
-0.11094	0	6.13498	6.24592
-0.088752	0	6.15717	6.24592
-0.066564	0	6.17936	6.24592
-0.044376	0	6.20155	6.24592
-0.022188	0	6.22373	6.24592
0	0	6.24592	6.24592
0.022188	0	6.26811	6.24592
0.044376	0	6.2903	6.24592
0.066564	0	6.31249	6.24592
0.088752	0	6.33467	6.24592
0.11094	0	6.35686	6.24592
0.133128	0	6.37905	6.24592
0.155316	0	6.40124	6.24592
0.177504	0	6.42343	6.24592
0.199692	0	6.44561	6.24592
0.22188	0	6.4678	6.24592
0.244068	0	6.48999	6.24592
0.266256	0	6.51218	6.24592
0.288444	0	6.53437	6.24592
0.310632	0	6.55655	6.24592
0.33282	0.291416	6.57874	6.24592
0.355008	0.605135	6.60093	6.24592
0.377196	1.63081	6.62312	6.24592
0.399384	3.19425	6.64531	6.24592
0.421572	4.57543	6.66749	6.24592
0.44376	7.26834	6.68968	6.24592
0.465948	13.7238	6.71187	6.24592
0.488136	19.8884	6.73406	6.24592
0.510324	23.0151	6.75625	6.24592
0.532512	23.4265	6.77843	6.24592
0.5547	23.3483	6.80062	6.24592
0.576888	22.4027	6.82281	6.24592
0.599076	21.2107	6.845	6.24592
0.621264	20.472	6.86719	6.24592
0.643452	20.229	6.88937	6.24592
0.66564	20.3237	6.91156	6.24592
0.687828	20.5061	6.93375	6.24592
0.710016	20.7464	6.95594	6.24592
0.732204	20.8592	6.97813	6.24592
0.754392	21.1513	7.00031	6.24592
0.77658	21.6774	7.0225	6.24592
0.798768	22.0696	7.04469	6.24592
0.820956	21.7205	7.06688	6.24592
0.843144	20.4493	7.08907	6.24592
0.865332	18.7399	7.11125	6.24592
0.88752	17.4617	7.13344	6.24592
0.909708	16.9743	7.15563	6.24592
0.931896	16.67	7.17782	6.24592
0.954084	16.2272	7.20001	6.24592
0.976272	15.85	7.22219	6.24592
0.99846	15.3024	7.24438	6.24592
1.02065	14.5025	7.26657	6.24592
1.04284	14.0608	7.28876	6.24592
1.06502	13.7905	7.31095	6.24592
1.08721	14.0714	7.33313	6.24592
1.1094	13.9905	7.35532	6.24592
1.13159	13.5905	7.37751	6.24592
1.15378	13.5282	7.3997	6.24592
1.17596	13.7517	7.42189	6.24592
1.19815	13.7603	7.44407	6.24592
1.22034	13.716	7.46626	6.24592
1.24253	13.7687	7.48845	6.24592
1.26472	13.9396	7.51064	6.24592
1.2869	13.8497	7.53283	6.24592
1.30909	13.959	7.55501	6.24592
1.33128	13.7552	7.5772	6.24592
1.35347	13.9379	7.59939	6.24592
1.37566	14.0029	7.62158	6.24592
1.39784	14.0691	7.64377	6.24592
1.42003	14.1673	7.66595	6.24592
1.44222	14.0076	7.68814	6.24592
1.46441	14.3643	7.71033	6.24592
1.4866	14.8639	7.73252	6.24592
1.50878	15.0153	7.75471	6.24592
1.53097	14.7886	7.77689	6.24592
1.55316	14.6619	7.79908	6.24592
1.57535	14.8375	7.82127	6.24592
1.59754	14.9128	7.84346	6.24592
1.61972	15.128	7.86565	6.24592
1.64191	15.4267	7.88783	6.24592
1.6641	15.3744	7.91002	6.24592
1.68629	15.6034	7.93221	6.24592
1.70848	15.5373	7.9544	6.24592
1.73066	15.2828	7.97659	6.24592
1.75285	15.3742	7.99877	6.24592
1.77504	15.2329	8.02096	6.24592
