# x_rel_mm	value	x_abs_mm	center_mm
-0.732204	32.5802	3.40586	4.13806
-0.710016	32.8456	3.42805	4.13806
-0.687828	33.409	3.45023	4.13806
-0.66564	34.5452	3.47242	4.13806
-0.643452	35.7449	3.49461	4.13806
-0.621264	36.5396	3.5168	4.13806
-0.599076	36.1786	3.53899	4.13806
-0.576888	35.4356	3.56117	4.13806
-0.5547	34.9296	3.58336	4.13806
-0.532512	34.4326	3.60555	4.13806
-0.510324	33.779	3.62774	4.13806
-0.488136	33.2938	3.64993	4.13806
-0.465948	32.5935	3.67211	4.13806
-0.44376	30.3774	3.6943	4.13806
-0.421572	25.4737	3.71649	4.13806
-0.399384	14.5969	3.73868	4.13806
-0.377196	6.63936	3.76087	4.13806
-0.355008	1.17318	3.78305	4.13806
-0.33282	0	3.80524	4.13806
-0.310632	0	3.82743	4.13806
-0.288444	0	3.84962	4.13806
-0.266256	0	3.87181	4.13806
-0.244068	0	3.89399	4.13806
-0.22188	0	3.91618	4.13806
-0.199692	0	3.93837	4.13806
-0.177504	0	3.96056	4.13806
-0.155316	0	3.98275	4.13806
-0.133128	0	4.00493	4.13806
-0.11094	0	4.02712	4.13806
-0.088752	0	4.04931	4.13806
-0.066564	0	4.0715	4.13806
-0.044376	0	4.09369	4.13806
-0.022188	0	4.11587	4.13806
0	0	4.13806	4.13806
0.022188	0	4.16025	4.13806
0.044376	0	4.18244	4.13806
0.066564	0	4.20463	4.13806
0.088752	0	4.22681	4.13806
0.11094	0	4.249	4.13806
0.133128	0	4.27119	4.13806
0.155316	0	4.29338	4.13806
0.177504	0	4.31557	4.13806
0.199692	0	4.33775	4.13806
0.22188	0	4.35994	4.13806
0.244068	0	4.38213	4.13806
0.266256	0	4.40432	4.13806
0.288444	0	4.42651	4.13806
0.310632	0	4.44869	4.13806
0.33282	0	4.47088	4.13806
0.355008	0	4.49307	4.13806
0.377196	1.15172	4.51526	4.13806
0.399384	5.85148	4.53745	4.13806
0.421572	11.6022	4.55963	4.13806
0.44376	17.5361	4.58182	4.13806
0.465948	22.4231	4.60401	4.13806
0.488136	24.6796	4.6262	4.13806
0.510324	24.7706	4.64839	4.13806
0.532512	24.5408	4.67057	4.13806
0.5547	24.2242	4.69276	4.13806
0.576888	23.9022	4.71495	4.13806
0.599076	23.6189	4.73714	4.13806
0.621264	23.3474	4.75933	4.13806
0.643452	23.3675	4.78151	4.13806
0.66564	23.0001	4.8037	4.13806
0.687828	22.4352	4.82589	4.13806
0.710016	21.4339	4.84808	4.13806
0.732204	20.8948	4.87027	4.13806
0.754392	20.4967	4.89245	4.13806
0.77658	19.6551	4.91464	4.13806
0.798768	19.4048	4.93683	4.13806
0.820956	18.7645	4.95902	4.13806
0.843144	18.4499	4.98121	4.13806
0.865332	18.1438	5.00339	4.13806
0.88752	17.9305	5.02558	4.13806
0.909708	17.5096	5.04777	4.13806
0.931896	16.6662	5.06996	4.13806
0.954084	16.5139	5.09215	4.13806
0.976272	16.5932	5.11433	4.13806
0.99846	16.6914	5.13652	4.13806
1.02065	16.2665	5.15871	4.13806
1.04284	15.8573	5.1809	4.13806
1.06502	15.5974	5.20309	4.13806
1.08721	15.8912	5.22527	4.13806
1.1094	15.8623	5.24746	4.13806
1.13159	16.0597	5.26965	4.13806
1.15378	15.9202	5.29184	4.13806
1.17596	15.64	5.31403	4.13806
1.19815	15.3476	5.33621	4.13806
1.22034	15.1053	5.3584	4.13806
1.24253	14.984	5.38059	4.13806
1.26472	14.9258	5.40278	4.13806
1.2869	14.8801	5.42497	4.13806
1.30909	14.8756	5.44715	4.13806
1.33128	14.9233	5.46934	4.13806
1.35347	14.6274	5.49153	4.13806
1.37566	14.5276	5.51372	4.13806
1.39784	14.3528	5.53591	4.13806
1.42003	14.0572	5.55809	4.13806
1.44222	13.9108	5.58028	4.13806
1.46441	13.9912	5.60247	4.13806
1.4866	13.9408	5.62466	4.13806
1.50878	13.6482	5.64685	4.13806
1.53097	13.2533	5.66903	4.13806
1.55316	12.6971	5.69122	4.13806
1.57535	12.343	5.71341	4.13806
1.59754	11.8125	5.7356	4.13806
1.61972	11.0001	5.75779	4.13806
1.64191	10.6646	5.77997	4.13806
1.6641	10.2742	5.80216	4.13806
1.68629	10.1372	5.82435	4.13806
1.70848	9.72748	5.84654	4.13806
1.73066	9.35193	5.86873	4.13806
1.75285	8.93652	5.89091	4.13806
1.77504	8.5044	5.9131	4.13806
1.79723	8.06511	5.93529	4.13806
1.81942	7.67307	5.95748	4.13806
1.8416	7.35692	5.97967	4.13806
1.86379	7.14467	6.00185	4.13806
1.88598	7.20187	6.02404	4.13806
1.90817	7.25097	6.04623	4.13806
1.93036	7.43009	6.06842	4.13806
1.95254	7.87721	6.09061	4.13806
1.97473	8.50554	6.11279	4.13806
1.99692	9.23269	6.13498	4.13806
2.01911	10.7777	6.15717	4.13806
2.0413	12.8454	6.17936	4.13806
2.06348	15.1102	6.20155	4.13806
2.08567	17.6408	6.22373	4.13806
2.10786	19.6062	6.24592	4.13806
2.13005	21.1689	6.26811	4.13806
2.15224	22.6794	6.2903	4.13806
2.17442	24.6193	6.31249	4.13806
2.19661	27.0487	6.33467	4.13806
2.2188	28.9674	6.35686	4.13806
2.24099	30.0712	6.37905	4.13806
2.26318	31.0347	6.40124	4.13806
2.28536	31.4542	6.42343	4.13806
2.30755	30.8994	6.44561	4.13806
2.32974	28.276	6.4678	4.13806
2.35193	5.39869	6.48999	4.13806
2.37412	0.0577744	6.51218	4.13806
2.3963	0	6.53437	4.13806
2.41849	0	6.55655	4.13806
2.44068	0	6.57874	4.13806
2.46287	0	6.60093	4.13806
2.48506	0	6.62312	4.13806
2.50724	0	6.64531	4.13806
2.52943	0	6.66749	4.13806
2.55162	0	6.68968	4.13806
2.57381	0	6.71187	4.13806
2.596	0	6.73406	4.13806
2.61818	0	6.75625	4.13806
2.64037	0	6.77843	4.13806
2.66256	0	6.80062	4.13806
2.68475	0	6.82281	4.13806
2.70694	0	6.845	4.13806
2.72912	0	6.86719	4.13806
2.75131	0	6.88937	4.13806
2.7735	0	6.91156	4.13806
2.79569	0	6.93375	4.13806
2.81788	0	6.95594	4.13806
2.84006	0	6.97813	4.13806
2.86225	0	7.00031	4.13806
2.88444	0	7.0225	4.13806
2.90663	0	7.04469	4.13806
2.92882	0	7.06688	4.13806
2.951	0	7.08907	4.13806
2.97319	0	7.11125	4.13806
2.99538	0	7.13344	4.13806
3.01757	-0.0880229	7.15563	4.13806
3.03976	-0.665815	7.17782	4.13806
3.06194	-0.476716	7.20001	4.13806
3.08413	-0.312357	7.22219	4.13806
3.10632	-0.357704	7.24438	4.13806
3.12851	0.0344532	7.26657	4.13806
3.1507	-0.000707447	7.28876	4.13806
3.17288	0	7.31095	4.13806
3.19507	0	7.33313	4.13806
3.21726	-0.0531469	7.35532	4.13806
3.23945	0.0797242	7.37751	4.13806
3.26164	0.00822416	7.3997	4.13806
3.28382	0	7.42189	4.13806
3.30601	0	7.44407	4.13806
3.3282	0	7.46626	4.13806
3.35039	0	7.48845	4.13806
3.37258	-0.069025	7.51064	4.13806
3.39476	0	7.53283	4.13806
3.41695	0	7.55501	4.13806
3.43914	0	7.5772	4.13806
3.46133	-0.0231356	7.59939	4.13806
3.48352	0.115375	7.62158	4.13806
3.5057	0.176683	7.64377	4.13806
3.52789	-0.893774	7.66595	4.13806
3.55008	0.00211928	7.68814	4.13806
3.57227	0	7.71033	4.13806
