# x_rel_mm	value	x_abs_mm	center_mm
-4.4376	9.45214	1.67519	6.11279
-4.41541	11.4502	1.69738	6.11279
-4.39322	12.1581	1.71957	6.11279
-4.37104	11.2961	1.74176	6.11279
-4.34885	9.72253	1.76395	6.11279
-4.32666	8.1682	1.78613	6.11279
-4.30447	7.91919	1.80832	6.11279
-4.28228	7.14777	1.83051	6.11279
-4.2601	7.14933	1.8527	6.11279
-4.23791	6.46102	1.87489	6.11279
-4.21572	5.94703	1.89707	6.11279
-4.19353	5.38652	1.91926	6.11279
-4.17134	3.96889	1.94145	6.11279
-4.14916	3.84001	1.96364	6.11279
-4.12697	3.88287	1.98583	6.11279
-4.10478	3.92032	2.00801	6.11279
-4.08259	3.7097	2.0302	6.11279
-4.0604	3.35184	2.05239	6.11279
-4.03822	3.01522	2.07458	6.11279
-4.01603	3.03027	2.09677	6.11279
-3.99384	3.0418	2.11895	6.11279
-3.97165	2.58843	2.14114	6.11279
-3.94946	2.46422	2.16333	6.11279
-3.92728	2.47459	2.18552	6.11279
-3.90509	2.32342	2.20771	6.11279
-3.8829	1.30477	2.22989	6.11279
-3.86071	0.815947	2.25208	6.11279
-3.83852	0.717274	2.27427	6.11279
-3.81634	0.367435	2.29646	6.11279
-3.79415	0.169101	2.31865	6.11279
-3.77196	0	2.34083	6.11279
-3.74977	0	2.36302	6.11279
-3.72758	0	2.38521	6.11279
-3.7054	0	2.4074	6.11279
-3.68321	0.22397	2.42959	6.11279
-3.66102	0.176054	2.45177	6.11279
-3.63883	0.0933744	2.47396	6.11279
-3.61664	0.0721945	2.49615	6.11279
-3.59446	0.185865	2.51834	6.11279
-3.57227	0.420135	2.54053	6.11279
-3.55008	0.616166	2.56271	6.11279
-3.52789	0.891566	2.5849	6.11279
-3.5057	1.00915	2.60709	6.11279
-3.48352	0.868018	2.62928	6.11279
-3.46133	1.01978	2.65147	6.11279
-3.43914	1.2276	2.67365	6.11279
-3.41695	1.62237	2.69584	6.11279
-3.39476	2.23705	2.71803	6.11279
-3.37258	2.38658	2.74022	6.11279
-3.35039	2.27196	2.76241	6.11279
-3.3282	2.70584	2.78459	6.11279
-3.30601	2.85115	2.80678	6.11279
-3.28382	2.76866	2.82897	6.11279
-3.26164	2.38623	2.85116	6.11279
-3.23945	2.31883	2.87335	6.11279
-3.21726	2.21775	2.89553	6.11279
-3.19507	1.90744	2.91772	6.11279
-3.17288	2.16725	2.93991	6.11279
-3.1507	2.58266	2.9621	6.11279
-3.12851	2.74554	2.98429	6.11279
-3.10632	2.76486	3.00647	6.11279
-3.08413	2.99256	3.02866	6.11279
-3.06194	3.31916	3.05085	6.11279
-3.03976	4.57412	3.07304	6.11279
-3.01757	5.38027	3.09523	6.11279
-2.99538	5.43106	3.11741	6.11279
-2.97319	5.79401	3.1396	6.11279
-2.951	6.25793	3.16179	6.11279
-2.92882	6.70266	3.18398	6.11279
-2.90663	6.52346	3.20617	6.11279
-2.88444	6.25996	3.22835	6.11279
-2.86225	6.10015	3.25054	6.11279
-2.84006	6.25351	3.27273	6.11279
-2.81788	6.02868	3.29492	6.11279
-2.79569	5.75162	3.31711	6.11279
-2.7735	5.62762	3.33929	6.11279
-2.75131	5.688	3.36148	6.11279
-2.72912	5.65851	3.38367	6.11279
-2.70694	5.91249	3.40586	6.11279
-2.68475	6.14806	3.42805	6.11279
-2.66256	6.18874	3.45023	6.11279
-2.64037	6.1533	3.47242	6.11279
-2.61818	6.23465	3.49461	6.11279
-2.596	6.23984	3.5168	6.11279
-2.57381	6.19817	3.53899	6.11279
-2.55162	6.24885	3.56117	6.11279
-2.52943	6.04333	3.58336	6.11279
-2.50724	5.96376	3.60555	6.11279
-2.48506	6.6774	3.62774	6.11279
-2.46287	7.09146	3.64993	6.11279
-2.44068	7.20773	3.67211	6.11279
-2.41849	7.36865	3.6943	6.11279
-2.3963	6.91812	3.71649	6.11279
-2.37412	6.7695	3.73868	6.11279
-2.35193	6.94647	3.76087	6.11279
-2.32974	7.49209	3.78305	6.11279
-2.30755	8.57158	3.80524	6.11279
-2.28536	10.1046	3.82743	6.11279
-2.26318	10.337	3.84962	6.11279
-2.24099	10.5244	3.87181	6.11279
-2.2188	9.94256	3.89399	6.11279
-2.19661	8.93867	3.91618	6.11279
-2.17442	7.96819	3.93837	6.11279
-2.15224	7.6419	3.96056	6.11279
-2.13005	7.49204	3.98275	6.11279
-2.10786	7.77083	4.00493	6.11279
-2.08567	7.90913	4.02712	6.11279
-2.06348	8.1953	4.04931	6.11279
-2.0413	8.36091	4.0715	6.11279
-2.01911	8.52639	4.09369	6.11279
-1.99692	9.27509	4.11587	6.11279
-1.97473	9.65871	4.13806	6.11279
-1.95254	10.1877	4.16025	6.11279
-1.93036	10.6936	4.18244	6.11279
-1.90817	11.5685	4.20463	6.11279
-1.88598	12.6527	4.22681	6.11279
-1.86379	12.588	4.249	6.11279
-1.8416	12.783	4.27119	6.11279
-1.81942	13.0028	4.29338	6.11279
-1.79723	13.284	4.31557	6.11279
-1.77504	13.2962	4.33775	6.11279
-1.75285	13.217	4.35994	6.11279
-1.73066	13.6406	4.38213	6.11279
-1.70848	14.0822	4.40432	6.11279
-1.68629	14.048	4.42651	6.11279
-1.6641	13.7565	4.44869	6.11279
-1.64191	13.8716	4.47088	6.11279
-1.61972	14.0075	4.49307	6.11279
-1.59754	14.0692	4.51526	6.11279
-1.57535	13.6984	4.53745	6.11279
-1.55316	13.7144	4.55963	6.11279
-1.53097	13.607	4.58182	6.11279
-1.50878	13.3272	4.60401	6.11279
-1.4866	13.3458	4.6262	6.11279
-1.46441	13.7097	4.64839	6.11279
-1.44222	14.4796	4.67057	6.11279
-1.42003	14.6999	4.69276	6.11279
-1.39784	14.9129	4.71495	6.11279
-1.37566	14.7188	4.73714	6.11279
-1.35347	15.0367	4.75933	6.11279
-1.33128	15.1469	4.78151	6.11279
-1.30909	15.2204	4.8037	6.11279
-1.2869	15.7345	4.82589	6.11279
-1.26472	15.8482	4.84808	6.11279
-1.24253	16.4039	4.87027	6.11279
-1.22034	16.8502	4.89245	6.11279
-1.19815	16.9901	4.91464	6.11279
-1.17596	17.4634	4.93683	6.11279
-1.15378	18.0971	4.95902	6.11279
-1.13159	18.756	4.98121	6.11279
-1.1094	19.6966	5.00339	6.11279
-1.08721	20.3485	5.02558	6.11279
-1.06502	21.0026	5.04777	6.11279
-1.04284	21.3189	5.06996	6.11279
-1.02065	21.8413	5.09215	6.11279
-0.99846	22.558	5.11433	6.11279
-0.976272	23.2342	5.13652	6.11279
-0.954084	24.0986	5.15871	6.11279
-0.931896	24.7121	5.1809	6.11279
-0.909708	25.2202	5.20309	6.11279
-0.88752	25.407	5.22527	6.11279
-0.865332	26.3841	5.24746	6.11279
-0.843144	27.2724	5.26965	6.11279
-0.820956	28.0341	5.29184	6.11279
-0.798768	28.0582	5.31403	6.11279
-0.77658	28.5961	5.33621	6.11279
-0.754392	29.1567	5.3584	6.11279
-0.732204	29.8146	5.38059	6.11279
-0.710016	30.8732	5.40278	6.11279
-0.687828	32.4133	5.42497	6.11279
-0.66564	33.695	5.44715	6.11279
-0.643452	34.47	5.46934	6.11279
-0.621264	35.9792	5.49153	6.11279
-0.599076	38.3544	5.51372	6.11279
-0.576888	41.3169	5.53591	6.11279
-0.5547	43.4904	5.55809	6.11279
-0.532512	44.4688	5.58028	6.11279
-0.510324	44.8302	5.60247	6.11279
-0.488136	39.6656	5.62466	6.11279
-0.465948	37.8047	5.64685	6.11279
-0.44376	35.7051	5.66903	6.11279
-0.421572	34.3488	5.69122	6.11279
-0.399384	33.5372	5.71341	6.11279
-0.377196	31.3759	5.7356	6.11279
-0.355008	25.3678	5.75779	6.11279
-0.33282	11.1722	5.77997	6.11279
-0.310632	2.73243	5.80216	6.11279
-0.288444	0.506709	5.82435	6.11279
-0.266256	0	5.84654	6.11279
-0.244068	0	5.86873	6.11279
-0.22188	0	5.89091	6.11279
-0.199692	0	5.9131	6.11279
-0.177504	0	5.93529	6.11279
-0.155316	0	5.95748	6.11279
-0.133128	0	5.97967	6.11279
-0.11094	0	6.00185	6.11279
-0.088752	0	6.02404	6.11279
-0.066564	0	6.04623	6.11279
-0.044376	0	6.06842	6.11279
-0.022188	0	6.09061	6.11279
0	0	6.11279	6.11279
0.022188	0	6.13498	6.11279
0.044376	0	6.15717	6.11279
0.066564	0	6.17936	6.11279
0.088752	0	6.20155	6.11279
0.11094	0	6.22373	6.11279
0.133128	0	6.24592	6.11279
0.155316	0	6.26811	6.11279
0.177504	0	6.2903	6.11279
0.199692	0	6.31249	6.11279
0.22188	0	6.33467	6.11279
0.244068	0	6.35686	6.11279
0.266256	0	6.37905	6.11279
0.288444	0.108762	6.40124	6.11279
0.310632	0.606767	6.42343	6.11279
0.33282	1.05183	6.44561	6.11279
0.355008	2.28297	6.4678	6.11279
0.377196	3.89684	6.48999	6.11279
0.399384	5.45433	6.51218	6.11279
0.421572	6.54736	6.53437	6.11279
0.44376	9.34762	6.55655	6.11279
0.465948	11.8016	6.57874	6.11279
0.488136	13.9883	6.60093	6.11279
0.510324	16.8812	6.62312	6.11279
0.532512	19.5381	6.64531	6.11279
0.5547	22.0127	6.66749	6.11279
0.576888	24.1327	6.68968	6.11279
0.599076	25.6339	6.71187	6.11279
0.621264	26.7128	6.73406	6.11279
0.643452	27.3139	6.75625	6.11279
0.66564	27.1447	6.77843	6.11279
0.687828	26.7466	6.80062	6.11279
0.710016	25.8504	6.82281	6.11279
0.732204	25.4567	6.845	6.11279
0.754392	25.1115	6.86719	6.11279
0.77658	24.8325	6.88937	6.11279
0.798768	24.6126	6.91156	6.11279
0.820956	24.4253	6.93375	6.11279
0.843144	23.8795	6.95594	6.11279
0.865332	23.2014	6.97813	6.11279
0.88752	22.9368	7.00031	6.11279
0.909708	22.4397	7.0225	6.11279
0.931896	21.6227	7.04469	6.11279
0.954084	20.8768	7.06688	6.11279
0.976272	19.703	7.08907	6.11279
0.99846	19.0731	7.11125	6.11279
1.02065	18.2354	7.13344	6.11279
1.04284	17.8502	7.15563	6.11279
1.06502	17.1185	7.17782	6.11279
1.08721	16.314	7.20001	6.11279
1.1094	15.711	7.22219	6.11279
1.13159	15.1404	7.24438	6.11279
1.15378	14.9202	7.26657	6.11279
1.17596	14.8536	7.28876	6.11279
1.19815	15.6194	7.31095	6.11279
1.22034	15.0966	7.33313	6.11279
1.24253	14.797	7.35532	6.11279
1.26472	15.3762	7.37751	6.11279
1.2869	15.516	7.3997	6.11279
1.30909	15.6801	7.42189	6.11279
1.33128	16.099	7.44407	6.11279
1.35347	16.5435	7.46626	6.11279
1.37566	17.1357	7.48845	6.11279
1.39784	16.9679	7.51064	6.11279
1.42003	16.7914	7.53283	6.11279
1.44222	17.5366	7.55501	6.11279
1.46441	17.854	7.5772	6.11279
1.4866	18.1873	7.59939	6.11279
1.50878	18.669	7.62158	6.11279
1.53097	18.8405	7.64377	6.11279
1.55316	18.8812	7.66595	6.11279
1.57535	18.6918	7.68814	6.11279
1.59754	18.3197	7.71033	6.11279
1.61972	17.8722	7.73252	6.11279
1.64191	18.2384	7.75471	6.11279
1.6641	18.4933	7.77689	6.11279
1.68629	18.5246	7.79908	6.11279
1.70848	18.3735	7.82127	6.11279
1.73066	17.643	7.84346	6.11279
1.75285	17.6585	7.86565	6.11279
1.77504	17.3584	7.88783	6.11279
1.79723	16.9588	7.91002	6.11279
1.81942	17.2205	7.93221	6.11279
1.8416	16.8905	7.9544	6.11279
1.86379	17.0574	7.97659	6.11279
1.88598	17.2762	7.99877	6.11279
1.90817	17.4596	8.02096	6.11279
1.93036	17.2952	8.04315	6.11279
1.95254	17.2498	8.06534	6.11279
1.97473	16.9585	8.08753	6.11279
1.99692	16.2523	8.10971	6.11279
2.01911	15.3323	8.1319	6.11279
2.0413	14.7337	8.15409	6.11279
2.06348	14.5469	8.17628	6.11279
2.08567	14.2547	8.19847	6.11279
2.10786	13.9398	8.22065	6.11279
2.13005	13.4908	8.24284	6.11279
2.15224	13.226	8.26503	6.11279
2.17442	12.9761	8.28722	6.11279
2.19661	12.5156	8.30941	6.11279
2.2188	12.0279	8.33159	6.11279
2.24099	11.2921	8.35378	6.11279
2.26318	10.4736	8.37597	6.11279
2.28536	10.3623	8.39816	6.11279
2.30755	10.069	8.42035	6.11279
2.32974	9.18993	8.44253	6.11279
2.35193	8.58832	8.46472	6.11279
2.37412	8.46104	8.48691	6.11279
2.3963	8.54676	8.5091	6.11279
2.41849	8.78504	8.53129	6.11279
2.44068	8.53294	8.55347	6.11279
2.46287	7.85354	8.57566	6.11279
2.48506	7.5349	8.59785	6.11279
2.50724	7.20026	8.62004	6.11279
2.52943	6.87145	8.64223	6.11279
2.55162	6.56287	8.66441	6.11279
2.57381	6.08189	8.6866	6.11279
2.596	6.10139	8.70879	6.11279
2.61818	6.7691	8.73098	6.11279
2.64037	7.46352	8.75317	6.11279
2.66256	7.35549	8.77535	6.11279
2.68475	7.21464	8.79754	6.11279
2.70694	7.12414	8.81973	6.11279
2.72912	7.43863	8.84192	6.11279
2.75131	7.23943	8.86411	6.11279
2.7735	7.19783	8.88629	6.11279
2.79569	7.21106	8.90848	6.11279
2.81788	7.14317	8.93067	6.11279
2.84006	7.2594	8.95286	6.11279
2.86225	7.96038	8.97505	6.11279
2.88444	8.06477	8.99723	6.11279
2.90663	8.39238	9.01942	6.11279
2.92882	8.10954	9.04161	6.11279
2.951	7.69505	9.0638	6.11279
2.97319	7.80258	9.08599	6.11279
2.99538	7.88498	9.10817	6.11279
3.01757	8.17467	9.13036	6.11279
3.03976	8.43503	9.15255	6.11279
3.06194	8.02759	9.17474	6.11279
3.08413	7.93181	9.19693	6.11279
3.10632	8.67578	9.21911	6.11279
3.12851	8.77679	9.2413	6.11279
3.1507	8.28723	9.26349	6.11279
3.17288	8.26927	9.28568	6.11279
3.19507	8.62776	9.30787	6.11279
3.21726	8.8036	9.33005	6.11279
3.23945	9.28505	9.35224	6.11279
3.26164	9.16701	9.37443	6.11279
3.28382	9.46443	9.39662	6.11279
3.30601	9.75269	9.41881	6.11279
3.3282	10.1216	9.44099	6.11279
3.35039	9.96379	9.46318	6.11279
3.37258	10.1467	9.48537	6.11279
3.39476	10.1053	9.50756	6.11279
3.41695	10.4803	9.52975	6.11279
3.43914	10.4998	9.55193	6.11279
3.46133	10.6414	9.57412	6.11279
3.48352	10.8732	9.59631	6.11279
3.5057	10.9153	9.6185	6.11279
3.52789	11.3095	9.64069	6.11279
3.55008	11.5523	9.66287	6.11279
3.57227	11.0817	9.68506	6.11279
3.59446	10.5879	9.70725	6.11279
3.61664	10.4207	9.72944	6.11279
3.63883	10.509	9.75163	6.11279
3.66102	10.8377	9.77381	6.11279
3.68321	10.84	9.796	6.11279
3.7054	10.6774	9.81819	6.11279
3.72758	10.5938	9.84038	6.11279
3.74977	9.74275	9.86257	6.11279
3.77196	8.8039	9.88475	6.11279
3.79415	7.86746	9.90694	6.11279
3.81634	6.34394	9.92913	6.11279
3.83852	6.1463	9.95132	6.11279
3.86071	6.25801	9.97351	6.11279
3.8829	6.14396	9.99569	6.11279
3.90509	6.23282	10.0179	6.11279
3.92728	6.29449	10.0401	6.11279
3.94946	6.42918	10.0623	6.11279
3.97165	6.49285	10.0844	6.11279
3.99384	6.15371	10.1066	6.11279
4.01603	5.59457	10.1288	6.11279
4.03822	5.61528	10.151	6.11279
4.0604	5.67388	10.1732	6.11279
4.08259	5.23185	10.1954	6.11279
4.10478	3.85304	10.2176	6.11279
4.12697	1.21029	10.2398	6.11279
4.14916	0.239116	10.262	6.11279
4.17134	0.274127	10.2841	6.11279
4.19353	0.322227	10.3063	6.11279
4.21572	0.319259	10.3285	6.11279
4.23791	0.390136	10.3507	6.11279
4.2601	0	10.3729	6.11279
4.28228	0	10.3951	6.11279
4.30447	0	10.4173	6.11279
4.32666	0	10.4395	6.11279
4.34885	1.33298	10.4616	6.11279
4.37104	3.08451	10.4838	6.11279
4.39322	3.68078	10.506	6.11279
4.41541	4.21867	10.5282	6.11279
4.4376	4.91412	10.5504	6.11279
4.45979	4.68422	10.5726	6.11279
4.48198	3.56327	10.5948	6.11279
4.50416	1.72672	10.617	6.11279
4.52635	0.536019	10.6391	6.11279
4.54854	0	10.6613	6.11279
4.57073	0	10.6835	6.11279
4.59292	0	10.7057	6.11279
4.6151	0	10.7279	6.11279
4.63729	0.179127	10.7501	6.11279
4.65948	0.214393	10.7723	6.11279
4.68167	0.221974	10.7945	6.11279
4.70386	0.355274	10.8167	6.11279
4.72604	0.330866	10.8388	6.11279
4.74823	0.296952	10.861	6.11279
4.77042	0	10.8832	6.11279
4.79261	0	10.9054	6.11279
4.8148	0	10.9276	6.11279
4.83698	0	10.9498	6.11279
4.85917	0	10.972	6.11279
4.88136	0	10.9942	6.11279
4.90355	0	11.0163	6.11279
4.92574	0	11.0385	6.11279
4.94792	0	11.0607	6.11279
4.97011	0	11.0829	6.11279
4.9923	0	11.1051	6.11279
5.01449	0	11.1273	6.11279
5.03668	0	11.1495	6.11279
5.05886	0	11.1717	6.11279
5.08105	0	11.1938	6.11279
5.10324	0	11.216	6.11279
5.12543	0	11.2382	6.11279
5.14762	0	11.2604	6.11279
5.1698	0	11.2826	6.11279
5.19199	0	11.3048	6.11279
5.21418	0	11.327	6.11279
5.23637	0	11.3492	6.11279
5.25856	0	11.3714	6.11279
5.28074	0	11.3935	6.11279
5.30293	0	11.4157	6.11279
5.32512	0	11.4379	6.11279
5.34731	0	11.4601	6.11279
5.3695	0	11.4823	6.11279
5.39168	0	11.5045	6.11279
5.41387	0	11.5267	6.11279
5.43606	0	11.5489	6.11279
5.45825	0	11.571	6.11279
5.48044	0	11.5932	6.11279
5.50262	0	11.6154	6.11279
5.52481	0	11.6376	6.11279
5.547	0	11.6598	6.11279
5.56919	0	11.682	6.11279
5.59138	0	11.7042	6.11279
5.61356	0	11.7264	6.11279
5.63575	0	11.7485	6.11279
5.65794	0	11.7707	6.11279
5.68013	0	11.7929	6.11279
5.70232	0	11.8151	6.11279
5.7245	0	11.8373	6.11279
5.74669	0	11.8595	6.11279
5.76888	0	11.8817	6.11279
5.79107	0	11.9039	6.11279
5.81326	0	11.9261	6.11279
5.83544	0	11.9482	6.11279
5.85763	0	11.9704	6.11279
5.87982	0	11.9926	6.11279
5.90201	0	12.0148	6.11279
5.9242	0	12.037	6.11279
5.94638	0	12.0592	6.11279
5.96857	0	12.0814	6.11279
5.99076	0	12.1036	6.11279
6.01295	0	12.1257	6.11279
6.03514	0	12.1479	6.11279
