# x_rel_mm	value	x_abs_mm	center_mm
-0.44376	8.56539	5.89091	6.33467
-0.421572	3.4466	5.9131	6.33467
-0.399384	0.645115	5.93529	6.33467
-0.377196	0	5.95748	6.33467
-0.355008	0	5.97967	6.33467
-0.33282	0	6.00185	6.33467
-0.310632	0	6.02404	6.33467
-0.288444	0	6.04623	6.33467
-0.266256	0	6.06842	6.33467
-0.244068	0	6.09061	6.33467
-0.22188	0	6.11279	6.33467
-0.199692	0	6.13498	6.33467
-0.177504	0	6.15717	6.33467
-0.155316	0	6.17936	6.33467
-0.133128	0	6.20155	6.33467
-0.11094	0	6.22373	6.33467
-0.088752	0	6.24592	6.33467
-0.066564	0	6.26811	6.33467
-0.044376	0	6.2903	6.33467
-0.022188	0	6.31249	6.33467
0	0	6.33467	6.33467
0.022188	0	6.35686	6.33467
0.044376	0	6.37905	6.33467
0.066564	0	6.40124	6.33467
0.088752	0	6.42343	6.33467
0.11094	0	6.44561	6.33467
0.133128	0	6.4678	6.33467
0.155316	0	6.48999	6.33467
0.177504	0	6.51218	6.33467
0.199692	0	6.53437	6.33467
0.22188	0	6.55655	6.33467
0.244068	0	6.57874	6.33467
0.266256	0	6.60093	6.33467
0.288444	0	6.62312	6.33467
0.310632	0	6.64531	6.33467
0.33282	0	6.66749	6.33467
0.355008	0	6.68968	6.33467
0.377196	0.104672	6.71187	6.33467
0.399384	1.31906	6.73406	6.33467
0.421572	4.2411	6.75625	6.33467
0.44376	10.209	6.77843	6.33467
0.465948	12.5069	6.80062	6.33467
0.488136	15.2356	6.82281	6.33467
0.510324	17.2196	6.845	6.33467
0.532512	19.219	6.86719	6.33467
0.5547	19.7712	6.88937	6.33467
0.576888	19.1206	6.91156	6.33467
0.599076	18.6134	6.93375	6.33467
0.621264	17.7751	6.95594	6.33467
0.643452	16.7967	6.97813	6.33467
0.66564	16.1481	7.00031	6.33467
0.687828	15.8351	7.0225	6.33467
0.710016	15.0707	7.04469	6.33467
0.732204	14.4442	7.06688	6.33467
0.754392	13.3542	7.08907	6.33467
0.77658	12.9351	7.11125	6.33467
0.798768	13.0463	7.13344	6.33467
0.820956	13.5264	7.15563	6.33467
0.843144	14.3902	7.17782	6.33467
0.865332	15.1429	7.20001	6.33467
0.88752	15.4525	7.22219	6.33467
0.909708	15.87	7.24438	6.33467
0.931896	15.7885	7.26657	6.33467
0.954084	15.8164	7.28876	6.33467
0.976272	16.0167	7.31095	6.33467
0.99846	16.2325	7.33313	6.33467
1.02065	16.2783	7.35532	6.33467
1.04284	16.2486	7.37751	6.33467
1.06502	16.2074	7.3997	6.33467
1.08721	16.1655	7.42189	6.33467
1.1094	16.2195	7.44407	6.33467
1.13159	16.4835	7.46626	6.33467
1.15378	16.357	7.48845	6.33467
1.17596	16.3224	7.51064	6.33467
1.19815	16.5866	7.53283	6.33467
1.22034	16.3682	7.55501	6.33467
1.24253	16.428	7.5772	6.33467
1.26472	16.6946	7.59939	6.33467
1.2869	17.3117	7.62158	6.33467
1.30909	17.4918	7.64377	6.33467
1.33128	17.6485	7.66595	6.33467
1.35347	17.2233	7.68814	6.33467
1.37566	17.2133	7.71033	6.33467
1.39784	17.6852	7.73252	6.33467
1.42003	17.6634	7.75471	6.33467
1.44222	17.5037	7.77689	6.33467
1.46441	17.6931	7.79908	6.33467
1.4866	17.7287	7.82127	6.33467
1.50878	17.2037	7.84346	6.33467
1.53097	16.7171	7.86565	6.33467
1.55316	16.6192	7.88783	6.33467
1.57535	16.8078	7.91002	6.33467
1.59754	17.0234	7.93221	6.33467
1.61972	17.0694	7.9544	6.33467
1.64191	17.4792	7.97659	6.33467
1.6641	17.3207	7.99877	6.33467
1.68629	17.0472	8.02096	6.33467
1.70848	16.2698	8.04315	6.33467
1.73066	16.3186	8.06534	6.33467
1.75285	16.394	8.08753	6.33467
1.77504	16.8335	8.10971	6.33467
1.79723	17.1151	8.1319	6.33467
1.81942	16.7302	8.15409	6.33467
1.8416	16.5805	8.17628	6.33467
1.86379	16.2618	8.19847	6.33467
1.88598	15.9741	8.22065	6.33467
1.90817	15.8555	8.24284	6.33467
1.93036	16.1385	8.26503	6.33467
1.95254	15.8768	8.28722	6.33467
1.97473	15.8282	8.30941	6.33467
1.99692	15.8491	8.33159	6.33467
2.01911	15.6383	8.35378	6.33467
2.0413	15.5124	8.37597	6.33467
2.06348	15.8501	8.39816	6.33467
2.08567	15.9685	8.42035	6.33467
2.10786	15.8182	8.44253	6.33467
2.13005	15.5264	8.46472	6.33467
2.15224	15.2576	8.48691	6.33467
2.17442	15.2991	8.5091	6.33467
2.19661	14.7225	8.53129	6.33467
2.2188	13.921	8.55347	6.33467
2.24099	12.987	8.57566	6.33467
