# x_mm	value
0.0180894	17.0916
0.0542683	19.1315
0.0904472	21.1257
0.126626	22.9555
0.162805	24.7122
0.198984	26.6594
0.235163	28.7433
0.271341	30.6635
0.30752	32.1709
0.343699	33.4847
0.379878	34.8483
0.416057	36.1081
0.452236	37.4128
0.488415	39.0895
0.524593	40.9136
0.560772	42.353
0.596951	43.2918
0.63313	44.2415
0.669309	45.3182
0.705488	46.1728
0.741667	47.1662
0.777846	48.5409
0.814024	50.0283
0.850203	51.3975
0.886382	52.3173
0.922561	53.1463
0.95874	53.9779
0.994919	54.6747
1.0311	55.2594
1.06728	56.3414
1.10346	57.5117
1.13963	58.9092
1.17581	60.1118
1.21199	61.2578
1.24817	62.2749
1.28435	62.6697
1.32053	62.929
1.35671	63.2077
1.39289	63.4387
1.42907	62.8012
1.46524	61.6094
1.50142	59.8868
1.5376	57.9738
1.57378	55.5872
1.60996	52.4579
1.64614	48.9621
1.68232	45.9634
1.7185	42.1282
1.75467	38.8932
1.79085	36.0651
1.82703	33.9955
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	27.112
2.65915	28.4849
2.69533	29.5901
2.7315	30.473
2.76768	31.0796
2.80386	31.8543
2.84004	33.0401
2.87622	34.253
2.9124	35.2091
2.94858	36.2505
2.98476	38.0782
3.02093	39.7927
3.05711	40.876
3.09329	41.48
3.12947	42.0808
3.16565	43.1107
3.20183	43.8421
3.23801	43.9319
3.27419	43.7829
3.31037	43.5004
3.34654	43.2343
3.38272	43.1362
3.4189	43.1874
3.45508	43.2961
3.49126	43.0688
3.52744	42.5715
3.56362	42.2923
3.5998	41.7989
3.63598	40.7188
3.67215	39.6883
3.70833	39.0565
3.74451	38.4888
3.78069	37.6478
3.81687	36.874
3.85305	36.0094
3.88923	35.1791
3.92541	34.0256
3.96159	32.8717
3.99776	31.8689
4.03394	30.8746
4.07012	29.5277
4.1063	27.8101
4.14248	26.3188
4.17866	24.882
4.21484	23.2342
4.25102	21.2338
4.2872	19.3728
4.32337	17.4641
4.35955	15.4536
4.39573	13.3855
4.43191	12.0155
