# x_mm	value
0.0180894	21.6735
0.0542683	23.8719
0.0904472	26.0944
0.126626	28.349
0.162805	30.3576
0.198984	32.4843
0.235163	34.965
0.271341	37.4453
0.30752	39.9986
0.343699	42.5808
0.379878	45.3475
0.416057	47.7986
0.452236	50.0844
0.488415	51.9647
0.524593	53.8624
0.560772	55.3681
0.596951	56.9551
0.63313	58.3781
0.669309	59.7864
0.705488	60.9114
0.741667	61.986
0.777846	63.0377
0.814024	64.0382
0.850203	65.3556
0.886382	66.5263
0.922561	67.7195
0.95874	68.5561
0.994919	69.3071
1.0311	70.0508
1.06728	70.8479
1.10346	71.6656
1.13963	72.6174
1.17581	73.7706
1.21199	74.9253
1.24817	75.8596
1.28435	76.4026
1.32053	76.2825
1.35671	75.6867
1.39289	74.7501
1.42907	73.7249
1.46524	72.5304
1.50142	71.0291
1.5376	69.0103
1.57378	66.416
1.60996	63.1454
1.64614	58.9112
1.68232	53.6677
1.7185	47.7868
1.75467	42.5263
1.79085	36.2369
1.82703	31.1774
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	60.475
2.65915	59.8963
2.69533	59.8789
2.7315	61.1742
2.76768	62.6048
2.80386	64.1966
2.84004	65.6237
2.87622	67.1039
2.9124	68.1945
2.94858	69.1639
2.98476	69.8574
3.02093	70.3658
3.05711	70.4467
3.09329	70.2475
3.12947	69.916
3.16565	69.4386
3.20183	68.8533
3.23801	68.0879
3.27419	66.9944
3.31037	65.8456
3.34654	64.6638
3.38272	63.5383
3.4189	62.4673
3.45508	61.432
3.49126	60.5038
3.52744	59.5232
3.56362	58.4097
3.5998	57.1976
3.63598	55.6892
3.67215	54.0987
3.70833	52.3058
3.74451	50.3368
3.78069	48.6682
3.81687	46.9053
3.85305	45.5039
3.88923	43.8905
3.92541	42.3236
3.96159	40.4301
3.99776	38.5166
4.03394	36.908
4.07012	35.1176
4.1063	33.3844
4.14248	30.9403
4.17866	28.5525
4.21484	26.0217
4.25102	23.6649
4.2872	21.2939
4.32337	19.2144
4.35955	17.2806
4.39573	15.6438
4.43191	15.0297
