# x_mm	value
0.0180894	18.2088
0.0542683	20.3764
0.0904472	22.4936
0.126626	24.4108
0.162805	26.4655
0.198984	28.7231
0.235163	31.142
0.271341	33.5784
0.30752	36.246
0.343699	38.7989
0.379878	41.7119
0.416057	44.2851
0.452236	46.7511
0.488415	48.7771
0.524593	50.8903
0.560772	52.4868
0.596951	54.2407
0.63313	55.7426
0.669309	57.3707
0.705488	58.7287
0.741667	59.8171
0.777846	60.8988
0.814024	61.9254
0.850203	63.1807
0.886382	64.3918
0.922561	65.6587
0.95874	66.7013
0.994919	67.7043
1.0311	68.4498
1.06728	69.3986
1.10346	70.3423
1.13963	71.4008
1.17581	72.4937
1.21199	73.6824
1.24817	74.8452
1.28435	75.6674
1.32053	75.9597
1.35671	75.6385
1.39289	74.9823
1.42907	74.2027
1.46524	73.0636
1.50142	71.7208
1.5376	70.0169
1.57378	67.7283
1.60996	64.5391
1.64614	60.5751
1.68232	56.0304
1.7185	51.2564
1.75467	46.8199
1.79085	42.9986
1.82703	39.827
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	52.5157
2.65915	52.8908
2.69533	53.8633
2.7315	55.4638
2.76768	57.3153
2.80386	59.3858
2.84004	61.2999
2.87622	62.9318
2.9124	64.2772
2.94858	65.5576
2.98476	66.6325
3.02093	67.4022
3.05711	67.7589
3.09329	67.8779
3.12947	67.835
3.16565	67.5065
3.20183	67.1518
3.23801	66.5852
3.27419	65.7935
3.31037	64.8229
3.34654	63.786
3.38272	62.8195
3.4189	61.9631
3.45508	61.1585
3.49126	60.3489
3.52744	59.4914
3.56362	58.4707
3.5998	57.4215
3.63598	56.089
3.67215	54.7519
3.70833	53.0747
3.74451	51.3943
3.78069	49.6361
3.81687	47.8296
3.85305	46.3485
3.88923	44.8287
3.92541	43.3699
3.96159	41.5476
3.99776	39.5429
4.03394	37.8122
4.07012	36.2028
4.1063	34.5746
4.14248	32.4253
4.17866	30.2548
4.21484	27.7316
4.25102	25.3604
4.2872	23.1881
4.32337	21.1566
4.35955	19.219
4.39573	17.2609
4.43191	15.9156
