# x_mm	value
0.0180894	14.3957
0.0542683	15.9279
0.0904472	16.7777
0.126626	17.7826
0.162805	19.2682
0.198984	20.8702
0.235163	22.6633
0.271341	24.3521
0.30752	26.3239
0.343699	28.3391
0.379878	30.347
0.416057	32.5192
0.452236	34.6193
0.488415	36.7907
0.524593	38.3906
0.560772	40.1771
0.596951	41.4565
0.63313	42.8682
0.669309	44.5006
0.705488	46.2798
0.741667	48.2134
0.777846	49.6924
0.814024	50.8955
0.850203	52.1234
0.886382	53.3102
0.922561	54.558
0.95874	55.6985
0.994919	56.6544
1.0311	57.8496
1.06728	59.0401
1.10346	60.435
1.13963	61.9653
1.17581	63.5761
1.21199	64.9107
1.24817	65.9711
1.28435	66.8031
1.32053	67.4985
1.35671	68.1532
1.39289	68.4433
1.42907	68.3599
1.46524	67.8922
1.50142	67.0242
1.5376	65.5957
1.57378	64.0714
1.60996	61.8863
1.64614	58.9492
1.68232	55.0426
1.7185	50.2087
1.75467	43.8908
1.79085	36.9742
1.82703	29.4441
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	49.4141
2.65915	48.8237
2.69533	49.0159
2.7315	49.7354
2.76768	50.5255
2.80386	51.7087
2.84004	53.324
2.87622	54.4846
2.9124	55.4137
2.94858	56.219
2.98476	56.8545
3.02093	57.7011
3.05711	58.3476
3.09329	59.1025
3.12947	59.1926
3.16565	59.1198
3.20183	58.7105
3.23801	58.3242
3.27419	57.9232
3.31037	57.6536
3.34654	57.5336
3.38272	57.226
3.4189	56.9501
3.45508	56.5615
3.49126	55.9445
3.52744	55.0557
3.56362	54.0835
3.5998	53.1521
3.63598	52.3295
3.67215	51.4702
3.70833	50.5125
3.74451	49.2965
3.78069	48.0223
3.81687	46.8623
3.85305	45.7581
3.88923	44.6154
3.92541	43.4475
3.96159	42.0867
3.99776	40.3208
4.03394	38.4829
4.07012	36.7092
4.1063	34.806
4.14248	33.0172
4.17866	31.0674
4.21484	28.9864
4.25102	26.8307
4.2872	24.7587
4.32337	22.6042
4.35955	20.513
4.39573	18.612
4.43191	16.8414
