# x_mm	value
0.0180894	13.602
0.0542683	15.575
0.0904472	17.721
0.126626	19.9235
0.162805	22.4121
0.198984	24.9939
0.235163	27.9619
0.271341	30.6963
0.30752	33.2227
0.343699	35.3113
0.379878	37.3926
0.416057	39.3669
0.452236	41.4709
0.488415	43.7238
0.524593	45.7596
0.560772	47.5442
0.596951	49.0121
0.63313	50.2375
0.669309	51.6651
0.705488	52.8456
0.741667	54.1512
0.777846	55.5862
0.814024	57.0096
0.850203	58.346
0.886382	59.64
0.922561	60.7938
0.95874	61.7007
0.994919	62.3147
1.0311	63.017
1.06728	64.0295
1.10346	65.3271
1.13963	66.7704
1.17581	68.2137
1.21199	69.3945
1.24817	70.3879
1.28435	70.9201
1.32053	71.3098
1.35671	71.577
1.39289	71.7449
1.42907	71.4078
1.46524	70.6191
1.50142	69.4587
1.5376	67.9716
1.57378	66.4769
1.60996	63.7636
1.64614	60.5011
1.68232	56.8214
1.7185	52.8157
1.75467	49.1352
1.79085	45.12
1.82703	42.2909
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	45.5748
2.65915	46.2417
2.69533	46.8508
2.7315	47.1172
2.76768	47.9861
2.80386	48.9394
2.84004	50.223
2.87622	51.589
2.9124	53.1861
2.94858	54.8928
2.98476	56.6018
3.02093	58.063
3.05711	59.1655
3.09329	59.9281
3.12947	60.2738
3.16565	60.665
3.20183	60.9752
3.23801	60.9368
3.27419	60.4934
3.31037	59.9295
3.34654	59.381
3.38272	58.9293
3.4189	58.4538
3.45508	57.9334
3.49126	57.1965
3.52744	56.4891
3.56362	55.8134
3.5998	54.8571
3.63598	53.6475
3.67215	52.4185
3.70833	51.3327
3.74451	50.3622
3.78069	49.237
3.81687	48.0641
3.85305	46.7693
3.88923	45.4052
3.92541	44.065
3.96159	42.6436
3.99776	41.1371
4.03394	39.4741
4.07012	37.7316
4.1063	35.8198
4.14248	33.8705
4.17866	31.8983
4.21484	29.6284
4.25102	27.3636
4.2872	25.1024
4.32337	22.8947
4.35955	20.7733
4.39573	18.3426
4.43191	16.5791
