# x_mm	value
0.0180894	15.3597
0.0542683	17.5212
0.0904472	18.7397
0.126626	20.1525
0.162805	22.0736
0.198984	24.0102
0.235163	26.1484
0.271341	28.1031
0.30752	30.2523
0.343699	32.4551
0.379878	34.7438
0.416057	37.2253
0.452236	39.5187
0.488415	41.7475
0.524593	43.4015
0.560772	45.1593
0.596951	46.4554
0.63313	47.792
0.669309	49.2811
0.705488	50.9407
0.741667	52.6944
0.777846	54.1355
0.814024	55.2877
0.850203	56.3985
0.886382	57.3613
0.922561	58.383
0.95874	59.363
0.994919	60.167
1.0311	61.2009
1.06728	62.1901
1.10346	63.5571
1.13963	65.0002
1.17581	66.5946
1.21199	67.9075
1.24817	68.9391
1.28435	69.7493
1.32053	70.469
1.35671	71.2126
1.39289	71.6622
1.42907	71.8068
1.46524	71.5732
1.50142	70.9447
1.5376	69.8731
1.57378	68.5341
1.60996	66.7557
1.64614	64.1299
1.68232	60.6931
1.7185	56.6089
1.75467	51.0953
1.79085	44.9495
1.82703	38.5601
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	50.7749
2.65915	50.7396
2.69533	51.4411
2.7315	52.8621
2.76768	53.9231
2.80386	55.5668
2.84004	57.1385
2.87622	58.5175
2.9124	59.6684
2.94858	60.6948
2.98476	61.4796
3.02093	62.3635
3.05711	63.0817
3.09329	63.8949
3.12947	63.9768
3.16565	63.841
3.20183	63.4189
3.23801	63.0426
3.27419	62.4812
3.31037	62.0097
3.34654	61.656
3.38272	61.1015
3.4189	60.6169
3.45508	59.9818
3.49126	59.2251
3.52744	58.1864
3.56362	57.0553
3.5998	55.9961
3.63598	54.992
3.67215	53.9718
3.70833	52.8046
3.74451	51.4789
3.78069	50.1186
3.81687	48.7969
3.85305	47.5961
3.88923	46.333
3.92541	45.0221
3.96159	43.5697
3.99776	41.8984
4.03394	40.0963
4.07012	38.3267
4.1063	36.4158
4.14248	34.6209
4.17866	32.6356
4.21484	30.7244
4.25102	28.5994
4.2872	26.5319
4.32337	24.4217
4.35955	22.4561
4.39573	20.6475
4.43191	18.7137
