# x_mm	value
0.0180894	16.6859
0.0542683	17.3719
0.0904472	17.5954
0.126626	17.8712
0.162805	18.3164
0.198984	18.9584
0.235163	19.5871
0.271341	20.2874
0.30752	21.1473
0.343699	22.0502
0.379878	23.1925
0.416057	24.4048
0.452236	25.7337
0.488415	27.1954
0.524593	28.2589
0.560772	29.4781
0.596951	30.3895
0.63313	31.4635
0.669309	32.7069
0.705488	34.2951
0.741667	36.0004
0.777846	37.4008
0.814024	38.734
0.850203	39.9129
0.886382	41.0312
0.922561	42.3129
0.95874	43.5746
0.994919	44.5668
1.0311	45.6843
1.06728	46.8594
1.10346	48.3561
1.13963	49.9042
1.17581	51.6225
1.21199	53.0255
1.24817	54.1166
1.28435	54.9271
1.32053	55.5018
1.35671	55.9915
1.39289	56.0015
1.42907	55.585
1.46524	54.8121
1.50142	53.5828
1.5376	51.9038
1.57378	50.1049
1.60996	47.9611
1.64614	45.1509
1.68232	41.6476
1.7185	37.4454
1.75467	31.8113
1.79085	25.2827
1.82703	18.0769
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	37.3817
2.65915	36.3852
2.69533	35.7986
2.7315	35.7157
2.76768	35.8921
2.80386	36.5708
2.84004	37.6065
2.87622	38.6019
2.9124	39.694
2.94858	40.1067
2.98476	40.6889
3.02093	41.455
3.05711	42.1205
3.09329	42.941
3.12947	43.1264
3.16565	43.2905
3.20183	43.0188
3.23801	42.8413
3.27419	42.7678
3.31037	42.7732
3.34654	43.0057
3.38272	42.8627
3.4189	42.91
3.45508	42.7113
3.49126	42.4038
3.52744	41.8133
3.56362	41.0448
3.5998	40.4685
3.63598	39.9319
3.67215	39.5362
3.70833	38.8679
3.74451	37.9199
3.78069	36.855
3.81687	35.8317
3.85305	35.0149
3.88923	34.0369
3.92541	32.977
3.96159	31.63
3.99776	30.142
4.03394	28.6194
4.07012	27.2739
4.1063	25.6316
4.14248	24.2296
4.17866	22.572
4.21484	20.9425
4.25102	19.0029
4.2872	17.4895
4.32337	15.5451
4.35955	14.0338
4.39573	12.4442
4.43191	11.1805
