# x_mm	value
0.0180894	24.8752
0.0542683	25.8804
0.0904472	26.5587
0.126626	27.3007
0.162805	27.9469
0.198984	28.6044
0.235163	29.3113
0.271341	30.2993
0.30752	31.584
0.343699	32.6413
0.379878	34.191
0.416057	35.5831
0.452236	36.9844
0.488415	38.1787
0.524593	39.3584
0.560772	40.3815
0.596951	41.4907
0.63313	42.5014
0.669309	43.6093
0.705488	44.6301
0.741667	45.5786
0.777846	46.4768
0.814024	47.3901
0.850203	48.6777
0.886382	49.8828
0.922561	51.1209
0.95874	52.1274
0.994919	53.1556
1.0311	53.9733
1.06728	54.9481
1.10346	55.8312
1.13963	56.7099
1.17581	57.7049
1.21199	58.8245
1.24817	59.8944
1.28435	60.462
1.32053	60.424
1.35671	59.7278
1.39289	58.5444
1.42907	57.1117
1.46524	55.2542
1.50142	53.0278
1.5376	50.4671
1.57378	47.5332
1.60996	44.1511
1.64614	40.3178
1.68232	36.5945
1.7185	32.2007
1.75467	27.9591
1.79085	23.4992
1.82703	18.8952
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	32.3607
2.65915	32.27
2.69533	32.4572
2.7315	33.4099
2.76768	34.6652
2.80386	36.2141
2.84004	37.591
2.87622	38.9842
2.9124	40.1226
2.94858	41.2504
2.98476	42.1005
3.02093	42.8865
3.05711	43.2326
3.09329	43.4774
3.12947	43.7352
3.16565	43.8314
3.20183	44.0687
3.23801	44.1645
3.27419	43.9559
3.31037	43.668
3.34654	43.3572
3.38272	43.0958
3.4189	42.88
3.45508	42.7275
3.49126	42.6273
3.52744	42.4835
3.56362	42.1316
3.5998	41.6354
3.63598	40.8109
3.67215	39.899
3.70833	38.6132
3.74451	37.2373
3.78069	35.9847
3.81687	34.6255
3.85305	33.4841
3.88923	32.3054
3.92541	31.0935
3.96159	29.4344
3.99776	27.6076
4.03394	26.1545
4.07012	24.9167
4.1063	23.6744
4.14248	21.9742
4.17866	20.3199
4.21484	18.5256
4.25102	16.75
4.2872	15.0865
4.32337	13.6558
4.35955	12.0704
4.39573	10.7879
4.43191	10.1239
