# x_mm	value
0.0180894	17.7159
0.0542683	19.5672
0.0904472	21.1645
0.126626	22.6599
0.162805	24.1706
0.198984	26.1076
0.235163	28.0622
0.271341	30.1214
0.30752	32.296
0.343699	34.501
0.379878	37.2242
0.416057	39.3998
0.452236	41.555
0.488415	43.3014
0.524593	45.1611
0.560772	46.4847
0.596951	48.0038
0.63313	49.4921
0.669309	51.0284
0.705488	52.2397
0.741667	53.3126
0.777846	54.3518
0.814024	55.3091
0.850203	56.546
0.886382	57.776
0.922561	59.0476
0.95874	60.1492
0.994919	61.0382
1.0311	61.758
1.06728	62.7134
1.10346	63.6684
1.13963	64.7025
1.17581	65.776
1.21199	66.9136
1.24817	67.9654
1.28435	68.6021
1.32053	68.6189
1.35671	67.9204
1.39289	66.8141
1.42907	65.3828
1.46524	63.5284
1.50142	61.5017
1.5376	59.0096
1.57378	56.0561
1.60996	52.3482
1.64614	48.0283
1.68232	43.0922
1.7185	37.7791
1.75467	32.4953
1.79085	27.1279
1.82703	22.7844
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	41.6279
2.65915	41.4037
2.69533	41.656
2.7315	42.588
2.76768	44.0827
2.80386	45.9669
2.84004	47.6908
2.87622	49.2188
2.9124	50.4858
2.94858	51.6854
2.98476	52.6658
3.02093	53.4155
3.05711	53.7127
3.09329	53.75
3.12947	53.6345
3.16565	53.3227
3.20183	53.0771
3.23801	52.6527
3.27419	52.063
3.31037	51.3595
3.34654	50.4962
3.38272	49.7694
3.4189	49.1984
3.45508	48.6552
3.49126	48.2007
3.52744	47.6509
3.56362	47.0007
3.5998	46.2734
3.63598	45.2085
3.67215	44.0703
3.70833	42.7129
3.74451	41.2449
3.78069	39.7568
3.81687	38.2445
3.85305	37.01
3.88923	35.8528
3.92541	34.5545
3.96159	32.7529
3.99776	30.8536
4.03394	29.2043
4.07012	27.6459
4.1063	26.1256
4.14248	24.2311
4.17866	22.3637
4.21484	20.1768
4.25102	18.1597
4.2872	16.3514
4.32337	14.5947
4.35955	12.8744
4.39573	11.5587
4.43191	10.8675
