# x_mm	value
0.0180894	10.8791
0.0542683	12.8254
0.0904472	14.0539
0.126626	14.203
0.162805	15.3232
0.198984	19.04
0.235163	21.1051
0.271341	23.2591
0.30752	26.66
0.343699	29.8886
0.379878	32.4699
0.416057	34.1553
0.452236	34.6895
0.488415	35.7467
0.524593	35.877
0.560772	36.321
0.596951	36.2926
0.63313	37.0374
0.669309	38.4795
0.705488	40.5278
0.741667	42.0862
0.777846	43.7632
0.814024	46.4191
0.850203	47.8093
0.886382	48.9135
0.922561	49.7586
0.95874	50.7103
0.994919	51.0881
1.0311	52.3592
1.06728	53.2173
1.10346	54.2492
1.13963	54.8761
1.17581	56.2012
1.21199	57.2109
1.24817	57.8358
1.28435	57.4509
1.32053	56.6858
1.35671	56.4767
1.39289	56.0312
1.42907	55.6652
1.46524	55.1076
1.50142	54.4532
1.5376	52.9195
1.57378	51.115
1.60996	48.5679
1.64614	46.0207
1.68232	44.3932
1.7185	42.9525
1.75467	45.5208
1.79085	52.3849
1.82703	57.8605
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	28.3217
2.65915	39.3209
2.69533	44.8298
2.7315	48.9092
2.76768	52.1216
2.80386	55.3486
2.84004	57.3263
2.87622	58.9809
2.9124	60.4092
2.94858	60.7641
2.98476	60.3929
3.02093	59.9833
3.05711	59.685
3.09329	59.4648
3.12947	59.2282
3.16565	59.4659
3.20183	59.4935
3.23801	58.5071
3.27419	57.054
3.31037	55.3568
3.34654	53.8927
3.38272	51.8708
3.4189	50.7883
3.45508	49.3383
3.49126	48.7389
3.52744	47.0318
3.56362	45.9458
3.5998	45.3008
3.63598	44.5851
3.67215	43.2492
3.70833	40.8552
3.74451	38.0546
3.78069	36.6886
3.81687	34.8009
3.85305	33.3141
3.88923	31.6263
3.92541	30.0515
3.96159	29.3918
3.99776	27.5466
4.03394	24.9722
4.07012	23.3114
4.1063	22.1041
4.14248	22.1722
4.17866	20.9583
4.21484	19.7214
4.25102	18.0843
4.2872	18.0526
4.32337	17.4665
4.35955	16.4707
4.39573	16.2189
4.43191	14.0887
