# x_mm	value
0.0180894	16.0124
0.0542683	18.5131
0.0904472	19.5562
0.126626	19.7194
0.162805	20.0441
0.198984	21.2841
0.235163	23.5919
0.271341	26.9066
0.30752	29.8933
0.343699	33.1297
0.379878	35.5158
0.416057	37.6775
0.452236	39.1747
0.488415	40.8414
0.524593	43.0647
0.560772	44.881
0.596951	45.4165
0.63313	46.2507
0.669309	48.3195
0.705488	50.3982
0.741667	51.6109
0.777846	53.1629
0.814024	54.4571
0.850203	56.6332
0.886382	58.3268
0.922561	58.9763
0.95874	59.7265
0.994919	60.5117
1.0311	61.3475
1.06728	62.4776
1.10346	63.188
1.13963	64.0831
1.17581	64.265
1.21199	64.728
1.24817	65.6625
1.28435	66.1049
1.32053	66.2963
1.35671	65.4802
1.39289	64.9561
1.42907	64.2286
1.46524	63.6154
1.50142	62.5802
1.5376	60.276
1.57378	57.264
1.60996	53.8821
1.64614	50.5348
1.68232	45.0671
1.7185	37.206
1.75467	27.5213
1.79085	17.1827
1.82703	7.83368
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	40.5228
2.65915	39.1505
2.69533	39.4626
2.7315	40.1644
2.76768	41.2423
2.80386	43.4351
2.84004	45.372
2.87622	46.1516
2.9124	46.8991
2.94858	47.5249
2.98476	48.8489
3.02093	50.2132
3.05711	51.3115
3.09329	51.9352
3.12947	51.0293
3.16565	50.1922
3.20183	49.9814
3.23801	49.6031
3.27419	50.2349
3.31037	50.4568
3.34654	51.1018
3.38272	51.5237
3.4189	52.0582
3.45508	52.1637
3.49126	52.2456
3.52744	51.5136
3.56362	50.3577
3.5998	48.8384
3.63598	47.6246
3.67215	46.4728
3.70833	45.9699
3.74451	45.0101
3.78069	43.9596
3.81687	42.2922
3.85305	40.6157
3.88923	38.3296
3.92541	36.9773
3.96159	35.2281
3.99776	32.9442
4.03394	31.2879
4.07012	29.5578
4.1063	28.2952
4.14248	27.3496
4.17866	26.435
4.21484	23.8845
4.25102	21.2689
4.2872	18.1449
4.32337	15.7385
4.35955	14.5307
4.39573	12.2018
4.43191	11.0332
