# x_mm	value
0.0180894	13.8453
0.0542683	14.6555
0.0904472	17.229
0.126626	20.6188
0.162805	23.496
0.198984	25.9749
0.235163	28.3678
0.271341	30.825
0.30752	32.5903
0.343699	34.6007
0.379878	36.3428
0.416057	37.7419
0.452236	38.6196
0.488415	40.1594
0.524593	41.5471
0.560772	43.058
0.596951	44.3938
0.63313	45.8229
0.669309	47.0514
0.705488	48.4124
0.741667	49.3515
0.777846	50.2444
0.814024	50.8766
0.850203	52.6117
0.886382	54.3386
0.922561	55.3815
0.95874	55.4078
0.994919	55.19
1.0311	55.9375
1.06728	56.8114
1.10346	58.1918
1.13963	59.5289
1.17581	59.9252
1.21199	60.1278
1.24817	60.0973
1.28435	60.3606
1.32053	60.6722
1.35671	60.5955
1.39289	60.3994
1.42907	60.4844
1.46524	59.6456
1.50142	58.1845
1.5376	56.8969
1.57378	55.4043
1.60996	53.3414
1.64614	50.4124
1.68232	48.2622
1.7185	46.6474
1.75467	46.369
1.79085	46.1791
1.82703	45.0695
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	31.0936
2.65915	36.5494
2.69533	43.2897
2.7315	50.356
2.76768	54.5812
2.80386	58.6301
2.84004	62.3559
2.87622	65.4068
2.9124	68.122
2.94858	71.2388
2.98476	73.098
3.02093	74.3733
3.05711	74.2577
3.09329	73.9994
3.12947	74.2227
3.16565	74.2889
3.20183	73.7623
3.23801	72.4937
3.27419	71.0018
3.31037	69.3305
3.34654	68.4576
3.38272	67.7587
3.4189	67.3997
3.45508	66.3453
3.49126	65.0666
3.52744	64.0535
3.56362	63.0481
3.5998	62.0801
3.63598	61.3479
3.67215	60.5589
3.70833	60.0079
3.74451	58.5104
3.78069	57.1415
3.81687	55.6534
3.85305	53.5006
3.88923	51.0213
3.92541	48.4972
3.96159	46.1582
3.99776	43.8174
4.03394	41.1985
4.07012	39.1605
4.1063	36.0054
4.14248	33.4015
4.17866	30.7175
4.21484	29.8459
4.25102	27.1629
4.2872	24.2316
4.32337	20.3207
4.35955	17.9612
4.39573	16.8237
4.43191	15.3629
