# x_mm	value
0.0180894	6.82576
0.0542683	6.9244
0.0904472	7.89377
0.126626	8.99725
0.162805	11.36
0.198984	13.3538
0.235163	14.5866
0.271341	16.8221
0.30752	18.3705
0.343699	20.0265
0.379878	21.1486
0.416057	23.54
0.452236	26.4503
0.488415	29.65
0.524593	32.066
0.560772	34.6555
0.596951	36.6155
0.63313	37.7471
0.669309	39.6401
0.705488	41.2104
0.741667	43.4626
0.777846	45.331
0.814024	46.6287
0.850203	46.9227
0.886382	47.6381
0.922561	47.8612
0.95874	48.7853
0.994919	49.7636
1.0311	50.2303
1.06728	50.575
1.10346	51.0294
1.13963	51.598
1.17581	53.2205
1.21199	55.202
1.24817	57.3852
1.28435	58.2926
1.32053	58.9001
1.35671	58.4505
1.39289	58.262
1.42907	57.3668
1.46524	57.2842
1.50142	57.2816
1.5376	56.8681
1.57378	56.5119
1.60996	55.059
1.64614	52.241
1.68232	49.6776
1.7185	47.652
1.75467	45.8058
1.79085	44.2165
1.82703	45.5105
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	47.9952
2.65915	43.8742
2.69533	44.7839
2.7315	44.1167
2.76768	43.568
2.80386	45.9586
2.84004	47.5576
2.87622	47.66
2.9124	49.7183
2.94858	51.5604
2.98476	52.533
3.02093	53.7444
3.05711	53.6727
3.09329	53.9854
3.12947	54.2723
3.16565	54.3042
3.20183	53.8553
3.23801	53.1397
3.27419	52.2307
3.31037	51.032
3.34654	49.7838
3.38272	49.0613
3.4189	48.7369
3.45508	48.1818
3.49126	47.6901
3.52744	47.0185
3.56362	45.7991
3.5998	44.48
3.63598	41.95
3.67215	39.8425
3.70833	37.4254
3.74451	35.1071
3.78069	33.3864
3.81687	32.5269
3.85305	30.7372
3.88923	29.067
3.92541	27.8773
3.96159	26.431
3.99776	25.3175
4.03394	24.2836
4.07012	23.1889
4.1063	21.0459
4.14248	18.835
4.17866	16.66
4.21484	14.438
4.25102	12.6463
4.2872	13.4594
4.32337	13.4937
4.35955	13.7888
4.39573	12.942
4.43191	11.7308
