# x_mm	value
0.0180894	7.66221
0.0542683	8.45776
0.0904472	9.10455
0.126626	10.4076
0.162805	12.683
0.198984	15.4924
0.235163	17.3261
0.271341	18.9355
0.30752	19.7875
0.343699	21.1411
0.379878	22.9132
0.416057	24.8028
0.452236	27.8032
0.488415	30.5339
0.524593	32.454
0.560772	34.2286
0.596951	36.0343
0.63313	37.1144
0.669309	39.1417
0.705488	40.8064
0.741667	42.8553
0.777846	44.2719
0.814024	45.0301
0.850203	46.1334
0.886382	46.6039
0.922561	47.2206
0.95874	48.2074
0.994919	49.1148
1.0311	49.8237
1.06728	49.9839
1.10346	50.3903
1.13963	51.2837
1.17581	53.0857
1.21199	55.3669
1.24817	57.4252
1.28435	58.319
1.32053	59.0064
1.35671	58.908
1.39289	58.9734
1.42907	58.5863
1.46524	58.5092
1.50142	58.2849
1.5376	58.3477
1.57378	57.8975
1.60996	55.9358
1.64614	53.8863
1.68232	50.9156
1.7185	49.1945
1.75467	48.0035
1.79085	47.451
1.82703	48.9842
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	39.5543
2.65915	40.9112
2.69533	43.999
2.7315	43.0514
2.76768	46.0991
2.80386	47.6026
2.84004	51.4239
2.87622	52.6097
2.9124	55.6026
2.94858	57.3073
2.98476	58.2205
3.02093	59.7434
3.05711	59.5772
3.09329	60.172
3.12947	60.7308
3.16565	60.8187
3.20183	60.1062
3.23801	59.2687
3.27419	57.4681
3.31037	55.8607
3.34654	54.5482
3.38272	53.4993
3.4189	52.5136
3.45508	50.995
3.49126	50.2889
3.52744	48.7877
3.56362	47.6231
3.5998	46.3084
3.63598	42.98
3.67215	40.4843
3.70833	37.7131
3.74451	36.0468
3.78069	35.262
3.81687	34.0912
3.85305	31.9536
3.88923	30.451
3.92541	28.8855
3.96159	27.8728
3.99776	26.9703
4.03394	25.7548
4.07012	23.9549
4.1063	20.9326
4.14248	19.3023
4.17866	17.3577
4.21484	15.8979
4.25102	14.5715
4.2872	13.9245
4.32337	14.4266
4.35955	15.1143
4.39573	14.2419
4.43191	12.1196
