# x_mm	value
0.0180894	13.7278
0.0542683	17.8633
0.0904472	19.8059
0.126626	22.1022
0.162805	23.3076
0.198984	24.3905
0.235163	27.603
0.271341	29.156
0.30752	30.9983
0.343699	32.4369
0.379878	34.5983
0.416057	36.7479
0.452236	38.395
0.488415	40.8703
0.524593	42.4381
0.560772	44.5713
0.596951	45.5929
0.63313	46.2616
0.669309	46.4603
0.705488	47.0799
0.741667	49.427
0.777846	50.6753
0.814024	51.6885
0.850203	51.5605
0.886382	52.1818
0.922561	53.187
0.95874	54.9156
0.994919	55.5088
1.0311	57.0217
1.06728	57.393
1.10346	58.6706
1.13963	61.0552
1.17581	64.5934
1.21199	67.3744
1.24817	69.1565
1.28435	69.5614
1.32053	70.4998
1.35671	71.6342
1.39289	72.959
1.42907	73.8315
1.46524	74.4208
1.50142	75.039
1.5376	74.9229
1.57378	74.1476
1.60996	73.5177
1.64614	71.6546
1.68232	69.3809
1.7185	65.8569
1.75467	62.1968
1.79085	56.1769
1.82703	48.084
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	51.4405
2.65915	49.1239
2.69533	47.5224
2.7315	47.4608
2.76768	48.6016
2.80386	50.8843
2.84004	54.2026
2.87622	57.8813
2.9124	60.6487
2.94858	62.5676
2.98476	63.4021
3.02093	63.7073
3.05711	64.0086
3.09329	64.528
3.12947	64.9023
3.16565	65.774
3.20183	66.2785
3.23801	65.845
3.27419	65.1285
3.31037	64.5441
3.34654	63.6415
3.38272	62.607
3.4189	61.9478
3.45508	60.8903
3.49126	60.6198
3.52744	60.05
3.56362	59.4242
3.5998	58.49
3.63598	57.5667
3.67215	55.7627
3.70833	54.0566
3.74451	52.4541
3.78069	50.2856
3.81687	49.0235
3.85305	47.8366
3.88923	46.4388
3.92541	45.6648
3.96159	45.0975
3.99776	44.5761
4.03394	43.7665
4.07012	42.2439
4.1063	40.3275
4.14248	38.3221
4.17866	35.388
4.21484	32.7172
4.25102	29.6369
4.2872	27.0364
4.32337	25.1309
4.35955	23.3321
4.39573	22.0352
4.43191	20.4444
