# x_mm	value
0.0180894	20.6033
0.0542683	21.0911
0.0904472	21.1078
0.126626	22.7237
0.162805	24.9225
0.198984	27.5806
0.235163	28.828
0.271341	29.6495
0.30752	30.8451
0.343699	32.4011
0.379878	35.465
0.416057	38.3428
0.452236	41.0487
0.488415	43.5732
0.524593	45.6275
0.560772	47.8417
0.596951	50.1946
0.63313	51.9487
0.669309	54.3984
0.705488	55.4669
0.741667	56.269
0.777846	56.3132
0.814024	56.3839
0.850203	56.8119
0.886382	57.5367
0.922561	58.2651
0.95874	59.1409
0.994919	60.2346
1.0311	61.3571
1.06728	61.8702
1.10346	63.6495
1.13963	65.2769
1.17581	67.9233
1.21199	69.9524
1.24817	71.0607
1.28435	71.1664
1.32053	70.6796
1.35671	69.949
1.39289	69.7978
1.42907	69.0579
1.46524	66.5604
1.50142	63.7659
1.5376	59.3377
1.57378	56.383
1.60996	52.3953
1.64614	47.9258
1.68232	44.2349
1.7185	42.7825
1.75467	38.5114
1.79085	31.8643
1.82703	26.9796
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	32.2285
2.65915	30.8618
2.69533	29.8692
2.7315	29.6745
2.76768	32.0098
2.80386	34.4968
2.84004	37.0252
2.87622	39.5854
2.9124	41.8515
2.94858	43.618
2.98476	45.7495
3.02093	46.9022
3.05711	46.9544
3.09329	47.4855
3.12947	47.1164
3.16565	47.2969
3.20183	47.2435
3.23801	47.8202
3.27419	47.4245
3.31037	47.6916
3.34654	47.0232
3.38272	45.3199
3.4189	44.2718
3.45508	43.9047
3.49126	45.0654
3.52744	45.8526
3.56362	45.5898
3.5998	44.3416
3.63598	43.1125
3.67215	42.7407
3.70833	41.7434
3.74451	40.1768
3.78069	38.5549
3.81687	37.1635
3.85305	35.1467
3.88923	33.4033
3.92541	32.8627
3.96159	32.0104
3.99776	30.9215
4.03394	30.0285
4.07012	28.6938
4.1063	25.6864
4.14248	24.0651
4.17866	21.9013
4.21484	19.8625
4.25102	18.32
4.2872	16.4709
4.32337	15.5188
4.35955	13.1529
4.39573	10.2769
4.43191	9.13918
