# x_mm	value
0.0180894	10.3332
0.0542683	14.601
0.0904472	16.3702
0.126626	17.4419
0.162805	18.556
0.198984	20.6935
0.235163	22.0352
0.271341	21.7839
0.30752	21.4093
0.343699	21.533
0.379878	22.5896
0.416057	22.9071
0.452236	24.6224
0.488415	25.81
0.524593	27.7418
0.560772	29.4179
0.596951	30.9227
0.63313	30.9945
0.669309	30.793
0.705488	31.4981
0.741667	34.5028
0.777846	36.0117
0.814024	37.3614
0.850203	36.9338
0.886382	37.7249
0.922561	38.4941
0.95874	39.9251
0.994919	41.144
1.0311	44.9628
1.06728	45.5798
1.10346	47.4336
1.13963	50.2581
1.17581	54.9229
1.21199	58.4088
1.24817	60.5088
1.28435	61.4674
1.32053	62.4739
1.35671	63.3053
1.39289	64.5306
1.42907	64.6766
1.46524	64.4819
1.50142	64.1148
1.5376	63.1756
1.57378	61.4858
1.60996	60.3382
1.64614	58.1184
1.68232	55.131
1.7185	51.082
1.75467	45.6825
1.79085	39.8787
1.82703	31.0873
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	44.81
2.65915	40.9684
2.69533	33.8491
2.7315	29.4514
2.76768	29.6301
2.80386	30.7377
2.84004	35.2286
2.87622	38.0314
2.9124	40.2839
2.94858	41.7766
2.98476	43.4433
3.02093	44.2643
3.05711	44.3553
3.09329	45.2586
3.12947	46.5479
3.16565	48.0188
3.20183	48.9427
3.23801	48.5541
3.27419	48.8217
3.31037	49.6097
3.34654	49.3879
3.38272	48.3064
3.4189	47.9855
3.45508	47.9035
3.49126	48.1829
3.52744	48.8296
3.56362	49.1283
3.5998	48.9659
3.63598	48.067
3.67215	46.0132
3.70833	44.5494
3.74451	43.4377
3.78069	42.0509
3.81687	39.8803
3.85305	38.5255
3.88923	37.5859
3.92541	38.1899
3.96159	37.743
3.99776	36.8553
4.03394	35.968
4.07012	35.2461
4.1063	33.9172
4.14248	31.4118
4.17866	27.2376
4.21484	24.2294
4.25102	22.4267
4.2872	20.8672
4.32337	19.8322
4.35955	18.5879
4.39573	17.7338
4.43191	15.9903
