# x_mm	value
0.0180894	14.8347
0.0542683	16.8254
0.0904472	17.3358
0.126626	16.7422
0.162805	17.4813
0.198984	18.1965
0.235163	18.8274
0.271341	22.5564
0.30752	25.4375
0.343699	27.7357
0.379878	28.0439
0.416057	30.3489
0.452236	31.7621
0.488415	33.6235
0.524593	35.4335
0.560772	36.8374
0.596951	38.0312
0.63313	39.7937
0.669309	41.9274
0.705488	43.7473
0.741667	45.3762
0.777846	46.222
0.814024	48.0012
0.850203	49.8551
0.886382	51.8744
0.922561	53.4241
0.95874	54.6249
0.994919	55.6283
1.0311	56.9866
1.06728	58.4035
1.10346	59.8498
1.13963	61.2324
1.17581	61.6412
1.21199	61.8496
1.24817	61.8362
1.28435	62.6246
1.32053	63.779
1.35671	63.557
1.39289	63.5262
1.42907	63.0514
1.46524	62.86
1.50142	61.8005
1.5376	58.46
1.57378	54.5506
1.60996	51.5728
1.64614	47.5408
1.68232	41.4476
1.7185	34.7949
1.75467	25.6478
1.79085	16.361
1.82703	9.25284
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	37.2169
2.65915	37.6307
2.69533	37.4446
2.7315	37.0921
2.76768	38.4147
2.80386	41.3364
2.84004	42.2212
2.87622	42.9083
2.9124	42.4471
2.94858	42.4488
2.98476	42.3673
3.02093	43.8671
3.05711	45.1244
3.09329	46.2969
3.12947	45.8234
3.16565	45.8619
3.20183	45.792
3.23801	45.2385
3.27419	45.6548
3.31037	46.9847
3.34654	48.0618
3.38272	49.7585
3.4189	50.8474
3.45508	51.2244
3.49126	50.7864
3.52744	49.9134
3.56362	49.2149
3.5998	47.7559
3.63598	46.8025
3.67215	45.3969
3.70833	44.8969
3.74451	44.2504
3.78069	42.9614
3.81687	40.5273
3.85305	39.2023
3.88923	37.8133
3.92541	37.1338
3.96159	35.4771
3.99776	34.0876
4.03394	32.2566
4.07012	30.6678
4.1063	29.0442
4.14248	27.2373
4.17866	26.663
4.21484	25.7121
4.25102	23.3943
4.2872	22.7603
4.32337	21.0015
4.35955	19.5638
4.39573	15.9727
4.43191	14.7151
