# x_mm	value
0.0180894	7.16439
0.0542683	8.33211
0.0904472	11.3013
0.126626	13.8946
0.162805	16.6679
0.198984	19.2108
0.235163	21.3833
0.271341	23.49
0.30752	24.576
0.343699	27.0199
0.379878	29.0744
0.416057	31.5782
0.452236	35.3874
0.488415	37.771
0.524593	39.9923
0.560772	41.5408
0.596951	43.0021
0.63313	44.3412
0.669309	46.9041
0.705488	49.0878
0.741667	51.1874
0.777846	52.6532
0.814024	53.735
0.850203	53.7706
0.886382	53.9137
0.922561	54.5588
0.95874	55.963
0.994919	57.0975
1.0311	57.416
1.06728	57.4161
1.10346	57.6451
1.13963	58.1762
1.17581	59.3598
1.21199	60.8198
1.24817	61.9781
1.28435	62.1916
1.32053	62.31
1.35671	61.9303
1.39289	61.9242
1.42907	61.5337
1.46524	61.7323
1.50142	61.5876
1.5376	61.8878
1.57378	61.234
1.60996	59.5967
1.64614	57.1622
1.68232	55.277
1.7185	54.9422
1.75467	55.2461
1.79085	55.5261
1.82703	57.0951
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	24.8221
2.65915	29.3637
2.69533	32.6216
2.7315	37.285
2.76768	42.375
2.80386	48.1223
2.84004	55.2742
2.87622	59.0469
2.9124	63.4699
2.94858	66.5264
2.98476	68.4001
3.02093	70.3829
3.05711	70.7865
3.09329	71.491
3.12947	72.3766
3.16565	73.048
3.20183	72.9063
3.23801	72.0858
3.27419	70.7087
3.31037	69.5972
3.34654	68.7391
3.38272	67.6158
3.4189	66.8483
3.45508	65.9363
3.49126	65.2971
3.52744	64.4683
3.56362	63.2243
3.5998	61.5619
3.63598	58.7899
3.67215	56.0691
3.70833	54.2223
3.74451	53.0299
3.78069	52.2233
3.81687	50.8716
3.85305	48.7454
3.88923	47.4948
3.92541	45.4369
3.96159	44.4417
3.99776	43.536
4.03394	41.3507
4.07012	38.8834
4.1063	35.8038
4.14248	34.2989
4.17866	31.6816
4.21484	29.4922
4.25102	26.354
4.2872	25.4191
4.32337	25.2046
4.35955	25.4311
4.39573	22.7299
4.43191	19.5283
