# x_mm	value
0.0180894	5.4864
0.0542683	6.07165
0.0904472	7.20203
0.126626	8.95724
0.162805	10.9334
0.198984	13.284
0.235163	14.7111
0.271341	16.5541
0.30752	17.4805
0.343699	18.917
0.379878	20.5485
0.416057	23.2465
0.452236	26.4902
0.488415	29.7498
0.524593	32.0323
0.560772	34.0623
0.596951	35.6798
0.63313	37.1407
0.669309	39.3295
0.705488	40.913
0.741667	43.6692
0.777846	45.1219
0.814024	45.8026
0.850203	46.6502
0.886382	47.4567
0.922561	48.0715
0.95874	49.3264
0.994919	50.6055
1.0311	51.2803
1.06728	51.493
1.10346	51.979
1.13963	53.045
1.17581	54.6717
1.21199	57.0774
1.24817	59.1282
1.28435	60.0215
1.32053	60.4516
1.35671	60.42
1.39289	60.6475
1.42907	60.3088
1.46524	60.1339
1.50142	60.0133
1.5376	59.8551
1.57378	59.2187
1.60996	57.329
1.64614	55.2139
1.68232	52.3321
1.7185	50.9082
1.75467	49.8384
1.79085	49.9039
1.82703	51.6029
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	30.3966
2.65915	31.5645
2.69533	36.5634
2.7315	35.941
2.76768	38.9169
2.80386	40.4345
2.84004	44.0661
2.87622	44.6304
2.9124	47.099
2.94858	48.9361
2.98476	49.8043
3.02093	51.6147
3.05711	51.4525
3.09329	51.7689
3.12947	52.6011
3.16565	52.9273
3.20183	52.9177
3.23801	52.5839
3.27419	51.7339
3.31037	50.8029
3.34654	50.0826
3.38272	49.7098
3.4189	49.0669
3.45508	48.3855
3.49126	47.8535
3.52744	47.3243
3.56362	46.5534
3.5998	45.5447
3.63598	43.1414
3.67215	40.6399
3.70833	38.4685
3.74451	37.2969
3.78069	36.4699
3.81687	35.6532
3.85305	33.5537
3.88923	32.1536
3.92541	30.3598
3.96159	29.4024
3.99776	28.4933
4.03394	27.3123
4.07012	25.3891
4.1063	22.4268
4.14248	20.968
4.17866	18.5014
4.21484	16.6611
4.25102	15.2916
4.2872	14.8534
4.32337	15.4472
4.35955	16.0246
4.39573	15.3218
4.43191	12.6406
