# x_mm	value
0.0180894	15.3326
0.0542683	15.4594
0.0904472	15.6463
0.126626	17.0849
0.162805	20.3465
0.198984	23.1548
0.235163	25.0174
0.271341	27.7693
0.30752	29.4614
0.343699	30.0636
0.379878	30.376
0.416057	31.8038
0.452236	35.3535
0.488415	38.1586
0.524593	39.9126
0.560772	41.9207
0.596951	44.0544
0.63313	45.7876
0.669309	48.013
0.705488	49.3811
0.741667	50.2744
0.777846	51.9442
0.814024	53.7764
0.850203	54.3367
0.886382	55.3858
0.922561	55.9814
0.95874	56.9177
0.994919	57.1505
1.0311	57.2508
1.06728	56.8379
1.10346	56.3186
1.13963	55.9834
1.17581	56.1886
1.21199	56.1105
1.24817	56.0467
1.28435	56.1552
1.32053	56.7626
1.35671	57.3488
1.39289	57.0276
1.42907	55.8507
1.46524	54.2437
1.50142	52.8344
1.5376	51.4858
1.57378	50.5398
1.60996	49.3254
1.64614	48.324
1.68232	46.6409
1.7185	44.7082
1.75467	43.5261
1.79085	40.4563
1.82703	40.7183
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	27.3343
2.65915	32.0023
2.69533	34.2227
2.7315	38.5709
2.76768	43.2946
2.80386	46.7826
2.84004	48.2147
2.87622	50.0091
2.9124	51.7952
2.94858	52.3365
2.98476	52.3109
3.02093	53.2094
3.05711	53.5863
3.09329	54.2534
3.12947	54.9715
3.16565	55.0362
3.20183	55.5606
3.23801	55.0141
3.27419	54.6329
3.31037	54.1501
3.34654	53.3206
3.38272	52.9578
3.4189	52.4754
3.45508	51.9134
3.49126	50.8053
3.52744	49.6622
3.56362	48.8748
3.5998	47.3605
3.63598	45.8041
3.67215	43.8585
3.70833	42.6564
3.74451	41.1362
3.78069	39.4689
3.81687	37.5683
3.85305	36.7405
3.88923	35.5367
3.92541	33.7615
3.96159	32.1701
3.99776	30.8167
4.03394	28.9041
4.07012	25.9054
4.1063	23.4158
4.14248	20.768
4.17866	17.7979
4.21484	14.3661
4.25102	12.8998
4.2872	12.4513
4.32337	12.2874
4.35955	12.5109
4.39573	12.2739
4.43191	12.4836
