# x_mm	value
0.0180894	14.6915
0.0542683	17.4126
0.0904472	19.5181
0.126626	20.539
0.162805	19.9603
0.198984	19.7975
0.235163	19.8468
0.271341	19.4373
0.30752	19.0264
0.343699	17.9702
0.379878	18.43
0.416057	18.2779
0.452236	18.9352
0.488415	20.5291
0.524593	21.1404
0.560772	22.256
0.596951	23.1829
0.63313	23.816
0.669309	24.0175
0.705488	25.2753
0.741667	28.5484
0.777846	30.6842
0.814024	32.4759
0.850203	33.5171
0.886382	34.7718
0.922561	36.9746
0.95874	40.4435
0.994919	41.6989
1.0311	44.3638
1.06728	45.5097
1.10346	47.4909
1.13963	50.2428
1.17581	54.3143
1.21199	57.1162
1.24817	58.8068
1.28435	58.8518
1.32053	59.1912
1.35671	59.8038
1.39289	60.1042
1.42907	60.0262
1.46524	60.3399
1.50142	60.8098
1.5376	60.3917
1.57378	59.346
1.60996	58.2692
1.64614	55.8423
1.68232	53.4862
1.7185	49.2851
1.75467	44.7991
1.79085	37.5402
1.82703	27.5767
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	42.3102
2.65915	35.836
2.69533	30.8802
2.7315	27.4113
2.76768	27.8762
2.80386	29.1806
2.84004	32.1604
2.87622	35.4995
2.9124	38.7835
2.94858	40.6373
2.98476	41.9105
3.02093	42.6697
3.05711	42.9883
3.09329	43.4788
3.12947	43.9911
3.16565	44.982
3.20183	45.6244
3.23801	45.2842
3.27419	44.5323
3.31037	43.9831
3.34654	44.2014
3.38272	43.6151
3.4189	43.4725
3.45508	42.36
3.49126	42.0755
3.52744	41.2978
3.56362	40.8736
3.5998	40.687
3.63598	40.369
3.67215	39.28
3.70833	38.4688
3.74451	37.2167
3.78069	35.5935
3.81687	34.4763
3.85305	33.7083
3.88923	32.3008
3.92541	32.3349
3.96159	32.055
3.99776	32.0298
4.03394	32.1253
4.07012	30.7914
4.1063	29.0564
4.14248	27.1612
4.17866	24.5837
4.21484	21.6143
4.25102	19.0848
4.2872	17.0924
4.32337	15.3732
4.35955	13.9606
4.39573	13.4901
4.43191	12.4175
