# x_mm	value
0.0180894	11.3294
0.0542683	11.9409
0.0904472	13.5877
0.126626	15.3501
0.162805	17.9413
0.198984	21.5697
0.235163	23.7793
0.271341	26.2865
0.30752	27.9123
0.343699	29.722
0.379878	30.6552
0.416057	33.2516
0.452236	35.2752
0.488415	37.5878
0.524593	39.635
0.560772	41.8609
0.596951	43.9259
0.63313	45.6629
0.669309	46.9027
0.705488	48.4047
0.741667	49.8929
0.777846	50.64
0.814024	51.3261
0.850203	52.958
0.886382	54.4384
0.922561	55.7825
0.95874	55.4611
0.994919	55.6567
1.0311	55.8979
1.06728	56.0118
1.10346	56.7785
1.13963	58.0079
1.17581	58.8789
1.21199	58.7178
1.24817	58.2872
1.28435	58.3534
1.32053	57.9124
1.35671	57.1855
1.39289	56.858
1.42907	57.0411
1.46524	56.0358
1.50142	55.3541
1.5376	54.6298
1.57378	53.6294
1.60996	52.0032
1.64614	49.805
1.68232	46.6942
1.7185	44.1609
1.75467	42.0907
1.79085	42.1304
1.82703	42.0604
1.86321	nan
1.89939	nan
1.93557	nan
1.97175	nan
2.00793	nan
2.04411	nan
2.08028	nan
2.11646	nan
2.15264	nan
2.18882	nan
2.225	nan
2.26118	nan
2.29736	nan
2.33354	nan
2.36972	nan
2.40589	nan
2.44207	nan
2.47825	nan
2.51443	nan
2.55061	nan
2.58679	nan
2.62297	30.0921
2.65915	35.1984
2.69533	39.1658
2.7315	41.7769
2.76768	46.1757
2.80386	50.9344
2.84004	52.3794
2.87622	53.2392
2.9124	54.641
2.94858	56.5038
2.98476	57.9147
3.02093	59.5959
3.05711	60.454
3.09329	60.6085
3.12947	60.9251
3.16565	61.1835
3.20183	61.4223
3.23801	60.8789
3.27419	60.2386
3.31037	58.9811
3.34654	57.5483
3.38272	56.4919
3.4189	55.8602
3.45508	55.0224
3.49126	54.6926
3.52744	54.4531
3.56362	53.1866
3.5998	51.2177
3.63598	49.5305
3.67215	47.3684
3.70833	45.8153
3.74451	44.821
3.78069	43.8491
3.81687	42.5547
3.85305	40.5443
3.88923	37.954
3.92541	35.0702
3.96159	32.4315
3.99776	29.4599
4.03394	26.924
4.07012	24.6249
4.1063	21.8946
4.14248	20.1609
4.17866	17.3103
4.21484	16.5769
4.25102	16.3841
4.2872	14.4537
4.32337	12.5611
4.35955	11.6935
4.39573	10.8026
4.43191	9.44163
