# x_abs_mm	x_rel_mm	value
4.93683	-1.14268	0.172092
4.95902	-1.12049	0.179088
4.98121	-1.09831	0.187828
5.00339	-1.07612	0.197495
5.02558	-1.05393	0.201099
5.04777	-1.03174	0.206828
5.06996	-1.00955	0.209619
5.09215	-0.987366	0.21398
5.11433	-0.965178	0.221958
5.13652	-0.94299	0.227774
5.15871	-0.920802	0.237395
5.1809	-0.898614	0.244542
5.20309	-0.876426	0.252121
5.22527	-0.854238	0.256216
5.24746	-0.83205	0.266411
5.26965	-0.809862	0.277979
5.29184	-0.787674	0.285304
5.31403	-0.765486	0.28297
5.33621	-0.743298	0.287534
5.3584	-0.72111	0.292259
5.38059	-0.698922	0.299478
5.40278	-0.676734	0.312822
5.42497	-0.654546	0.330599
5.44715	-0.632358	0.34342
5.46934	-0.61017	0.347265
5.49153	-0.587982	0.361138
5.51372	-0.565794	0.384473
5.53591	-0.543606	0.413755
5.55809	-0.521418	0.442137
5.58028	-0.49923	0.471544
5.60247	-0.477042	0.480651
5.62466	-0.454854	0.446338
5.64685	-0.432666	0.419663
5.66903	-0.410478	0.392106
5.69122	-0.38829	0.373627
5.71341	-0.366102	0.363127
5.7356	-0.343914	0.334843
5.75779	-0.321726	0.259402
5.77997	-0.299538	0.080219
5.80216	-0.27735	0
5.82435	-0.255162	0
5.84654	-0.232974	0
5.86873	-0.210786	0
5.89091	-0.188598	0
5.9131	-0.16641	0
5.93529	-0.144222	0
5.95748	-0.122034	0
5.97967	-0.099846	0
6.00185	-0.077658	0
6.02404	-0.05547	0
6.04623	-0.033282	0
6.06842	-0.011094	0
6.09061	0.011094	0
6.11279	0.033282	0
6.13498	0.05547	0
6.15717	0.077658	0
6.17936	0.099846	0
6.20155	0.122034	0
6.22373	0.144222	0
6.24592	0.16641	0
6.26811	0.188598	0
6.2903	0.210786	0
6.31249	0.232974	0
6.33467	0.255162	0
6.35686	0.27735	0
6.37905	0.299538	0
6.40124	0.321726	0.00139148
6.42343	0.343914	0.00776285
6.44561	0.366102	0.0125127
6.4678	0.38829	0.022731
6.48999	0.410478	0.0389898
6.51218	0.432666	0.0560821
6.53437	0.454854	0.0694978
6.55655	0.477042	0.0961424
6.57874	0.49923	0.120624
6.60093	0.521418	0.146316
6.62312	0.543606	0.179465
6.64531	0.565794	0.209535
6.66749	0.587982	0.236418
6.68968	0.61017	0.261614
6.71187	0.632358	0.278669
6.73406	0.654546	0.289839
6.75625	0.676734	0.295767
6.77843	0.698922	0.291971
6.80062	0.72111	0.288945
6.82281	0.743298	0.279976
6.845	0.765486	0.275533
6.86719	0.787674	0.269625
6.88937	0.809862	0.262725
6.91156	0.83205	0.257584
6.93375	0.854238	0.255796
6.95594	0.876426	0.249995
6.97813	0.898614	0.241362
7.00031	0.920802	0.236419
7.0225	0.94299	0.233244
7.04469	0.965178	0.225451
7.06688	0.987366	0.217515
7.08907	1.00955	0.205687
7.11125	1.03174	0.199045
7.13344	1.05393	0.190228
7.15563	1.07612	0.184892
7.17782	1.09831	0.17604
7.20001	1.12049	0.165416
7.22219	1.14268	0.159016
7.24438	1.16487	0.153417
7.26657	1.18706	0.150872
7.28876	1.20925	0.147926
7.31095	1.23143	0.154893
7.33313	1.25362	0.150084
7.35532	1.27581	0.147744
7.37751	1.298	0.155567
7.3997	1.32019	0.158571
7.42189	1.34237	0.160727
7.44407	1.36456	0.163937
7.46626	1.38675	0.168314
7.48845	1.40894	0.17466
7.51064	1.43113	0.174601
7.53283	1.45331	0.173017
7.55501	1.4755	0.182729
7.5772	1.49769	0.187729
7.59939	1.51988	0.193277
7.62158	1.54207	0.200087
7.64377	1.56425	0.20334
7.66595	1.58644	0.204579
7.68814	1.60863	0.201404
7.71033	1.63082	0.199389
7.73252	1.65301	0.194655
7.75471	1.67519	0.196016
7.77689	1.69738	0.197869
7.79908	1.71957	0.193689
7.82127	1.74176	0.189634
7.84346	1.76395	0.182591
7.86565	1.78613	0.182708
7.88783	1.80832	0.181564
7.91002	1.83051	0.17674
7.93221	1.8527	0.177
7.9544	1.87489	0.174294
7.97659	1.89707	0.175305
7.99877	1.91926	0.175797
8.02096	1.94145	0.179041
8.04315	1.96364	0.1762
8.06534	1.98583	0.176027
8.08753	2.00801	0.169806
8.10971	2.0302	0.161362
8.1319	2.05239	0.152579
8.15409	2.07458	0.146543
8.17628	2.09677	0.145213
8.19847	2.11895	0.140488
8.22065	2.14114	0.135882
8.24284	2.16333	0.129506
8.26503	2.18552	0.127222
8.28722	2.20771	0.125446
8.30941	2.22989	0.121093
8.33159	2.25208	0.117959
8.35378	2.27427	0.111382
8.37597	2.29646	0.105398
8.39816	2.31865	0.106405
8.42035	2.34083	0.103499
8.44253	2.36302	0.0934317
8.46472	2.38521	0.0847845
8.48691	2.4074	0.0843439
8.5091	2.42959	0.0815458
8.53129	2.45177	0.082546
8.55347	2.47396	0.0803236
8.57566	2.49615	0.0739896
8.59785	2.51834	0.0682088
8.62004	2.54053	0.0607641
8.64223	2.56271	0.0548426
8.66441	2.5849	0.0502303
8.6866	2.60709	0.0455751
8.70879	2.62928	0.0437934
8.73098	2.65147	0.0520807
8.75317	2.67365	0.0596247
8.77535	2.69584	0.0584156
8.79754	2.71803	0.0580043
8.81973	2.74022	0.0557612
8.84192	2.76241	0.0539473
8.86411	2.78459	0.0486972
8.88629	2.80678	0.0489536
8.90848	2.82897	0.0481613
8.93067	2.85116	0.0466748
8.95286	2.87335	0.0468261
8.97505	2.89553	0.0530967
8.99723	2.91772	0.0546594
9.01942	2.93991	0.0587012
9.04161	2.9621	0.0538692
9.0638	2.98429	0.0496089
9.08599	3.00647	0.0500979
9.10817	3.02866	0.0514614
9.13036	3.05085	0.0527514
9.15255	3.07304	0.0559188
9.17474	3.09523	0.0516806
9.19693	3.11741	0.0504671
9.21911	3.1396	0.0559115
9.2413	3.16179	0.056935
9.26349	3.18398	0.0509416
9.28568	3.20617	0.0501326
9.30787	3.22835	0.0552074
9.33005	3.25054	0.0576725
9.35224	3.27273	0.0620039
9.37443	3.29492	0.0639199
9.39662	3.31711	0.067186
9.41881	3.33929	0.070759
9.44099	3.36148	0.0748821
9.46318	3.38367	0.07375
9.48537	3.40586	0.0755894
9.50756	3.42805	0.0735748
9.52975	3.45023	0.0749511
9.55193	3.47242	0.0728264
9.57412	3.49461	0.0726734
9.59631	3.5168	0.0747408
9.6185	3.53899	0.0729601
9.64069	3.56117	0.0744879
9.66287	3.58336	0.0774262
9.68506	3.60555	0.0744194
9.70725	3.62774	0.072154
9.72944	3.64993	0.0696514
9.75163	3.67211	0.0721221
9.77381	3.6943	0.076779
9.796	3.71649	0.0796284
9.81819	3.73868	0.0893741
9.84038	3.76087	0.0948129
9.86257	3.78305	0.0883896
9.88475	3.80524	0.0788977
9.90694	3.82743	0.0759245
9.92913	3.84962	0.0703766
9.95132	3.87181	0.074958
9.97351	3.89399	0.0763223
9.99569	3.91618	0.0746042
10.0179	3.93837	0.0763678
10.0401	3.96056	0.0786534
10.0623	3.98275	0.0804036
10.0844	4.00493	0.0796144
10.1066	4.02712	0.0725636
10.1288	4.04931	0.0642869
10.151	4.0715	0.0636624
10.1732	4.09369	0.0646656
10.1954	4.11587	0.0591529
10.2176	4.13806	0.0398313
10.2398	4.16025	0.012189
10.262	4.18244	0
10.2841	4.20463	0
10.3063	4.22681	0
10.3285	4.249	0
10.3507	4.27119	0
10.3729	4.29338	0
10.3951	4.31557	0
10.4173	4.33775	0
10.4395	4.35994	0
10.4616	4.38213	0.000823337
10.4838	4.40432	0.00533472
10.506	4.42651	0.0073306
10.5282	4.44869	0.00855225
10.5504	4.47088	0.0102632
10.5726	4.49307	0.0030007
10.5948	4.51526	0.00134516
10.617	4.53745	0
10.6391	4.55963	0
10.6613	4.58182	0
10.6835	4.60401	0
10.7057	4.6262	0
10.7279	4.64839	0
10.7501	4.67057	0.00229172
10.7723	4.69276	0.00267247
10.7945	4.71495	0.00191515
10.8167	4.73714	0.00190269
10.8388	4.75933	0
10.861	4.78151	0
10.8832	4.8037	0
10.9054	4.82589	0
10.9276	4.84808	0
10.9498	4.87027	0
10.972	4.89245	0
10.9942	4.91464	0
11.0163	4.93683	0
11.0385	4.95902	0
11.0607	4.98121	0
11.0829	5.00339	0
11.1051	5.02558	0
11.1273	5.04777	0
11.1495	5.06996	0
11.1717	5.09215	0
11.1938	5.11433	0
11.216	5.13652	0
11.2382	5.15871	0
11.2604	5.1809	0
11.2826	5.20309	0
11.3048	5.22527	0
11.327	5.24746	0
11.3492	5.26965	0
11.3714	5.29184	0
11.3935	5.31403	0
11.4157	5.33621	0
11.4379	5.3584	0
11.4601	5.38059	0
11.4823	5.40278	0
11.5045	5.42497	0
11.5267	5.44715	0
11.5489	5.46934	0
11.571	5.49153	0
11.5932	5.51372	0
11.6154	5.53591	0
11.6376	5.55809	0
11.6598	5.58028	0
11.682	5.60247	0
11.7042	5.62466	0
11.7264	5.64685	0
11.7485	5.66903	0
11.7707	5.69122	0
11.7929	5.71341	0
11.8151	5.7356	0
11.8373	5.75779	0
11.8595	5.77997	0
11.8817	5.80216	0
11.9039	5.82435	0
11.9261	5.84654	0
11.9482	5.86873	0
11.9704	5.89091	0
11.9926	5.9131	0
12.0148	5.93529	0
12.037	5.95748	0
12.0592	5.97967	0
12.0814	6.00185	0
12.1036	6.02404	0
12.1257	6.04623	0
12.1479	6.06842	0
