# x_abs_mm	x_rel_mm	value
4.95902	-1.12049	0.222443
4.98121	-1.09831	0.22883
5.00339	-1.07612	0.235015
5.02558	-1.05393	0.245299
5.04777	-1.03174	0.251771
5.06996	-1.00955	0.255784
5.09215	-0.987366	0.257798
5.11433	-0.965178	0.260121
5.13652	-0.94299	0.266864
5.15871	-0.920802	0.271453
5.1809	-0.898614	0.281677
5.20309	-0.876426	0.292947
5.22527	-0.854238	0.304031
5.24746	-0.83205	0.315491
5.26965	-0.809862	0.329168
5.29184	-0.787674	0.337735
5.31403	-0.765486	0.34407
5.33621	-0.743298	0.349756
5.3584	-0.72111	0.357458
5.38059	-0.698922	0.357369
5.40278	-0.676734	0.35423
5.42497	-0.654546	0.351662
5.44715	-0.632358	0.34691
5.46934	-0.61017	0.347468
5.49153	-0.587982	0.341996
5.51372	-0.565794	0.334355
5.53591	-0.543606	0.322846
5.55809	-0.521418	0.310445
5.58028	-0.49923	0.297941
5.60247	-0.477042	0.289433
5.62466	-0.454854	0.286268
5.64685	-0.432666	0.277605
5.66903	-0.410478	0.271566
5.69122	-0.38829	0.261355
5.71341	-0.366102	0.244811
5.7356	-0.343914	0.225736
5.75779	-0.321726	0.194684
5.77997	-0.299538	0.16942
5.80216	-0.27735	0.15005
5.82435	-0.255162	0.138957
5.84654	-0.232974	0.123186
5.86873	-0.210786	0.105695
5.89091	-0.188598	0.0821047
5.9131	-0.16641	0.0626655
5.93529	-0.144222	0.0263958
5.95748	-0.122034	0.00183292
5.97967	-0.099846	0
6.00185	-0.077658	0
6.02404	-0.05547	0
6.04623	-0.033282	0
6.06842	-0.011094	0
6.09061	0.011094	0
6.11279	0.033282	0
6.13498	0.05547	0
6.15717	0.077658	0
6.17936	0.099846	0
6.20155	0.122034	0
6.22373	0.144222	0
6.24592	0.16641	0
6.26811	0.188598	0
6.2903	0.210786	0
6.31249	0.232974	0
6.33467	0.255162	0
6.35686	0.27735	0
6.37905	0.299538	0
6.40124	0.321726	0
6.42343	0.343914	0
6.44561	0.366102	0
6.4678	0.38829	0
6.48999	0.410478	0
6.51218	0.432666	0
6.53437	0.454854	0
6.55655	0.477042	0
6.57874	0.49923	0
6.60093	0.521418	0
6.62312	0.543606	0
6.64531	0.565794	0
6.66749	0.587982	0
6.68968	0.61017	0
6.71187	0.632358	0
6.73406	0.654546	0
6.75625	0.676734	0
6.77843	0.698922	0.00296419
6.80062	0.72111	0.0225552
6.82281	0.743298	0.0588707
6.845	0.765486	0.0881077
6.86719	0.787674	0.121611
6.88937	0.809862	0.16546
6.91156	0.83205	0.201563
6.93375	0.854238	0.206493
6.95594	0.876426	0.19791
6.97813	0.898614	0.189935
7.00031	0.920802	0.185136
7.0225	0.94299	0.175732
7.04469	0.965178	0.162392
7.06688	0.987366	0.158314
7.08907	1.00955	0.152909
7.11125	1.03174	0.152994
7.13344	1.05393	0.150622
7.15563	1.07612	0.146443
7.17782	1.09831	0.150374
7.20001	1.12049	0.160696
7.22219	1.14268	0.16781
7.24438	1.16487	0.175286
7.26657	1.18706	0.180771
7.28876	1.20925	0.181184
7.31095	1.23143	0.178413
7.33313	1.25362	0.18038
7.35532	1.27581	0.179894
7.37751	1.298	0.184019
7.3997	1.32019	0.183114
7.42189	1.34237	0.183842
7.44407	1.36456	0.184129
7.46626	1.38675	0.184883
7.48845	1.40894	0.182973
7.51064	1.43113	0.180296
7.53283	1.45331	0.178491
7.55501	1.4755	0.175922
7.5772	1.49769	0.172431
7.59939	1.51988	0.178221
7.62158	1.54207	0.180947
7.64377	1.56425	0.181154
7.66595	1.58644	0.183412
7.68814	1.60863	0.185913
7.71033	1.63082	0.186832
7.73252	1.65301	0.192012
7.75471	1.67519	0.189553
7.77689	1.69738	0.189686
7.79908	1.71957	0.190763
7.82127	1.74176	0.190569
7.84346	1.76395	0.18444
7.86565	1.78613	0.182868
7.88783	1.80832	0.18117
7.91002	1.83051	0.18117
7.93221	1.8527	0.18439
7.9544	1.87489	0.184188
7.97659	1.89707	0.18725
7.99877	1.91926	0.185364
8.02096	1.94145	0.179593
8.04315	1.96364	0.17705
8.06534	1.98583	0.176042
8.08753	2.00801	0.173583
8.10971	2.0302	0.177376
8.1319	2.05239	0.181887
8.15409	2.07458	0.182012
8.17628	2.09677	0.178999
8.19847	2.11895	0.173553
8.22065	2.14114	0.168302
8.24284	2.16333	0.166387
8.26503	2.18552	0.17126
8.28722	2.20771	0.170759
8.30941	2.22989	0.172736
8.33159	2.25208	0.170365
8.35378	2.27427	0.16813
8.37597	2.29646	0.168178
8.39816	2.31865	0.172828
8.42035	2.34083	0.176106
8.44253	2.36302	0.172553
8.46472	2.38521	0.164535
8.48691	2.4074	0.160669
8.5091	2.42959	0.163758
8.53129	2.45177	0.160096
8.55347	2.47396	0.147551
8.57566	2.49615	0.139598
8.59785	2.51834	0.134838
8.62004	2.54053	0.126397
8.64223	2.56271	0.120496
8.66441	2.5849	0.118652
8.6866	2.60709	0.112042
8.70879	2.62928	0.103783
8.73098	2.65147	0.0981362
8.75317	2.67365	0.0909021
8.77535	2.69584	0.0826678
8.79754	2.71803	0.0817062
8.81973	2.74022	0.0827959
8.84192	2.76241	0.0790224
8.86411	2.78459	0.0769844
8.88629	2.80678	0.071758
8.90848	2.82897	0.0731206
8.93067	2.85116	0.0698505
8.95286	2.87335	0.0680348
8.97505	2.89553	0.069936
8.99723	2.91772	0.0668449
9.01942	2.93991	0.0661897
9.04161	2.9621	0.0715144
9.0638	2.98429	0.0764915
9.08599	3.00647	0.0735135
9.10817	3.02866	0.0732673
9.13036	3.05085	0.0750227
9.15255	3.07304	0.0794289
9.17474	3.09523	0.0804814
9.19693	3.11741	0.0790757
9.21911	3.1396	0.0723509
9.2413	3.16179	0.066965
9.26349	3.18398	0.0622893
9.28568	3.20617	0.0644833
9.30787	3.22835	0.0625192
9.33005	3.25054	0.0665479
9.35224	3.27273	0.068596
9.37443	3.29492	0.0701155
9.39662	3.31711	0.0657133
9.41881	3.33929	0.0629781
9.44099	3.36148	0.0574875
9.46318	3.38367	0.0609736
9.48537	3.40586	0.0650191
9.50756	3.42805	0.0658749
9.52975	3.45023	0.06429
9.55193	3.47242	0.0605392
9.57412	3.49461	0.0603917
9.59631	3.5168	0.0631309
9.6185	3.53899	0.0652454
9.64069	3.56117	0.0655195
9.66287	3.58336	0.0629166
9.68506	3.60555	0.0616875
9.70725	3.62774	0.0587552
9.72944	3.64993	0.0557035
9.75163	3.67211	0.0604255
9.77381	3.6943	0.0662876
9.796	3.71649	0.0704823
9.81819	3.73868	0.0717656
9.84038	3.76087	0.063893
9.86257	3.78305	0.0657574
9.88475	3.80524	0.0655929
9.90694	3.82743	0.0639239
9.92913	3.84962	0.0650689
9.95132	3.87181	0.0571805
9.97351	3.89399	0.0540674
9.99569	3.91618	0.0536384
10.0179	3.93837	0.0521444
10.0401	3.96056	0.047545
10.0623	3.98275	0.043835
10.0844	4.00493	0.0365771
10.1066	4.02712	0.0359811
10.1288	4.04931	0.0346878
10.151	4.0715	0.0330814
10.1732	4.09369	0.0258388
10.1954	4.11587	0.0279868
10.2176	4.13806	0.0219579
10.2398	4.16025	0.0106304
10.262	4.18244	0
10.2841	4.20463	0
10.3063	4.22681	0
10.3285	4.249	0.000474169
10.3507	4.27119	-0.000110816
10.3729	4.29338	0.00335589
10.3951	4.31557	0.00554441
10.4173	4.33775	0.00442624
10.4395	4.35994	0.00402078
10.4616	4.38213	0.00158643
10.4838	4.40432	0.00261056
10.506	4.42651	0.00578755
10.5282	4.44869	0.00518481
10.5504	4.47088	0.0100037
10.5726	4.49307	0.0172747
10.5948	4.51526	0.0156559
10.617	4.53745	0.0126293
10.6391	4.55963	0.0103734
10.6613	4.58182	0.0101444
10.6835	4.60401	0.0111528
10.7057	4.6262	0.0153414
10.7279	4.64839	0.0224524
10.7501	4.67057	0.0187599
10.7723	4.69276	0.0208131
10.7945	4.71495	0.0337247
10.8167	4.73714	0.0416817
10.8388	4.75933	0.0472743
10.861	4.78151	0.0551499
10.8832	4.8037	0.0559085
10.9054	4.82589	0.0464923
10.9276	4.84808	0.0261976
10.9498	4.87027	0.0137459
10.972	4.89245	0.0126181
10.9942	4.91464	0.0110574
11.0163	4.93683	0.00530979
11.0385	4.95902	-0.00180481
11.0607	4.98121	6.35212e-05
11.0829	5.00339	0
11.1051	5.02558	0
11.1273	5.04777	0
11.1495	5.06996	0
11.1717	5.09215	0
11.1938	5.11433	0
11.216	5.13652	0
11.2382	5.15871	0
11.2604	5.1809	0
11.2826	5.20309	0
11.3048	5.22527	0
11.327	5.24746	0
11.3492	5.26965	0
11.3714	5.29184	0
11.3935	5.31403	0
11.4157	5.33621	0
11.4379	5.3584	0
11.4601	5.38059	0
11.4823	5.40278	0
11.5045	5.42497	0
11.5267	5.44715	0
11.5489	5.46934	0
11.571	5.49153	0
11.5932	5.51372	0
11.6154	5.53591	0
11.6376	5.55809	0
11.6598	5.58028	0
11.682	5.60247	0
11.7042	5.62466	0
11.7264	5.64685	0
11.7485	5.66903	0
11.7707	5.69122	0
11.7929	5.71341	0
11.8151	5.7356	0
11.8373	5.75779	0
11.8595	5.77997	0
11.8817	5.80216	0
11.9039	5.82435	0
11.9261	5.84654	0
11.9482	5.86873	0
11.9704	5.89091	0
11.9926	5.9131	0
12.0148	5.93529	0
12.037	5.95748	0
12.0592	5.97967	0
12.0814	6.00185	0
12.1036	6.02404	0
12.1257	6.04623	0
12.1479	6.06842	0
