# x_abs_mm	x_rel_mm	value
4.93683	-1.14268	0.147457
4.95902	-1.12049	0.152797
4.98121	-1.09831	0.157702
5.00339	-1.07612	0.162443
5.02558	-1.05393	0.163503
5.04777	-1.03174	0.164796
5.06996	-1.00955	0.164109
5.09215	-0.987366	0.168212
5.11433	-0.965178	0.17237
5.13652	-0.94299	0.178983
5.15871	-0.920802	0.189875
5.1809	-0.898614	0.197419
5.20309	-0.876426	0.203227
5.22527	-0.854238	0.21362
5.24746	-0.83205	0.218671
5.26965	-0.809862	0.227055
5.29184	-0.787674	0.239902
5.31403	-0.765486	0.251181
5.33621	-0.743298	0.263458
5.3584	-0.72111	0.27263
5.38059	-0.698922	0.278902
5.40278	-0.676734	0.287705
5.42497	-0.654546	0.29894
5.44715	-0.632358	0.307307
5.46934	-0.61017	0.311252
5.49153	-0.587982	0.311692
5.51372	-0.565794	0.315856
5.53591	-0.543606	0.322968
5.55809	-0.521418	0.326949
5.58028	-0.49923	0.332737
5.60247	-0.477042	0.335111
5.62466	-0.454854	0.333573
5.64685	-0.432666	0.32899
5.66903	-0.410478	0.319492
5.69122	-0.38829	0.313237
5.71341	-0.366102	0.306262
5.7356	-0.343914	0.307803
5.75779	-0.321726	0.31778
5.77997	-0.299538	0.32846
5.80216	-0.27735	0.329359
5.82435	-0.255162	0.216245
5.84654	-0.232974	0.0960304
5.86873	-0.210786	0.00803457
5.89091	-0.188598	0
5.9131	-0.16641	0
5.93529	-0.144222	0
5.95748	-0.122034	0
5.97967	-0.099846	0
6.00185	-0.077658	0
6.02404	-0.05547	0
6.04623	-0.033282	0
6.06842	-0.011094	0
6.09061	0.011094	0
6.11279	0.033282	0
6.13498	0.05547	0
6.15717	0.077658	0
6.17936	0.099846	0
6.20155	0.122034	0
6.22373	0.144222	0
6.24592	0.16641	0
6.26811	0.188598	0
6.2903	0.210786	0
6.31249	0.232974	0
6.33467	0.255162	0
6.35686	0.27735	0
6.37905	0.299538	0
6.40124	0.321726	0
6.42343	0.343914	0
6.44561	0.366102	0
6.4678	0.38829	0
6.48999	0.410478	0
6.51218	0.432666	0
6.53437	0.454854	0
6.55655	0.477042	0.00340203
6.57874	0.49923	0.00985434
6.60093	0.521418	0.0152831
6.62312	0.543606	0.029027
6.64531	0.565794	0.0496175
6.66749	0.587982	0.0682004
6.68968	0.61017	0.0974894
6.71187	0.632358	0.16212
6.73406	0.654546	0.199425
6.75625	0.676734	0.214667
6.77843	0.698922	0.224416
6.80062	0.72111	0.227206
6.82281	0.743298	0.22065
6.845	0.765486	0.211665
6.86719	0.787674	0.204281
6.88937	0.809862	0.206703
6.91156	0.83205	0.211151
6.93375	0.854238	0.214461
6.95594	0.876426	0.21615
6.97813	0.898614	0.217553
7.00031	0.920802	0.220736
7.0225	0.94299	0.22002
7.04469	0.965178	0.220512
7.06688	0.987366	0.213557
7.08907	1.00955	0.200478
7.11125	1.03174	0.183568
7.13344	1.05393	0.172301
7.15563	1.07612	0.167614
7.17782	1.09831	0.163927
7.20001	1.12049	0.15925
7.22219	1.14268	0.156339
7.24438	1.16487	0.148632
7.26657	1.18706	0.142639
7.28876	1.20925	0.138433
7.31095	1.23143	0.135675
7.33313	1.25362	0.138705
7.35532	1.27581	0.137489
7.37751	1.298	0.132474
7.3997	1.32019	0.135337
7.42189	1.34237	0.137452
7.44407	1.36456	0.136386
7.46626	1.38675	0.135652
7.48845	1.40894	0.13659
7.51064	1.43113	0.138279
7.53283	1.45331	0.137517
7.55501	1.4755	0.139716
7.5772	1.49769	0.137765
7.59939	1.51988	0.139576
7.62158	1.54207	0.139153
7.64377	1.56425	0.138257
7.66595	1.58644	0.137579
7.68814	1.60863	0.135866
7.71033	1.63082	0.140801
7.73252	1.65301	0.147694
7.75471	1.67519	0.148529
7.77689	1.69738	0.146631
7.79908	1.71957	0.147293
7.82127	1.74176	0.148932
7.84346	1.76395	0.150961
7.86565	1.78613	0.152372
7.88783	1.80832	0.15194
7.91002	1.83051	0.149311
7.93221	1.8527	0.156228
7.9544	1.87489	0.15839
7.97659	1.89707	0.159428
7.99877	1.91926	0.1638
8.02096	1.94145	0.160293
8.04315	1.96364	0.155568
8.06534	1.98583	0.154404
8.08753	2.00801	0.158552
8.10971	2.0302	0.159284
8.1319	2.05239	0.1585
8.15409	2.07458	0.157445
8.17628	2.09677	0.155649
8.19847	2.11895	0.157327
8.22065	2.14114	0.155197
8.24284	2.16333	0.154463
8.26503	2.18552	0.155024
8.28722	2.20771	0.151453
8.30941	2.22989	0.149674
8.33159	2.25208	0.146732
8.35378	2.27427	0.145771
8.37597	2.29646	0.141819
8.39816	2.31865	0.143466
8.42035	2.34083	0.14535
8.44253	2.36302	0.13929
8.46472	2.38521	0.133113
8.48691	2.4074	0.122594
8.5091	2.42959	0.115017
8.53129	2.45177	0.105502
8.55347	2.47396	0.0978025
8.57566	2.49615	0.095455
8.59785	2.51834	0.091817
8.62004	2.54053	0.0895864
8.64223	2.56271	0.0833597
8.66441	2.5849	0.0717869
8.6866	2.60709	0.0665646
8.70879	2.62928	0.0609744
8.73098	2.65147	0.0480644
8.75317	2.67365	0.0398008
8.77535	2.69584	0.0345506
8.79754	2.71803	0.0349133
8.81973	2.74022	0.0330032
8.84192	2.76241	0.0444578
8.86411	2.78459	0.0528476
8.88629	2.80678	0.0527225
8.90848	2.82897	0.0556172
8.93067	2.85116	0.0590583
8.95286	2.87335	0.0600266
8.97505	2.89553	0.0556228
8.99723	2.91772	0.0500847
9.01942	2.93991	0.0474572
9.04161	2.9621	0.0431666
9.0638	2.98429	0.0377975
9.08599	3.00647	0.035389
9.10817	3.02866	0.0323161
9.13036	3.05085	0.0314289
9.15255	3.07304	0.0321625
9.17474	3.09523	0.0322133
9.19693	3.11741	0.0235997
9.21911	3.1396	0.0281123
9.2413	3.16179	0.031356
9.26349	3.18398	0.0354832
9.28568	3.20617	0.0373148
9.30787	3.22835	0.0376671
9.33005	3.25054	0.0370201
9.35224	3.27273	0.0358556
9.37443	3.29492	0.0387832
9.39662	3.31711	0.0443581
9.41881	3.33929	0.0485884
9.44099	3.36148	0.0442044
9.46318	3.38367	0.0379398
9.48537	3.40586	0.032553
9.50756	3.42805	0.0316017
9.52975	3.45023	0.029093
9.55193	3.47242	0.0329406
9.57412	3.49461	0.03883
9.59631	3.5168	0.0350107
9.6185	3.53899	0.0324832
9.64069	3.56117	0.0321556
9.66287	3.58336	0.0278054
9.68506	3.60555	0.0304744
9.70725	3.62774	0.0314428
9.72944	3.64993	0.0367024
9.75163	3.67211	0.0400449
9.77381	3.6943	0.0402808
9.796	3.71649	0.0378674
9.81819	3.73868	0.0387607
9.84038	3.76087	0.0379058
9.86257	3.78305	0.0424816
9.88475	3.80524	0.0439404
9.90694	3.82743	0.0420468
9.92913	3.84962	0.0404022
9.95132	3.87181	0.0425198
9.97351	3.89399	0.0474093
9.99569	3.91618	0.0478325
10.0179	3.93837	0.0431978
10.0401	3.96056	0.0437507
10.0623	3.98275	0.0428769
10.0844	4.00493	0.038861
10.1066	4.02712	0.0340524
10.1288	4.04931	0.0315528
10.151	4.0715	0.0318834
10.1732	4.09369	0.0285869
10.1954	4.11587	0.0225923
10.2176	4.13806	0.0168817
10.2398	4.16025	0.00992115
10.262	4.18244	0.00602085
10.2841	4.20463	0.00812394
10.3063	4.22681	0
10.3285	4.249	0
10.3507	4.27119	0
10.3729	4.29338	0
10.3951	4.31557	0
10.4173	4.33775	0
10.4395	4.35994	0.00209694
10.4616	4.38213	0.00731309
10.4838	4.40432	0.00545865
10.506	4.42651	0.00285192
10.5282	4.44869	0.0065603
10.5504	4.47088	0.00693025
10.5726	4.49307	0.00609389
10.5948	4.51526	0.0103752
10.617	4.53745	0.00797715
10.6391	4.55963	0.00177898
10.6613	4.58182	-0.000723681
10.6835	4.60401	0.00259483
10.7057	4.6262	0.0062914
10.7279	4.64839	0.0121126
10.7501	4.67057	0.0125089
10.7723	4.69276	0.0142822
10.7945	4.71495	0.0122223
10.8167	4.73714	0.00903451
10.8388	4.75933	0.00188193
10.861	4.78151	-0.00314594
10.8832	4.8037	-0.00653367
10.9054	4.82589	-0.0145846
10.9276	4.84808	-0.0276675
10.9498	4.87027	-0.0268703
10.972	4.89245	-0.0156564
10.9942	4.91464	-0.0110198
11.0163	4.93683	-0.00232824
11.0385	4.95902	-0.0024601
11.0607	4.98121	0
11.0829	5.00339	0
11.1051	5.02558	0.000615609
11.1273	5.04777	-5.6773e-05
11.1495	5.06996	0.00108264
11.1717	5.09215	0.000631001
11.1938	5.11433	-0.00252364
11.216	5.13652	0
11.2382	5.15871	0
11.2604	5.1809	0
11.2826	5.20309	0
11.3048	5.22527	0
11.327	5.24746	0
11.3492	5.26965	0
11.3714	5.29184	0
11.3935	5.31403	0
11.4157	5.33621	0
11.4379	5.3584	0
11.4601	5.38059	0
11.4823	5.40278	0
11.5045	5.42497	0
11.5267	5.44715	0
11.5489	5.46934	0
11.571	5.49153	0
11.5932	5.51372	0
11.6154	5.53591	0
11.6376	5.55809	0
11.6598	5.58028	0
11.682	5.60247	0
11.7042	5.62466	0
11.7264	5.64685	0
11.7485	5.66903	0
11.7707	5.69122	0
11.7929	5.71341	0
11.8151	5.7356	0
11.8373	5.75779	0
11.8595	5.77997	0
11.8817	5.80216	0
11.9039	5.82435	0
11.9261	5.84654	0
11.9482	5.86873	0
11.9704	5.89091	0
11.9926	5.9131	0
12.0148	5.93529	0
12.037	5.95748	0
12.0592	5.97967	0
12.0814	6.00185	0
12.1036	6.02404	-0.00683494
12.1257	6.04623	0
12.1479	6.06842	0
