# x_mm	value
0.0168561	6.0663
0.0505682	8.31679
0.0842803	9.29777
0.117992	11.0516
0.151705	11.8643
0.185417	12.8866
0.219129	13.2616
0.252841	14.0395
0.286553	15.2537
0.320265	15.2117
0.353977	15.6166
0.387689	16.0497
0.421402	16.8876
0.455114	17.321
0.488826	17.9565
0.522538	18.5228
0.55625	18.6795
0.589962	19.4728
0.623674	19.7883
0.657386	19.9895
0.691098	20.2237
0.724811	20.3466
0.758523	21.228
0.792235	21.7458
0.825947	22.0552
0.859659	22.757
0.893371	23.7699
0.927083	24.2757
0.960795	24.6096
0.994508	24.6289
1.02822	25.3151
1.06193	26.6161
1.09564	27.016
1.12936	28.0661
1.16307	28.7583
1.19678	28.5123
1.23049	29.0697
1.2642	29.4749
1.29792	30.0695
1.33163	30.0712
1.36534	30.3157
1.39905	30.8452
1.43277	30.6107
1.46648	30.8308
1.50019	31.1565
1.5339	30.6852
1.56761	29.518
1.60133	27.7187
1.63504	26.6765
1.66875	24.869
1.70246	22.6267
1.73617	21.0831
1.76989	18.6484
1.8036	17.4332
1.83731	15.9837
1.87102	13.1209
1.90473	12.2787
1.93845	9.50518
1.97216	7.64613
2.00587	6.56669
2.03958	5.27827
2.0733	4.19172
2.10701	3.24012
2.14072	2.50944
2.17443	2.86257
2.20814	2.69375
2.24186	2.22034
2.27557	1.38524
2.30928	1.45863
2.34299	1.46995
2.3767	1.91473
2.41042	1.74036
2.44413	2.78401
2.47784	2.94726
2.51155	3.36018
2.54527	4.66405
2.57898	5.33162
2.61269	5.87141
2.6464	7.08821
2.68011	8.68784
2.71383	10.5808
2.74754	12.2175
2.78125	13.8483
2.81496	15.0475
2.84867	15.9586
2.88239	16.9639
2.9161	17.3423
2.94981	17.8412
2.98352	18.7538
3.01723	19.5668
3.05095	18.8616
3.08466	18.9588
3.11837	19.3839
3.15208	19.1575
3.1858	18.5111
3.21951	18.1178
3.25322	18.47
3.28693	18.5232
3.32064	17.4438
3.35436	17.454
3.38807	16.828
3.42178	16.9899
3.45549	16.8321
3.4892	16.8769
3.52292	16.6619
3.55663	16.3899
3.59034	16.4815
3.62405	16.0388
3.65777	15.2353
3.69148	14.9766
3.72519	14.6112
3.7589	14.2851
3.79261	13.6015
3.82633	13.3078
3.86004	13.0321
3.89375	13.1182
3.92746	12.8995
3.96117	12.1148
3.99489	12.046
4.0286	11.8853
4.06231	11.88
4.09602	11.8045
4.12973	11.3812
4.16345	10.5445
4.19716	10.5318
4.23087	9.30839
4.26458	8.84218
4.2983	8.28848
4.33201	7.75357
4.36572	7.42213
4.39943	7.05435
4.43314	5.6959
