# x_mm	value
0.0168561	5.19011
0.0505682	7.18247
0.0842803	9.2728
0.117992	10.316
0.151705	11.2096
0.185417	12.5764
0.219129	13.0686
0.252841	14.0003
0.286553	14.2669
0.320265	14.505
0.353977	15.6855
0.387689	15.8745
0.421402	15.8056
0.455114	16.5144
0.488826	16.2203
0.522538	17.4498
0.55625	16.9999
0.589962	17.7325
0.623674	17.495
0.657386	18.1543
0.691098	18.6737
0.724811	19.0387
0.758523	19.6966
0.792235	19.75
0.825947	22.1316
0.859659	18.5648
0.893371	21.0044
0.927083	21.8674
0.960795	22.3305
0.994508	22.7975
1.02822	23.2675
1.06193	23.66
1.09564	23.3169
1.12936	23.8358
1.16307	24.8813
1.19678	24.5218
1.23049	25.7968
1.2642	26.0067
1.29792	27.085
1.33163	27.3989
1.36534	27.9296
1.39905	28.1721
1.43277	28.496
1.46648	28.3072
1.50019	28.4372
1.5339	27.7569
1.56761	27.2688
1.60133	26.2595
1.63504	25.9398
1.66875	24.211
1.70246	22.7749
1.73617	21.6032
1.76989	19.6307
1.8036	18.7441
1.83731	17.6443
1.87102	16.0374
1.90473	14.5547
1.93845	11.4056
1.97216	9.86586
2.00587	7.34513
2.03958	5.53268
2.0733	4.09366
2.10701	2.72077
2.14072	2.59947
2.17443	2.86252
2.20814	1.96483
2.24186	1.39408
2.27557	2.39104
2.30928	0.894247
2.34299	0.957517
2.3767	1.67885
2.41042	2.14773
2.44413	2.55272
2.47784	3.38887
2.51155	4.15332
2.54527	4.69092
2.57898	5.76179
2.61269	5.5301
2.6464	7.31576
2.68011	8.43122
2.71383	9.11374
2.74754	10.2442
2.78125	11.0619
2.81496	11.4187
2.84867	12.1865
2.88239	12.4592
2.9161	13.1097
2.94981	14.1439
2.98352	13.8995
3.01723	14.9369
3.05095	15.0446
3.08466	15.0708
3.11837	15.0756
3.15208	14.7605
3.1858	14.1988
3.21951	14.8567
3.25322	13.447
3.28693	14.1218
3.32064	13.9632
3.35436	13.844
3.38807	12.9955
3.42178	12.6328
3.45549	11.9856
3.4892	10.9759
3.52292	10.9521
3.55663	11.0217
3.59034	9.95112
3.62405	9.71118
3.65777	9.35737
3.69148	9.58104
3.72519	9.24292
3.7589	8.74464
3.79261	9.34942
3.82633	6.31584
3.86004	8.18122
3.89375	8.00671
3.92746	7.27941
3.96117	6.66593
3.99489	5.78342
4.0286	5.31292
4.06231	4.73721
4.09602	4.2851
4.12973	3.79956
4.16345	3.8175
4.19716	3.84497
4.23087	3.19176
4.26458	3.27405
4.2983	4.0432
4.33201	4.05658
4.36572	3.89954
4.39943	5.00532
4.43314	4.57263
