# x_mm	value
0.0168561	7.79241
0.0505682	9.76229
0.0842803	11.7582
0.117992	12.7629
0.151705	13.8592
0.185417	14.6315
0.219129	14.8808
0.252841	16.2897
0.286553	16.5438
0.320265	16.6313
0.353977	17.865
0.387689	17.9442
0.421402	18.2877
0.455114	18.7906
0.488826	18.7904
0.522538	19.8969
0.55625	19.6191
0.589962	20.3494
0.623674	20.2606
0.657386	20.9001
0.691098	21.2986
0.724811	21.8628
0.758523	22.3167
0.792235	22.5161
0.825947	24.5744
0.859659	23.2282
0.893371	24.4406
0.927083	24.7958
0.960795	25.7189
0.994508	26.4379
1.02822	26.8247
1.06193	27.2482
1.09564	27.5632
1.12936	27.9055
1.16307	28.9933
1.19678	28.9072
1.23049	30.3424
1.2642	31.3251
1.29792	32.4277
1.33163	32.8417
1.36534	33.4604
1.39905	34.0439
1.43277	34.8787
1.46648	34.9323
1.50019	35.4096
1.5339	34.94
1.56761	34.2618
1.60133	33.3372
1.63504	32.905
1.66875	30.6687
1.70246	28.8066
1.73617	27.6474
1.76989	24.7717
1.8036	23.2966
1.83731	21.4573
1.87102	18.9858
1.90473	17.6491
1.93845	10.7391
1.97216	10.3471
2.00587	8.25589
2.03958	5.93284
2.0733	4.08371
2.10701	2.51164
2.14072	3.09049
2.17443	3.31375
2.20814	2.28669
2.24186	1.97147
2.27557	2.16024
2.30928	2.04339
2.34299	2.03742
2.3767	2.46564
2.41042	2.40206
2.44413	3.08224
2.47784	4.18279
2.51155	5.03731
2.54527	5.94982
2.57898	6.86535
2.61269	7.22775
2.6464	8.67431
2.68011	10.0239
2.71383	10.5615
2.74754	12.1611
2.78125	13.1201
2.81496	14.1594
2.84867	14.7808
2.88239	15.3244
2.9161	16.0258
2.94981	16.8272
2.98352	16.8075
3.01723	18.3134
3.05095	18.2465
3.08466	18.7983
3.11837	18.389
3.15208	18.4499
3.1858	18.0237
3.21951	18.6671
3.25322	16.7979
3.28693	18.0235
3.32064	17.6433
3.35436	17.3941
3.38807	16.833
3.42178	15.9148
3.45549	15.173
3.4892	14.4778
3.52292	14.0046
3.55663	14.0976
3.59034	13.3604
3.62405	13.2537
3.65777	12.8455
3.69148	13.1511
3.72519	12.4821
3.7589	12.0965
3.79261	12.5487
3.82633	9.43723
3.86004	11.0917
3.89375	10.7262
3.92746	10.1276
3.96117	9.50796
3.99489	8.25805
4.0286	7.92925
4.06231	7.08516
4.09602	6.84437
4.12973	6.47497
4.16345	6.43108
4.19716	6.38621
4.23087	5.67236
4.26458	5.45496
4.2983	5.86299
4.33201	5.96466
4.36572	5.7786
4.39943	6.25392
4.43314	5.53915
