# x_mm	value
0.0168561	8.78363
0.0505682	11.8276
0.0842803	12.9999
0.117992	15.0614
0.151705	16.2964
0.185417	17.1069
0.219129	17.6435
0.252841	18.3255
0.286553	19.5832
0.320265	19.8473
0.353977	20.5666
0.387689	20.8609
0.421402	21.7701
0.455114	22.0754
0.488826	22.4413
0.522538	23.1788
0.55625	23.1771
0.589962	23.9407
0.623674	24.5578
0.657386	24.5242
0.691098	24.8687
0.724811	25.1328
0.758523	25.9018
0.792235	26.3997
0.825947	26.7774
0.859659	27.8825
0.893371	29.0907
0.927083	29.3422
0.960795	29.8147
0.994508	31.2706
1.02822	31.0534
1.06193	32.2813
1.09564	32.9492
1.12936	34.1461
1.16307	34.957
1.19678	35.207
1.23049	35.75
1.2642	36.215
1.29792	36.8623
1.33163	37.0847
1.36534	37.8331
1.39905	38.6221
1.43277	38.4786
1.46648	38.7971
1.50019	39.2811
1.5339	38.5209
1.56761	37.5877
1.60133	35.7496
1.63504	33.8839
1.66875	32.0961
1.70246	29.0381
1.73617	26.8372
1.76989	24.0047
1.8036	22.1855
1.83731	19.752
1.87102	16.7219
1.90473	14.794
1.93845	11.5853
1.97216	9.27466
2.00587	7.45522
2.03958	5.76295
2.0733	4.65034
2.10701	3.35614
2.14072	3.0902
2.17443	2.89495
2.20814	2.4043
2.24186	2.54368
2.27557	2.07337
2.30928	2.26954
2.34299	2.18573
2.3767	2.85027
2.41042	3.55198
2.44413	3.87983
2.47784	4.33737
2.51155	4.89885
2.54527	6.04343
2.57898	7.10255
2.61269	7.87026
2.6464	9.57893
2.68011	11.0074
2.71383	13.5316
2.74754	14.9058
2.78125	17.2127
2.81496	18.5611
2.84867	19.7825
2.88239	21.2689
2.9161	21.8972
2.94981	22.1718
2.98352	22.7614
3.01723	24.1354
3.05095	23.522
3.08466	23.1175
3.11837	23.8075
3.15208	23.0537
3.1858	22.9093
3.21951	22.7643
3.25322	22.4241
3.28693	22.3918
3.32064	21.6077
3.35436	20.965
3.38807	20.7629
3.42178	20.8082
3.45549	20.3905
3.4892	20.4108
3.52292	20.1318
3.55663	19.8325
3.59034	19.8733
3.62405	19.2188
3.65777	18.2659
3.69148	18.3876
3.72519	17.5151
3.7589	17.4514
3.79261	16.6815
3.82633	16.4781
3.86004	16.012
3.89375	15.8319
3.92746	15.516
3.96117	14.9994
3.99489	15.3686
4.0286	14.782
4.06231	14.8296
4.09602	14.4031
4.12973	14.2964
4.16345	12.8455
4.19716	12.8783
4.23087	11.2785
4.26458	11.2225
4.2983	10.5195
4.33201	9.40886
4.36572	9.03598
4.39943	8.01513
4.43314	6.51741
