# x_mm	value
0.0168561	4.8211
0.0505682	5.97203
0.0842803	6.12998
0.117992	6.03977
0.151705	6.51715
0.185417	6.78583
0.219129	6.29846
0.252841	5.65861
0.286553	5.979
0.320265	6.29984
0.353977	6.55696
0.387689	6.04332
0.421402	6.50268
0.455114	7.00974
0.488826	7.60275
0.522538	8.12163
0.55625	8.57528
0.589962	8.97674
0.623674	9.34208
0.657386	8.79521
0.691098	8.71458
0.724811	9.29719
0.758523	8.92375
0.792235	9.90612
0.825947	9.16979
0.859659	9.74913
0.893371	10.6386
0.927083	10.7249
0.960795	11.8932
0.994508	12.0693
1.02822	12.8661
1.06193	13.4727
1.09564	14.4657
1.12936	15.2421
1.16307	15.9623
1.19678	17.1769
1.23049	18.5918
1.2642	20.5577
1.29792	21.7332
1.33163	23.3459
1.36534	24.6436
1.39905	26.8182
1.43277	27.064
1.46648	28.2431
1.50019	29.2532
1.5339	29.5389
1.56761	30.0698
1.60133	29.3373
1.63504	28.4824
1.66875	28.3551
1.70246	26.4365
1.73617	24.5596
1.76989	22.2236
1.8036	19.9768
1.83731	17.9651
1.87102	14.7556
1.90473	12.6206
1.93845	10.1863
1.97216	7.44322
2.00587	5.35671
2.03958	3.90475
2.0733	2.23609
2.10701	2.32115
2.14072	2.44105
2.17443	2.2835
2.20814	2.07438
2.24186	2.74353
2.27557	2.3854
2.30928	2.22652
2.34299	3.01948
2.3767	3.91643
2.41042	5.64209
2.44413	6.41507
2.47784	9.08416
2.51155	11.4035
2.54527	13.8236
2.57898	15.8355
2.61269	17.1489
2.6464	18.4898
2.68011	18.647
2.71383	19.1985
2.74754	19.3409
2.78125	19.2342
2.81496	19.3927
2.84867	19.0879
2.88239	18.8557
2.9161	19.6269
2.94981	18.8453
2.98352	18.8437
3.01723	18.3272
3.05095	17.5433
3.08466	16.7995
3.11837	16.1719
3.15208	16.226
3.1858	15.09
3.21951	14.6928
3.25322	14.2375
3.28693	13.9391
3.32064	13.1597
3.35436	12.3353
3.38807	11.7384
3.42178	10.5917
3.45549	9.68373
3.4892	9.27036
3.52292	8.51613
3.55663	7.63964
3.59034	7.16194
3.62405	7.05819
3.65777	6.59382
3.69148	6.64855
3.72519	5.96516
3.7589	5.3048
3.79261	4.51902
3.82633	4.9447
3.86004	4.9857
3.89375	5.09371
3.92746	4.77198
3.96117	5.12093
3.99489	5.37877
4.0286	5.60559
4.06231	6.21845
4.09602	6.39665
4.12973	6.30338
4.16345	6.07976
4.19716	6.45423
4.23087	6.12486
4.26458	6.50885
4.2983	5.98638
4.33201	5.43326
4.36572	5.0833
4.39943	4.21028
4.43314	2.29155
