# x_mm	value
0.0168561	5.51803
0.0505682	6.98519
0.0842803	8.2313
0.117992	9.44335
0.151705	10.4988
0.185417	11.229
0.219129	11.873
0.252841	12.7673
0.286553	12.8632
0.320265	13.7225
0.353977	13.9822
0.387689	14.192
0.421402	14.9755
0.455114	15.4881
0.488826	15.7718
0.522538	15.731
0.55625	16.1395
0.589962	16.372
0.623674	17.0346
0.657386	17.6764
0.691098	17.6807
0.724811	17.7655
0.758523	18.2776
0.792235	18.672
0.825947	19.6827
0.859659	20.5684
0.893371	21.4123
0.927083	22.0782
0.960795	22.7106
0.994508	22.6587
1.02822	23.9612
1.06193	24.6135
1.09564	25.0874
1.12936	25.4071
1.16307	26.3746
1.19678	27.345
1.23049	27.4507
1.2642	29.0853
1.29792	29.8884
1.33163	31.158
1.36534	32.3634
1.39905	32.2956
1.43277	32.812
1.46648	33.401
1.50019	33.3683
1.5339	32.4121
1.56761	31.2427
1.60133	30.421
1.63504	28.7418
1.66875	27.8395
1.70246	25.5605
1.73617	23.3241
1.76989	21.8745
1.8036	19.7937
1.83731	18.0302
1.87102	16.21
1.90473	13.7281
1.93845	11.0001
1.97216	8.95672
2.00587	6.14974
2.03958	4.30786
2.0733	3.97549
2.10701	2.31817
2.14072	2.97278
2.17443	3.04771
2.20814	1.95342
2.24186	2.51514
2.27557	2.72351
2.30928	2.44613
2.34299	2.56478
2.3767	2.76
2.41042	4.02156
2.44413	4.80752
2.47784	5.79504
2.51155	7.30906
2.54527	9.45164
2.57898	10.8867
2.61269	11.7375
2.6464	12.4236
2.68011	12.7115
2.71383	13.3112
2.74754	13.8309
2.78125	14.4241
2.81496	15.4711
2.84867	16.1883
2.88239	16.2099
2.9161	16.1708
2.94981	16.387
2.98352	16.0926
3.01723	16.0493
3.05095	15.6807
3.08466	15.0414
3.11837	14.6389
3.15208	14.5368
3.1858	14.1681
3.21951	14.1543
3.25322	13.3567
3.28693	12.9781
3.32064	10.0718
3.35436	10.5297
3.38807	10.8176
3.42178	9.96102
3.45549	9.50475
3.4892	9.59743
3.52292	8.79209
3.55663	8.27313
3.59034	7.93718
3.62405	7.33718
3.65777	6.74243
3.69148	5.85027
3.72519	6.10444
3.7589	5.58528
3.79261	6.019
3.82633	6.63962
3.86004	6.51827
3.89375	6.85032
3.92746	7.30945
3.96117	7.87389
3.99489	8.45876
4.0286	8.27408
4.06231	8.43337
4.09602	8.78721
4.12973	9.03108
4.16345	8.79556
4.19716	9.00856
4.23087	8.48496
4.26458	8.61249
4.2983	8.16199
4.33201	7.58621
4.36572	7.3311
4.39943	5.78207
4.43314	4.72322
