# x_mm	value
0.0168561	7.46527
0.0505682	7.21708
0.0842803	5.63248
0.117992	5.50662
0.151705	5.26721
0.185417	4.98527
0.219129	4.65693
0.252841	4.38473
0.286553	4.7205
0.320265	4.72985
0.353977	4.50847
0.387689	4.50207
0.421402	5.51685
0.455114	5.62903
0.488826	6.06306
0.522538	6.55988
0.55625	6.55237
0.589962	7.29678
0.623674	7.72159
0.657386	7.4991
0.691098	7.56752
0.724811	8.2453
0.758523	7.8957
0.792235	8.68988
0.825947	7.97791
0.859659	8.29299
0.893371	9.4442
0.927083	10.1968
0.960795	10.9269
0.994508	11.4861
1.02822	12.8217
1.06193	13.1646
1.09564	14.4103
1.12936	14.8437
1.16307	15.4175
1.19678	17.1304
1.23049	18.671
1.2642	20.2566
1.29792	21.3609
1.33163	23.1522
1.36534	23.9013
1.39905	26.3371
1.43277	26.7532
1.46648	27.7496
1.50019	28.6241
1.5339	28.8758
1.56761	29.2871
1.60133	28.5328
1.63504	27.2278
1.66875	26.5999
1.70246	24.3442
1.73617	22.2373
1.76989	19.1472
1.8036	15.7338
1.83731	12.9868
1.87102	10.5939
1.90473	7.63414
1.93845	5.7377
1.97216	3.51538
2.00587	2.07776
2.03958	0.970578
2.0733	-0.0128445
2.10701	-0.165755
2.14072	-0.18015
2.17443	0.681532
2.20814	1.27632
2.24186	0.874644
2.27557	0.703568
2.30928	0.528823
2.34299	1.59735
2.3767	2.86377
2.41042	5.39901
2.44413	6.65128
2.47784	9.15943
2.51155	11.1426
2.54527	12.9024
2.57898	14.9188
2.61269	14.8315
2.6464	15.9869
2.68011	16.061
2.71383	16.2349
2.74754	16.0184
2.78125	16.2155
2.81496	16.7816
2.84867	15.9246
2.88239	15.8597
2.9161	16.8013
2.94981	16.1944
2.98352	16.0533
3.01723	15.49
3.05095	14.5873
3.08466	14.6093
3.11837	13.6904
3.15208	13.7005
3.1858	12.2711
3.21951	12.8296
3.25322	12.1448
3.28693	11.6398
3.32064	10.8698
3.35436	10.6258
3.38807	9.25727
3.42178	8.72483
3.45549	7.84711
3.4892	7.72072
3.52292	6.93946
3.55663	5.37562
3.59034	5.14341
3.62405	5.04486
3.65777	5.20383
3.69148	4.96935
3.72519	4.0726
3.7589	3.33274
3.79261	3.41801
3.82633	3.50598
3.86004	3.67872
3.89375	4.24052
3.92746	4.12157
3.96117	4.26903
3.99489	4.42554
4.0286	5.14751
4.06231	6.1712
4.09602	6.05351
4.12973	5.66174
4.16345	5.57689
4.19716	5.99558
4.23087	5.25122
4.26458	5.1363
4.2983	4.30841
4.33201	2.3735
4.36572	0.417139
4.39943	-1.16687
4.43314	-2.71543
