# x_mm	value
0.0168561	5.29166
0.0505682	6.79768
0.0842803	8.75103
0.117992	9.04692
0.151705	10.4116
0.185417	10.8321
0.219129	11.2664
0.252841	12.2328
0.286553	12.6982
0.320265	12.7958
0.353977	13.5855
0.387689	13.2899
0.421402	13.825
0.455114	14.1827
0.488826	13.9313
0.522538	14.9495
0.55625	15.0881
0.589962	15.6943
0.623674	15.4118
0.657386	15.7998
0.691098	16.3642
0.724811	16.6839
0.758523	16.9592
0.792235	17.216
0.825947	18.4934
0.859659	17.9173
0.893371	18.2162
0.927083	18.1504
0.960795	19.0789
0.994508	19.1993
1.02822	19.5309
1.06193	19.6925
1.09564	19.6166
1.12936	19.6923
1.16307	20.3932
1.19678	20.1381
1.23049	21.3936
1.2642	21.6142
1.29792	22.3805
1.33163	21.7567
1.36534	22.5333
1.39905	22.4561
1.43277	22.7633
1.46648	22.262
1.50019	22.5494
1.5339	22.1731
1.56761	21.3509
1.60133	20.737
1.63504	20.436
1.66875	18.8586
1.70246	17.8908
1.73617	16.8709
1.76989	15.7078
1.8036	15.0243
1.83731	14.7998
1.87102	13.1692
1.90473	12.4743
1.93845	9.81268
1.97216	8.08077
2.00587	5.84435
2.03958	4.17273
2.0733	2.57239
2.10701	1.52226
2.14072	1.76945
2.17443	2.20795
2.20814	1.23123
2.24186	0.820963
2.27557	1.5861
2.30928	1.02786
2.34299	0.799413
2.3767	0.602027
2.41042	1.35886
2.44413	1.58721
2.47784	2.981
2.51155	3.57887
2.54527	3.99734
2.57898	4.57116
2.61269	4.81966
2.6464	5.97499
2.68011	7.50573
2.71383	7.37051
2.74754	8.56899
2.78125	9.33297
2.81496	9.58645
2.84867	10.2469
2.88239	10.5004
2.9161	10.8331
2.94981	11.437
2.98352	10.9971
3.01723	12.0972
3.05095	11.8947
3.08466	11.7815
3.11837	11.6892
3.15208	11.4871
3.1858	10.9138
3.21951	11.0664
3.25322	11.1795
3.28693	11.1437
3.32064	10.4984
3.35436	10.392
3.38807	9.83449
3.42178	9.33406
3.45549	8.66763
3.4892	8.2488
3.52292	7.7774
3.55663	7.95131
3.59034	7.32108
3.62405	7.41546
3.65777	6.91985
3.69148	7.68893
3.72519	6.64445
3.7589	6.77796
3.79261	6.87817
3.82633	6.12851
3.86004	6.00117
3.89375	5.34548
3.92746	5.00016
3.96117	4.6644
3.99489	4.00455
4.0286	3.62567
4.06231	2.93014
4.09602	2.47909
4.12973	2.06758
4.16345	2.24523
4.19716	1.97174
4.23087	1.79566
4.26458	2.3594
4.2983	2.33871
4.33201	2.85922
4.36572	3.1744
4.39943	3.85423
4.43314	3.31028
