# x_mm	value
0.0168561	9.21082
0.0505682	9.09968
0.0842803	9.2861
0.117992	9.98549
0.151705	10.6693
0.185417	11.4797
0.219129	12.201
0.252841	12.3475
0.286553	12.3205
0.320265	13.0542
0.353977	13.6379
0.387689	13.8336
0.421402	14.3109
0.455114	15.0483
0.488826	15.562
0.522538	15.3699
0.55625	15.4567
0.589962	16.2354
0.623674	16.5693
0.657386	16.8299
0.691098	17.0076
0.724811	17.3331
0.758523	17.8086
0.792235	18.114
0.825947	18.9488
0.859659	20.4527
0.893371	21.5968
0.927083	22.0679
0.960795	22.9197
0.994508	23.0711
1.02822	23.8765
1.06193	24.7261
1.09564	25.4532
1.12936	26.0467
1.16307	27.1218
1.19678	28.2577
1.23049	29.3758
1.2642	30.6165
1.29792	31.7868
1.33163	33.2306
1.36534	34.2798
1.39905	34.9225
1.43277	35.3369
1.46648	36.0786
1.50019	35.387
1.5339	34.3813
1.56761	33.5484
1.60133	32.7535
1.63504	31.1994
1.66875	30.3289
1.70246	27.7806
1.73617	25.3657
1.76989	23.5844
1.8036	21.3392
1.83731	18.2109
1.87102	15.022
1.90473	11.1685
1.93845	8.06896
1.97216	4.33836
2.00587	1.91803
2.03958	0.824675
2.0733	1.02268
2.10701	1.13228
2.14072	1.13624
2.17443	1.02174
2.20814	1.85974
2.24186	1.69931
2.27557	1.57806
2.30928	1.89321
2.34299	2.87372
2.3767	2.91328
2.41042	4.17913
2.44413	5.45792
2.47784	7.37034
2.51155	10.182
2.54527	10.7661
2.57898	11.9861
2.61269	13.0181
2.6464	13.4974
2.68011	13.4517
2.71383	13.6098
2.74754	14.6638
2.78125	15.6453
2.81496	16.6667
2.84867	17.5834
2.88239	17.741
2.9161	17.6748
2.94981	17.4528
2.98352	17.3006
3.01723	17.078
3.05095	16.7882
3.08466	15.9331
3.11837	15.441
3.15208	15.3593
3.1858	14.8692
3.21951	14.3866
3.25322	13.5139
3.28693	13.2831
3.32064	12.4854
3.35436	11.5313
3.38807	11.1602
3.42178	10.53
3.45549	10.1333
3.4892	10.0023
3.52292	9.90655
3.55663	8.55691
3.59034	8.32373
3.62405	7.95271
3.65777	7.25429
3.69148	6.48864
3.72519	6.65254
3.7589	5.80434
3.79261	5.96391
3.82633	6.77493
3.86004	6.51607
3.89375	7.01253
3.92746	7.31145
3.96117	7.89386
3.99489	8.49421
4.0286	8.14655
4.06231	7.87867
4.09602	8.57027
4.12973	8.55309
4.16345	8.3383
4.19716	8.03381
4.23087	7.69121
4.26458	7.90393
4.2983	7.15679
4.33201	5.62722
4.36572	4.53567
4.39943	2.07374
4.43314	-0.22967
