# x_mm	value
0.0168561	5.32195
0.0505682	6.83042
0.0842803	8.3238
0.117992	9.29202
0.151705	9.59334
0.185417	10.5335
0.219129	10.8411
0.252841	11.8398
0.286553	12.0587
0.320265	12.3981
0.353977	13.4422
0.387689	13.2062
0.421402	13.3003
0.455114	14.025
0.488826	13.5331
0.522538	13.7581
0.55625	13.8236
0.589962	14.1417
0.623674	14.308
0.657386	14.8946
0.691098	14.1875
0.724811	14.8102
0.758523	14.9516
0.792235	14.6814
0.825947	14.3748
0.859659	15.2522
0.893371	15.2265
0.927083	15.9119
0.960795	16.3724
0.994508	17.0901
1.02822	17.5455
1.06193	18.8646
1.09564	19.6148
1.12936	21.0846
1.16307	21.0187
1.19678	21.6713
1.23049	23.1207
1.2642	22.5443
1.29792	23.137
1.33163	22.7198
1.36534	22.7003
1.39905	23.2303
1.43277	23.2611
1.46648	22.8324
1.50019	22.5581
1.5339	21.9964
1.56761	21.0862
1.60133	20.4788
1.63504	19.6729
1.66875	18.9789
1.70246	17.9893
1.73617	17.232
1.76989	16.3785
1.8036	14.5184
1.83731	14.309
1.87102	13.4484
1.90473	11.3146
1.93845	9.18057
1.97216	6.54472
2.00587	5.58612
2.03958	3.78801
2.0733	2.42582
2.10701	1.78444
2.14072	2.03205
2.17443	1.11608
2.20814	0.565492
2.24186	0.898062
2.27557	1.58306
2.30928	0.860819
2.34299	1.30519
2.3767	1.0992
2.41042	1.75748
2.44413	1.93837
2.47784	2.54194
2.51155	3.62259
2.54527	4.68208
2.57898	5.0336
2.61269	5.99144
2.6464	6.82813
2.68011	7.53517
2.71383	8.52518
2.74754	8.79841
2.78125	9.60288
2.81496	9.96086
2.84867	10.1808
2.88239	9.92319
2.9161	10.3457
2.94981	10.254
2.98352	9.87652
3.01723	9.26897
3.05095	9.13735
3.08466	8.72161
3.11837	8.11609
3.15208	8.16141
3.1858	8.14846
3.21951	7.56811
3.25322	7.73979
3.28693	7.74326
3.32064	7.40324
3.35436	7.54093
3.38807	7.54344
3.42178	7.4086
3.45549	7.59607
3.4892	7.44756
3.52292	6.84943
3.55663	6.23702
3.59034	6.26904
3.62405	5.91157
3.65777	5.38926
3.69148	5.81892
3.72519	5.16965
3.7589	5.50101
3.79261	5.20615
3.82633	5.79033
3.86004	5.98792
3.89375	5.96697
3.92746	5.72123
3.96117	5.65577
3.99489	5.94997
4.0286	5.91102
4.06231	5.5779
4.09602	4.8277
4.12973	4.82629
4.16345	3.97535
4.19716	4.08953
4.23087	4.34824
4.26458	3.74357
4.2983	3.56191
4.33201	3.1077
4.36572	3.36027
4.39943	3.01615
4.43314	2.69667
